feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,fragment_mz_delta,fragment_fatty_acid_pos,fragment_types,datafile:neg_FRN5.mzML:area,datafile:neg_FRN4.mzML:area,datafile:neg_FRN3.mzML:area,datafile:neg_FRN2.mzML:area,datafile:neg_FRN1.mzML:area,datafile:neg_HFO1.mzML:area,datafile:neg_HFO3.mzML:area,datafile:neg_HFO2.mzML:area,datafile:neg_HFO5.mzML:area,datafile:neg_HFO4.mzML:area
4411,5.169,867.51796,867.51816,0.23054272425812494,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.7789999999999999,0.6835080000000289,0.04850946678163646,0.18505837342531206,Some,Some,0.0,0,substrate,5062.355658198615,2259.7315328349805,0.0,5577.086518483671,5480.0,7222.929689183946,7825.992803690868,8047.835277538559,8097.091556216632,0.0
4352,5.125,735.38732,735.22496,220.83037006800632,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.9120000000000008,0.8374400000000151,0.0,0.1749440000000016,Some,Some,-132.29319999999996,3,aldehyde,0.0,0.0,0.0,0.0,0.0,21.418439716312058,0.0,19.71861471861472,20.701357466063346,1410000000.0
4352,5.125,735.38732,735.22496,220.83037006800632,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.9120000000000008,0.8374400000000151,0.0,0.1749440000000016,Some,Some,-132.29319999999996,3,aldehyde,0.0,0.0,0.0,0.0,0.0,21.418439716312058,0.0,19.71861471861472,20.701357466063346,1410000000.0
4450,5.205,736.45589,737.24096,1064.8757225860306,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.927999999999999,0.215129999999931,0.0,0.114312999999993,Some,Some,-130.27719999999997,3,criegee,0.0,0.0,0.0,0.0,0.0,0.0,19.61832061068702,0.0,11.153846153846155,0.0
4450,5.205,736.45589,737.24096,1064.8757225860306,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.927999999999999,0.215129999999931,0.0,0.114312999999993,Some,Some,-130.27719999999997,3,criegee,0.0,0.0,0.0,0.0,0.0,0.0,19.61832061068702,0.0,11.153846153846155,0.0
4803,5.417,758.49623,759.2905599999999,1046.1476038895378,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.5039999999999996,0.20587000000000444,0.2547021988261675,0.27474875906093443,Some,Some,-108.2276,6,aldehyde,24.86607142857143,0.0,255000000.0,0.0,0.0,0.0,0.0,5.346320346320346,0.0,0.0
4803,5.417,758.49623,759.2905599999999,1046.1476038895378,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.5039999999999996,0.20587000000000444,0.2547021988261675,0.27474875906093443,Some,Some,-108.2276,6,aldehyde,24.86607142857143,0.0,255000000.0,0.0,0.0,0.0,0.0,5.346320346320346,0.0,0.0
3830,4.778,761.41277,761.30656,139.510160007071,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.21799999999999997,0.8935900000000174,0.2358127093008188,0.2998091674406568,Some,Some,-106.21159999999999,6,criegee,316.51785714285717,403.3707865168539,7700000000.0,323.3449477351916,401.45985401459853,157.4468085106383,133.58778625954199,145.45454545454547,94.11764705882352,4860000000.0
3830,4.778,761.41277,761.30656,139.510160007071,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.21799999999999997,0.8935900000000174,0.2358127093008188,0.2998091674406568,Some,Some,-106.21159999999999,6,criegee,316.51785714285717,403.3707865168539,7700000000.0,323.3449477351916,401.45985401459853,157.4468085106383,133.58778625954199,145.45454545454547,94.11764705882352,4860000000.0
4372,5.133,655.32494,655.0949600000001,351.0636076330694,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.9280000000000008,0.7698200000002089,0.0,0.16978200000002097,Some,Some,-212.42319999999987,9,aldehyde,25.178571428571427,0.0,0.0,0.0,0.0,29.314420803782504,29.770992366412212,34.1991341991342,0.0,1690000000.0
4372,5.133,655.32494,655.0949600000001,351.0636076330694,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.9280000000000008,0.7698200000002089,0.0,0.16978200000002097,Some,Some,-212.42319999999987,9,aldehyde,25.178571428571427,0.0,0.0,0.0,0.0,29.314420803782504,29.770992366412212,34.1991341991342,0.0,1690000000.0
4798,5.4,657.33948,657.1109600000001,347.7647062832272,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.5379999999999985,0.7712800000001607,0.0,0.13092800000001592,Some,Some,-210.40719999999988,9,criegee,0.0,0.0,0.0,12.613240418118469,0.0,0.0,0.0,0.0,0.0,0.0
4798,5.4,657.33948,657.1109600000001,347.7647062832272,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.5379999999999985,0.7712800000001607,0.0,0.13092800000001592,Some,Some,-210.40719999999988,9,criegee,0.0,0.0,0.0,12.613240418118469,0.0,0.0,0.0,0.0,0.0,0.0
4455,5.207,679.3181,679.16056,231.96282186928858,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.9239999999999995,0.8422600000001239,0.0,0.17662600000001236,Some,Some,-188.35759999999993,12,aldehyde,0.0,319.1011235955056,5810000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4455,5.207,679.3181,679.16056,231.96282186928858,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.9239999999999995,0.8422600000001239,0.0,0.17662600000001236,Some,Some,-188.35759999999993,12,aldehyde,0.0,319.1011235955056,5810000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4517,5.219,681.31478,681.1765600000001,202.91361757946123,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.8999999999999986,0.8615800000001173,0.0,0.17615800000001158,Some,Some,-186.34159999999991,12,criegee,0.0,0.0,1140000000.0,0.0,0.0,0.0,12.315521628498729,0.0,0.0,272000000.0
4853,5.49,695.37882,695.1599600000001,314.83401316719915,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.35799999999999876,0.7809400000001006,0.1966200904082581,0.2711900723266164,Some,Some,-172.35819999999993,15,aldehyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.597285067873303,0.0
4649,5.238,697.32867,697.17596,219.04082865960606,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.8619999999999983,0.8470900000000938,0.0,0.17090900000000922,Some,Some,-170.3421999999999,15,criegee,0.0,0.0,907000000.0,22.090592334494772,0.0,0.0,26.463104325699742,0.0,0.0,0.0
4649,5.238,697.32867,697.17596,219.04082865960606,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.8619999999999983,0.8470900000000938,0.0,0.17090900000000922,Some,Some,-170.3421999999999,15,criegee,0.0,0.0,907000000.0,22.090592334494772,0.0,0.0,26.463104325699742,0.0,0.0,0.0
4118,5.003,841.45765,841.43656,25.064278167278953,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.668000000000001,0.9787100000000919,0.0,0.1646710000000093,Some,Some,-26.081599999999995,18,aldehyde,0.0,0.0,0.0,0.0,0.0,19.196217494089833,0.0,0.0,0.0,1170000000.0
4118,5.003,841.45765,841.43656,25.064278167278953,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.668000000000001,0.9787100000000919,0.0,0.1646710000000093,Some,Some,-26.081599999999995,18,aldehyde,0.0,0.0,0.0,0.0,0.0,19.196217494089833,0.0,0.0,0.0,1170000000.0
4333,5.116,857.49303,857.43596,66.55890662662821,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.8940000000000001,0.9427300000000969,0.24928195851554577,0.38309856681244636,Some,Some,-10.082199999999995,18,criegee,0.0,40.28089887640449,0.0,0.0,36.09489051094891,0.0,15.19083969465649,23.593073593073594,43.665158371040725,1600000000.0
4333,5.116,857.49303,857.43596,66.55890662662821,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.8940000000000001,0.9427300000000969,0.24928195851554577,0.38309856681244636,Some,Some,-10.082199999999995,18,criegee,0.0,40.28089887640449,0.0,0.0,36.09489051094891,0.0,15.19083969465649,23.593073593073594,43.665158371040725,1600000000.0
4352,5.125,735.38732,735.22496,220.83037006800632,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.9120000000000008,0.8374400000000151,0.0,0.1749440000000016,Some,Some,-132.29319999999996,3,aldehyde,0.0,0.0,0.0,0.0,0.0,21.418439716312058,0.0,19.71861471861472,20.701357466063346,1410000000.0
4352,5.125,735.38732,735.22496,220.83037006800632,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.9120000000000008,0.8374400000000151,0.0,0.1749440000000016,Some,Some,-132.29319999999996,3,aldehyde,0.0,0.0,0.0,0.0,0.0,21.418439716312058,0.0,19.71861471861472,20.701357466063346,1410000000.0
4450,5.205,736.45589,737.24096,1064.8757225860306,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.927999999999999,0.215129999999931,0.0,0.114312999999993,Some,Some,-130.27719999999997,3,criegee,0.0,0.0,0.0,0.0,0.0,0.0,19.61832061068702,0.0,11.153846153846155,0.0
4450,5.205,736.45589,737.24096,1064.8757225860306,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.927999999999999,0.215129999999931,0.0,0.114312999999993,Some,Some,-130.27719999999997,3,criegee,0.0,0.0,0.0,0.0,0.0,0.0,19.61832061068702,0.0,11.153846153846155,0.0
4803,5.417,758.49623,759.2905599999999,1046.1476038895378,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.5039999999999996,0.20587000000000444,0.2547021988261675,0.27474875906093443,Some,Some,-108.2276,6,aldehyde,24.86607142857143,0.0,255000000.0,0.0,0.0,0.0,0.0,5.346320346320346,0.0,0.0
4803,5.417,758.49623,759.2905599999999,1046.1476038895378,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.5039999999999996,0.20587000000000444,0.2547021988261675,0.27474875906093443,Some,Some,-108.2276,6,aldehyde,24.86607142857143,0.0,255000000.0,0.0,0.0,0.0,0.0,5.346320346320346,0.0,0.0
3830,4.778,761.41277,761.30656,139.510160007071,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.21799999999999997,0.8935900000000174,0.2358127093008188,0.2998091674406568,Some,Some,-106.21159999999999,6,criegee,316.51785714285717,403.3707865168539,7700000000.0,323.3449477351916,401.45985401459853,157.4468085106383,133.58778625954199,145.45454545454547,94.11764705882352,4860000000.0
3830,4.778,761.41277,761.30656,139.510160007071,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.21799999999999997,0.8935900000000174,0.2358127093008188,0.2998091674406568,Some,Some,-106.21159999999999,6,criegee,316.51785714285717,403.3707865168539,7700000000.0,323.3449477351916,401.45985401459853,157.4468085106383,133.58778625954199,145.45454545454547,94.11764705882352,4860000000.0
4372,5.133,655.32494,655.0949600000001,351.0636076330694,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.9280000000000008,0.7698200000002089,0.0,0.16978200000002097,Some,Some,-212.42319999999987,9,aldehyde,25.178571428571427,0.0,0.0,0.0,0.0,29.314420803782504,29.770992366412212,34.1991341991342,0.0,1690000000.0
4372,5.133,655.32494,655.0949600000001,351.0636076330694,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.9280000000000008,0.7698200000002089,0.0,0.16978200000002097,Some,Some,-212.42319999999987,9,aldehyde,25.178571428571427,0.0,0.0,0.0,0.0,29.314420803782504,29.770992366412212,34.1991341991342,0.0,1690000000.0
4798,5.4,657.33948,657.1109600000001,347.7647062832272,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.5379999999999985,0.7712800000001607,0.0,0.13092800000001592,Some,Some,-210.40719999999988,9,criegee,0.0,0.0,0.0,12.613240418118469,0.0,0.0,0.0,0.0,0.0,0.0
4798,5.4,657.33948,657.1109600000001,347.7647062832272,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.5379999999999985,0.7712800000001607,0.0,0.13092800000001592,Some,Some,-210.40719999999988,9,criegee,0.0,0.0,0.0,12.613240418118469,0.0,0.0,0.0,0.0,0.0,0.0
4455,5.207,679.3181,679.16056,231.96282186928858,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.9239999999999995,0.8422600000001239,0.0,0.17662600000001236,Some,Some,-188.35759999999993,12,aldehyde,0.0,319.1011235955056,5810000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4455,5.207,679.3181,679.16056,231.96282186928858,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.9239999999999995,0.8422600000001239,0.0,0.17662600000001236,Some,Some,-188.35759999999993,12,aldehyde,0.0,319.1011235955056,5810000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4517,5.219,681.31478,681.1765600000001,202.91361757946123,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.8999999999999986,0.8615800000001173,0.0,0.17615800000001158,Some,Some,-186.34159999999991,12,criegee,0.0,0.0,1140000000.0,0.0,0.0,0.0,12.315521628498729,0.0,0.0,272000000.0
4853,5.49,695.37882,695.1599600000001,314.83401316719915,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.35799999999999876,0.7809400000001006,0.1966200904082581,0.2711900723266164,Some,Some,-172.35819999999993,15,aldehyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.597285067873303,0.0
4649,5.238,697.32867,697.17596,219.04082865960606,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.8619999999999983,0.8470900000000938,0.0,0.17090900000000922,Some,Some,-170.3421999999999,15,criegee,0.0,0.0,907000000.0,22.090592334494772,0.0,0.0,26.463104325699742,0.0,0.0,0.0
4649,5.238,697.32867,697.17596,219.04082865960606,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.8619999999999983,0.8470900000000938,0.0,0.17090900000000922,Some,Some,-170.3421999999999,15,criegee,0.0,0.0,907000000.0,22.090592334494772,0.0,0.0,26.463104325699742,0.0,0.0,0.0
4118,5.003,841.45765,841.43656,25.064278167278953,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.668000000000001,0.9787100000000919,0.0,0.1646710000000093,Some,Some,-26.081599999999995,18,aldehyde,0.0,0.0,0.0,0.0,0.0,19.196217494089833,0.0,0.0,0.0,1170000000.0
4118,5.003,841.45765,841.43656,25.064278167278953,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.668000000000001,0.9787100000000919,0.0,0.1646710000000093,Some,Some,-26.081599999999995,18,aldehyde,0.0,0.0,0.0,0.0,0.0,19.196217494089833,0.0,0.0,0.0,1170000000.0
4333,5.116,857.49303,857.43596,66.55890662662821,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.8940000000000001,0.9427300000000969,0.24928195851554577,0.38309856681244636,Some,Some,-10.082199999999995,18,criegee,0.0,40.28089887640449,0.0,0.0,36.09489051094891,0.0,15.19083969465649,23.593073593073594,43.665158371040725,1600000000.0
4333,5.116,857.49303,857.43596,66.55890662662821,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.8940000000000001,0.9427300000000969,0.24928195851554577,0.38309856681244636,Some,Some,-10.082199999999995,18,criegee,0.0,40.28089887640449,0.0,0.0,36.09489051094891,0.0,15.19083969465649,23.593073593073594,43.665158371040725,1600000000.0
4118,5.003,841.45765,841.43656,25.064278167278953,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.668000000000001,0.9787100000000919,0.0,0.1646710000000093,Some,Some,-26.081599999999995,3,aldehyde,0.0,0.0,0.0,0.0,0.0,19.196217494089833,0.0,0.0,0.0,1170000000.0
4333,5.116,857.49303,857.43596,66.55890662662821,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.8940000000000001,0.9427300000000969,0.24928195851554577,0.38309856681244636,Some,Some,-10.082199999999995,3,criegee,0.0,40.28089887640449,0.0,0.0,36.09489051094891,0.0,15.19083969465649,23.593073593073594,43.665158371040725,1600000000.0
4517,5.219,681.31478,681.1765600000001,202.91361757946123,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.8999999999999986,0.8615800000001173,0.0,0.17615800000001158,Some,Some,-186.34159999999991,6,aldehyde,0.0,0.0,1140000000.0,0.0,0.0,0.0,12.315521628498729,0.0,0.0,272000000.0
