feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:neg_FRN1.mzML:area,datafile:neg_FRN2.mzML:area,datafile:neg_FRN3.mzML:area,datafile:neg_FRN4.mzML:area,datafile:neg_FRN5.mzML:area,datafile:neg_HFO1.mzML:area,datafile:neg_HFO2.mzML:area,datafile:neg_HFO3.mzML:area,datafile:neg_HFO4.mzML:area,datafile:neg_HFO5.mzML:area
N6316,6.691,797.53415,797.53381,0.426314215,C44H79O10P,CCCCCCCCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_20:2,"PG 18:2(9,12)_20:2(8,11)",0.7745,0.723455,0.146782583,0.267221566,Some,Some,8637.011092,29657.53378,16837.04835,15311.05636,10057.12034,43811.76471,24398.17185,22705.2506,20256.84109,0
N6336,6.698,773.53344,773.53381,0.478324276,C42H79O10P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_18:1,PG 18:1(9)_18:1(9),0.998,0.90442,0,0.190242,All,None,413220.0985,566821.8191,446835.3901,420382.1656,416666.6667,247501.3211,225059.516,233423.4628,263422.7351,269515.5878
N6336,6.698,773.53344,773.53381,0.478324276,C42H79O10P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_18:1,PG 18:1(11)_18:1(9),0.8875,0.912125,0,0.1799625,All,None,392057.7409,530772.4679,416582.305,389808.9172,416666.6667,253997.3577,236880.968,234741.4796,271154.5297,280968.8244
N6336,6.698,773.53344,773.53381,0.478324276,C42H79O10P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:1_18:1,PG 18:1(6)_18:1(9),0.9265,0.83929,0,0.176579,All,None,384722.1606,522405.713,416582.305,389808.9172,416666.6667,247501.3211,225059.516,220835.0576,263422.7351,269515.5878
N6340,6.699,775.54007,775.54946,12.10754502,C42H81O10P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:0_18:1,PG 18:0_18:1(9),0.967,0.89199,0,0.185899,All,None,0,0,0,16181.53147,11003.885,5505.013799,8579.918727,0,0,0
N6340,6.699,775.54007,775.54946,12.10754502,C42H81O10P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:0_18:1,PG 18:0_18:1(11),0.735,0.97246,0,0.170746,All,None,137421.5719,0,0,126818.4685,134996.115,80594.9862,76920.08127,0,0,0
N6340,6.699,775.54007,775.54946,12.10754502,C42H81O10P,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:0_18:1,PG 18:0_18:1(6),0.142,0.88883,0,0.103083,Some,None,11578.42811,0,0,0,0,0,0,0,0,0
N6354,6.707,747.49444,747.49703,3.46489671,C43H73O8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:0_22:6,"PA 18:0_22:6(4,7,10,13,16,19)",0.6664,0.814389,0.045816352,0.184731982,Some,Some,71900,63500,16300,25500,36200,30300,11800,0,17200,10800
N6361,6.711,869.55562,869.55494,0.782009243,C47H83O12P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-18:1_20:4,"PI O-18:1(6)_20:4(5,8,11,14)",0.5885,0.5666525,0.240861814,0.308204701,Some,Some,16232.77589,16566.58059,17602.43607,0,0,0,0,0,15616.63973,14504.31929
N6361,6.711,869.55562,869.55494,0.782009243,C47H83O12P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-18:1_20:4,"PI O-18:1(11)_20:4(5,8,11,14)",0.547111111,0.601957778,0.230665582,0.299439354,All,Some,7887.597556,8077.982473,8412.273577,0,0,0,0,0,7528.710883,6937.874625
N6361,6.711,869.55562,869.55494,0.782009243,C47H83O12P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI O-18:1_20:4,"PI O-18:1(9)_20:4(5,8,11,14)",0.58725,0.5765525,0.200091431,0.276453395,Some,Some,7879.626559,8055.43694,8385.290356,0,0,0,0,0,7454.649386,6857.806088
N6383,6.73,833.51714,833.51855,1.69162402,C43H79O13P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:0_18:2,"PI 16:0_18:2(6,9)",0.8855,0.8926875,0,0.17781875,All,None,3545.590158,0,0,0,0,8927.090221,0,0,0,0
N6383,6.73,833.51714,833.51855,1.69162402,C43H79O13P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:0_18:2,"PI 16:0_18:2(9,12)",0.75,0.72137,0,0.147137,All,None,134.4098424,0,0,0,0,472.9097794,0,0,0,0
