chain_shorthand,db_shorthand
PA 22:0_18:1,PA 22:0_18:1(11)
PA 22:0_18:1,PA 22:0_18:1(6)
PA 22:0_18:1,PA 22:0_18:1(9)
PA 22:0_18:2,"PA 22:0_18:2(6,9)"
PA 22:0_18:2,"PA 22:0_18:2(9,12)"
PA 22:0_18:3,"PA 22:0_18:3(6,9,12)"
PA 22:0_18:3,"PA 22:0_18:3(9,12,15)"
PA 22:0_18:4,"PA 22:0_18:4(6,9,12,15)"
PA 22:0_20:1,PA 22:0_20:1(11)
PA 22:0_20:1,PA 22:0_20:1(13)
PA 22:0_20:2,"PA 22:0_20:2(11,14)"
PA 22:0_20:2,"PA 22:0_20:2(8,11)"
PA 22:0_20:3,"PA 22:0_20:3(11,14,17)"
PA 22:0_20:3,"PA 22:0_20:3(5,8,11)"
PA 22:0_20:3,"PA 22:0_20:3(8,11,14)"
PA 22:0_20:4,"PA 22:0_20:4(5,8,11,14)"
PA 22:0_20:4,"PA 22:0_20:4(8,11,14,17)"
PA 22:0_20:5,"PA 22:0_20:5(5,8,11,14,17)"
PA 22:0_22:1,PA 22:0_22:1(13)
PA 22:0_22:2,"PA 22:0_22:2(13,16)"
PA 22:0_22:3,"PA 22:0_22:3(7,10,13)"
PA 22:0_22:4,"PA 22:0_22:4(7,10,13,16)"
PA 22:0_22:5,"PA 22:0_22:5(4,7,10,13,16)"
PA 22:0_22:5,"PA 22:0_22:5(4,7,10,13,16)"
PA 22:0_22:5,"PA 22:0_22:5(7,10,13,16,19)"
PA 22:0_22:6,"PA 22:0_22:6(4,7,10,13,16,19)"
PA 22:0_24:1,PA 22:0_24:1(15)
PA 22:0_24:4,"PA 22:0_24:4(9,12,15,18)"
PA 22:0_24:5,"PA 22:0_24:5(6,9,12,15,18)"
PA 22:0_24:5,"PA 22:0_24:5(9,12,15,18,21)"
PA 22:0_24:6,"PA 22:0_24:6(4,7,10,13,16,19)"
PA 22:0_26:1,PA 22:0_26:1(17)
PA 22:0_26:4,"PA 22:0_26:4(11,14,17,20)"
PA 22:0_26:5,"PA 22:0_26:5(11,14,17,20,23)"
PA 22:0_26:5,"PA 22:0_26:5(8,11,14,17,20)"
PA 22:0_26:6,"PA 22:0_26:6(8,11,14,17,20,23)"
PA 22:0_28:4,"PA 22:0_28:4(13,16,19,22)"
PA 22:0_28:5,"PA 22:0_28:5(10,13,16,19,22)"
PA 22:0_28:5,"PA 22:0_28:5(13,16,19,22,25)"
PA 22:0_28:6,"PA 22:0_28:6(10,13,16,19,22,25)"
PA 24:0_24:0,PA 24:0_24:0
PA 24:0_26:0,PA 24:0_26:0
PA 24:0_28:0,PA 24:0_28:0
PA 24:0_12:1,PA 24:0_12:1(5)
PA 24:0_12:1,PA 24:0_12:1(6)
PA 24:0_12:1,PA 24:0_12:1(9)
PA 24:0_14:1,PA 24:0_14:1(5)
PA 24:0_14:1,PA 24:0_14:1(6)
PA 24:0_14:1,PA 24:0_14:1(9)
PA 24:0_16:1,PA 24:0_16:1(6)
PA 24:0_16:1,PA 24:0_16:1(7)
PA 24:0_16:1,PA 24:0_16:1(9)
PA 24:0_16:2,"PA 24:0_16:2(6,9)"
PA 24:0_18:1,PA 24:0_18:1(11)
PA 24:0_18:1,PA 24:0_18:1(6)
PA 24:0_18:1,PA 24:0_18:1(9)
PA 24:0_18:2,"PA 24:0_18:2(6,9)"
PA 24:0_18:2,"PA 24:0_18:2(9,12)"
PA 24:0_18:3,"PA 24:0_18:3(6,9,12)"
PA 24:0_18:3,"PA 24:0_18:3(9,12,15)"
PA 24:0_18:4,"PA 24:0_18:4(6,9,12,15)"
PA 24:0_20:1,PA 24:0_20:1(11)
PA 24:0_20:1,PA 24:0_20:1(13)
PA 24:0_20:2,"PA 24:0_20:2(11,14)"
PA 24:0_20:2,"PA 24:0_20:2(8,11)"
PA 24:0_20:3,"PA 24:0_20:3(11,14,17)"
PA 24:0_20:3,"PA 24:0_20:3(5,8,11)"
PA 24:0_20:3,"PA 24:0_20:3(8,11,14)"
PA 24:0_20:4,"PA 24:0_20:4(5,8,11,14)"
PA 24:0_20:4,"PA 24:0_20:4(8,11,14,17)"
PA 24:0_20:5,"PA 24:0_20:5(5,8,11,14,17)"
PA 24:0_22:1,PA 24:0_22:1(13)
PA 24:0_22:2,"PA 24:0_22:2(13,16)"
PA 24:0_22:3,"PA 24:0_22:3(7,10,13)"
PA 24:0_22:4,"PA 24:0_22:4(7,10,13,16)"
PA 24:0_22:5,"PA 24:0_22:5(4,7,10,13,16)"
PA 24:0_22:5,"PA 24:0_22:5(4,7,10,13,16)"
PA 24:0_22:5,"PA 24:0_22:5(7,10,13,16,19)"
PA 24:0_22:6,"PA 24:0_22:6(4,7,10,13,16,19)"
PA 24:0_24:1,PA 24:0_24:1(15)
PA 24:0_24:4,"PA 24:0_24:4(9,12,15,18)"
PA 24:0_24:5,"PA 24:0_24:5(6,9,12,15,18)"
PA 24:0_24:5,"PA 24:0_24:5(9,12,15,18,21)"
PA 24:0_24:6,"PA 24:0_24:6(4,7,10,13,16,19)"
PA 24:0_26:1,PA 24:0_26:1(17)
PA 24:0_26:4,"PA 24:0_26:4(11,14,17,20)"
PA 24:0_26:5,"PA 24:0_26:5(11,14,17,20,23)"
PA 24:0_26:5,"PA 24:0_26:5(8,11,14,17,20)"
PA 24:0_26:6,"PA 24:0_26:6(8,11,14,17,20,23)"
PA 24:0_28:4,"PA 24:0_28:4(13,16,19,22)"
PA 24:0_28:5,"PA 24:0_28:5(10,13,16,19,22)"
PA 24:0_28:5,"PA 24:0_28:5(13,16,19,22,25)"
PA 24:0_28:6,"PA 24:0_28:6(10,13,16,19,22,25)"
PA 26:0_26:0,PA 26:0_26:0
PA 26:0_28:0,PA 26:0_28:0
PA 26:0_12:1,PA 26:0_12:1(5)
PA 26:0_12:1,PA 26:0_12:1(6)
PA 26:0_12:1,PA 26:0_12:1(9)
PA 26:0_14:1,PA 26:0_14:1(5)
PA 26:0_14:1,PA 26:0_14:1(6)
PA 26:0_14:1,PA 26:0_14:1(9)
PA 26:0_16:1,PA 26:0_16:1(6)
PA 26:0_16:1,PA 26:0_16:1(7)
PA 26:0_16:1,PA 26:0_16:1(9)
PA 26:0_16:2,"PA 26:0_16:2(6,9)"
PA 26:0_18:1,PA 26:0_18:1(11)
PA 26:0_18:1,PA 26:0_18:1(6)
PA 26:0_18:1,PA 26:0_18:1(9)
PA 26:0_18:2,"PA 26:0_18:2(6,9)"
PA 26:0_18:2,"PA 26:0_18:2(9,12)"
PA 26:0_18:3,"PA 26:0_18:3(6,9,12)"
PA 26:0_18:3,"PA 26:0_18:3(9,12,15)"
PA 26:0_18:4,"PA 26:0_18:4(6,9,12,15)"
PA 26:0_20:1,PA 26:0_20:1(11)
PA 26:0_20:1,PA 26:0_20:1(13)
PA 26:0_20:2,"PA 26:0_20:2(11,14)"
PA 26:0_20:2,"PA 26:0_20:2(8,11)"
PA 26:0_20:3,"PA 26:0_20:3(11,14,17)"
PA 26:0_20:3,"PA 26:0_20:3(5,8,11)"
PA 26:0_20:3,"PA 26:0_20:3(8,11,14)"
PA 26:0_20:4,"PA 26:0_20:4(5,8,11,14)"
PA 26:0_20:4,"PA 26:0_20:4(8,11,14,17)"
PA 26:0_20:5,"PA 26:0_20:5(5,8,11,14,17)"
PA 26:0_22:1,PA 26:0_22:1(13)
PA 26:0_22:2,"PA 26:0_22:2(13,16)"
PA 26:0_22:3,"PA 26:0_22:3(7,10,13)"
PA 26:0_22:4,"PA 26:0_22:4(7,10,13,16)"
PA 26:0_22:5,"PA 26:0_22:5(4,7,10,13,16)"
PA 26:0_22:5,"PA 26:0_22:5(4,7,10,13,16)"
PA 26:0_22:5,"PA 26:0_22:5(7,10,13,16,19)"
PA 26:0_22:6,"PA 26:0_22:6(4,7,10,13,16,19)"
PA 26:0_24:1,PA 26:0_24:1(15)
PA 26:0_24:4,"PA 26:0_24:4(9,12,15,18)"
PA 26:0_24:5,"PA 26:0_24:5(6,9,12,15,18)"
PA 26:0_24:5,"PA 26:0_24:5(9,12,15,18,21)"
PA 26:0_24:6,"PA 26:0_24:6(4,7,10,13,16,19)"
PA 26:0_26:1,PA 26:0_26:1(17)
PA 26:0_26:4,"PA 26:0_26:4(11,14,17,20)"
PA 26:0_26:5,"PA 26:0_26:5(11,14,17,20,23)"
PA 26:0_26:5,"PA 26:0_26:5(8,11,14,17,20)"
PA 26:0_26:6,"PA 26:0_26:6(8,11,14,17,20,23)"
PA 26:0_28:4,"PA 26:0_28:4(13,16,19,22)"
PA 26:0_28:5,"PA 26:0_28:5(10,13,16,19,22)"
PA 26:0_28:5,"PA 26:0_28:5(13,16,19,22,25)"
PA 26:0_28:6,"PA 26:0_28:6(10,13,16,19,22,25)"
PA 28:0_28:0,PA 28:0_28:0
PA 28:0_12:1,PA 28:0_12:1(5)
PA 28:0_12:1,PA 28:0_12:1(6)
PA 28:0_12:1,PA 28:0_12:1(9)
PA 28:0_14:1,PA 28:0_14:1(5)
PA 28:0_14:1,PA 28:0_14:1(6)
PA 28:0_14:1,PA 28:0_14:1(9)
PA 28:0_16:1,PA 28:0_16:1(6)
PA 28:0_16:1,PA 28:0_16:1(7)
PA 28:0_16:1,PA 28:0_16:1(9)
PA 28:0_16:2,"PA 28:0_16:2(6,9)"
PA 28:0_18:1,PA 28:0_18:1(11)
PA 28:0_18:1,PA 28:0_18:1(6)
PA 28:0_18:1,PA 28:0_18:1(9)
PA 28:0_18:2,"PA 28:0_18:2(6,9)"
PA 28:0_18:2,"PA 28:0_18:2(9,12)"
PA 28:0_18:3,"PA 28:0_18:3(6,9,12)"
PA 28:0_18:3,"PA 28:0_18:3(9,12,15)"
PA 28:0_18:4,"PA 28:0_18:4(6,9,12,15)"
PA 28:0_20:1,PA 28:0_20:1(11)
PA 28:0_20:1,PA 28:0_20:1(13)
PA 28:0_20:2,"PA 28:0_20:2(11,14)"
PA 28:0_20:2,"PA 28:0_20:2(8,11)"
PA 28:0_20:3,"PA 28:0_20:3(11,14,17)"
PA 28:0_20:3,"PA 28:0_20:3(5,8,11)"
PA 28:0_20:3,"PA 28:0_20:3(8,11,14)"
PA 28:0_20:4,"PA 28:0_20:4(5,8,11,14)"
PA 28:0_20:4,"PA 28:0_20:4(8,11,14,17)"
PA 28:0_20:5,"PA 28:0_20:5(5,8,11,14,17)"
PA 28:0_22:1,PA 28:0_22:1(13)
PA 28:0_22:2,"PA 28:0_22:2(13,16)"
PA 28:0_22:3,"PA 28:0_22:3(7,10,13)"
PA 28:0_22:4,"PA 28:0_22:4(7,10,13,16)"
PA 28:0_22:5,"PA 28:0_22:5(4,7,10,13,16)"
PA 28:0_22:5,"PA 28:0_22:5(4,7,10,13,16)"
PA 28:0_22:5,"PA 28:0_22:5(7,10,13,16,19)"
PA 28:0_22:6,"PA 28:0_22:6(4,7,10,13,16,19)"
PA 28:0_24:1,PA 28:0_24:1(15)
PA 28:0_24:4,"PA 28:0_24:4(9,12,15,18)"
PA 28:0_24:5,"PA 28:0_24:5(6,9,12,15,18)"
PA 28:0_24:5,"PA 28:0_24:5(9,12,15,18,21)"
PA 28:0_24:6,"PA 28:0_24:6(4,7,10,13,16,19)"
PA 28:0_26:1,PA 28:0_26:1(17)
PA 28:0_26:4,"PA 28:0_26:4(11,14,17,20)"
PA 28:0_26:5,"PA 28:0_26:5(11,14,17,20,23)"
PA 28:0_26:5,"PA 28:0_26:5(8,11,14,17,20)"
PA 28:0_26:6,"PA 28:0_26:6(8,11,14,17,20,23)"
PA 28:0_28:4,"PA 28:0_28:4(13,16,19,22)"
PA 28:0_28:5,"PA 28:0_28:5(10,13,16,19,22)"
PA 28:0_28:5,"PA 28:0_28:5(13,16,19,22,25)"
PA 28:0_28:6,"PA 28:0_28:6(10,13,16,19,22,25)"
PA 12:1_12:1,PA 12:1(5)_12:1(5)
PA 12:1_12:1,PA 12:1(5)_12:1(6)
PA 12:1_12:1,PA 12:1(5)_12:1(9)
PA 12:1_14:1,PA 12:1(5)_14:1(5)
PA 12:1_14:1,PA 12:1(5)_14:1(6)
PA 12:1_14:1,PA 12:1(5)_14:1(9)
PA 12:1_16:1,PA 12:1(5)_16:1(6)
PA 12:1_16:1,PA 12:1(5)_16:1(7)
PA 12:1_16:1,PA 12:1(5)_16:1(9)
PA 12:1_16:2,"PA 12:1(5)_16:2(6,9)"
PA 12:1_18:1,PA 12:1(5)_18:1(11)
PA 12:1_18:1,PA 12:1(5)_18:1(6)
PA 12:1_18:1,PA 12:1(5)_18:1(9)
PA 12:1_18:2,"PA 12:1(5)_18:2(6,9)"
PA 12:1_18:2,"PA 12:1(5)_18:2(9,12)"
PA 12:1_18:3,"PA 12:1(5)_18:3(6,9,12)"
PA 12:1_18:3,"PA 12:1(5)_18:3(9,12,15)"
PA 12:1_18:4,"PA 12:1(5)_18:4(6,9,12,15)"
PA 12:1_20:1,PA 12:1(5)_20:1(11)
PA 12:1_20:1,PA 12:1(5)_20:1(13)
PA 12:1_20:2,"PA 12:1(5)_20:2(11,14)"
PA 12:1_20:2,"PA 12:1(5)_20:2(8,11)"
PA 12:1_20:3,"PA 12:1(5)_20:3(11,14,17)"
PA 12:1_20:3,"PA 12:1(5)_20:3(5,8,11)"
PA 12:1_20:3,"PA 12:1(5)_20:3(8,11,14)"
PA 12:1_20:4,"PA 12:1(5)_20:4(5,8,11,14)"
PA 12:1_20:4,"PA 12:1(5)_20:4(8,11,14,17)"
PA 12:1_20:5,"PA 12:1(5)_20:5(5,8,11,14,17)"
PA 12:1_22:1,PA 12:1(5)_22:1(13)
PA 12:1_22:2,"PA 12:1(5)_22:2(13,16)"
PA 12:1_22:3,"PA 12:1(5)_22:3(7,10,13)"
PA 12:1_22:4,"PA 12:1(5)_22:4(7,10,13,16)"
PA 12:1_22:5,"PA 12:1(5)_22:5(4,7,10,13,16)"
PA 12:1_22:5,"PA 12:1(5)_22:5(4,7,10,13,16)"
PA 12:1_22:5,"PA 12:1(5)_22:5(7,10,13,16,19)"
PA 12:1_22:6,"PA 12:1(5)_22:6(4,7,10,13,16,19)"
PA 12:1_24:1,PA 12:1(5)_24:1(15)
PA 12:1_24:4,"PA 12:1(5)_24:4(9,12,15,18)"
PA 12:1_24:5,"PA 12:1(5)_24:5(6,9,12,15,18)"
PA 12:1_24:5,"PA 12:1(5)_24:5(9,12,15,18,21)"
PA 12:1_24:6,"PA 12:1(5)_24:6(4,7,10,13,16,19)"
PA 12:1_26:1,PA 12:1(5)_26:1(17)
PA 12:1_26:4,"PA 12:1(5)_26:4(11,14,17,20)"
PA 12:1_26:5,"PA 12:1(5)_26:5(11,14,17,20,23)"
PA 12:1_26:5,"PA 12:1(5)_26:5(8,11,14,17,20)"
PA 12:1_26:6,"PA 12:1(5)_26:6(8,11,14,17,20,23)"
PA 12:1_28:4,"PA 12:1(5)_28:4(13,16,19,22)"
PA 12:1_28:5,"PA 12:1(5)_28:5(10,13,16,19,22)"
PA 12:1_28:5,"PA 12:1(5)_28:5(13,16,19,22,25)"
PA 12:1_28:6,"PA 12:1(5)_28:6(10,13,16,19,22,25)"
PA 12:1_12:1,PA 12:1(6)_12:1(6)
PA 12:1_12:1,PA 12:1(6)_12:1(9)
PA 12:1_14:1,PA 12:1(6)_14:1(5)
PA 12:1_14:1,PA 12:1(6)_14:1(6)
PA 12:1_14:1,PA 12:1(6)_14:1(9)
PA 12:1_16:1,PA 12:1(6)_16:1(6)
PA 12:1_16:1,PA 12:1(6)_16:1(7)
PA 12:1_16:1,PA 12:1(6)_16:1(9)
PA 12:1_16:2,"PA 12:1(6)_16:2(6,9)"
PA 12:1_18:1,PA 12:1(6)_18:1(11)
PA 12:1_18:1,PA 12:1(6)_18:1(6)
PA 12:1_18:1,PA 12:1(6)_18:1(9)
PA 12:1_18:2,"PA 12:1(6)_18:2(6,9)"
PA 12:1_18:2,"PA 12:1(6)_18:2(9,12)"
PA 12:1_18:3,"PA 12:1(6)_18:3(6,9,12)"
PA 12:1_18:3,"PA 12:1(6)_18:3(9,12,15)"
PA 12:1_18:4,"PA 12:1(6)_18:4(6,9,12,15)"
PA 12:1_20:1,PA 12:1(6)_20:1(11)
PA 12:1_20:1,PA 12:1(6)_20:1(13)
PA 12:1_20:2,"PA 12:1(6)_20:2(11,14)"
PA 12:1_20:2,"PA 12:1(6)_20:2(8,11)"
PA 12:1_20:3,"PA 12:1(6)_20:3(11,14,17)"
PA 12:1_20:3,"PA 12:1(6)_20:3(5,8,11)"
PA 12:1_20:3,"PA 12:1(6)_20:3(8,11,14)"
PA 12:1_20:4,"PA 12:1(6)_20:4(5,8,11,14)"
PA 12:1_20:4,"PA 12:1(6)_20:4(8,11,14,17)"
PA 12:1_20:5,"PA 12:1(6)_20:5(5,8,11,14,17)"
PA 12:1_22:1,PA 12:1(6)_22:1(13)
PA 12:1_22:2,"PA 12:1(6)_22:2(13,16)"
PA 12:1_22:3,"PA 12:1(6)_22:3(7,10,13)"
PA 12:1_22:4,"PA 12:1(6)_22:4(7,10,13,16)"
PA 12:1_22:5,"PA 12:1(6)_22:5(4,7,10,13,16)"
PA 12:1_22:5,"PA 12:1(6)_22:5(4,7,10,13,16)"
PA 12:1_22:5,"PA 12:1(6)_22:5(7,10,13,16,19)"
PA 12:1_22:6,"PA 12:1(6)_22:6(4,7,10,13,16,19)"
PA 12:1_24:1,PA 12:1(6)_24:1(15)
PA 12:1_24:4,"PA 12:1(6)_24:4(9,12,15,18)"
PA 12:1_24:5,"PA 12:1(6)_24:5(6,9,12,15,18)"
PA 12:1_24:5,"PA 12:1(6)_24:5(9,12,15,18,21)"
PA 12:1_24:6,"PA 12:1(6)_24:6(4,7,10,13,16,19)"
PA 12:1_26:1,PA 12:1(6)_26:1(17)
PA 12:1_26:4,"PA 12:1(6)_26:4(11,14,17,20)"
PA 12:1_26:5,"PA 12:1(6)_26:5(11,14,17,20,23)"
PA 12:1_26:5,"PA 12:1(6)_26:5(8,11,14,17,20)"
PA 12:1_26:6,"PA 12:1(6)_26:6(8,11,14,17,20,23)"
PA 12:1_28:4,"PA 12:1(6)_28:4(13,16,19,22)"
PA 12:1_28:5,"PA 12:1(6)_28:5(10,13,16,19,22)"
PA 12:1_28:5,"PA 12:1(6)_28:5(13,16,19,22,25)"
PA 12:1_28:6,"PA 12:1(6)_28:6(10,13,16,19,22,25)"
PA 12:1_12:1,PA 12:1(9)_12:1(9)
PA 12:1_14:1,PA 12:1(9)_14:1(5)
PA 12:1_14:1,PA 12:1(9)_14:1(6)
PA 12:1_14:1,PA 12:1(9)_14:1(9)
PA 12:1_16:1,PA 12:1(9)_16:1(6)
PA 12:1_16:1,PA 12:1(9)_16:1(7)
PA 12:1_16:1,PA 12:1(9)_16:1(9)
PA 12:1_16:2,"PA 12:1(9)_16:2(6,9)"
PA 12:1_18:1,PA 12:1(9)_18:1(11)
PA 12:1_18:1,PA 12:1(9)_18:1(6)
PA 12:1_18:1,PA 12:1(9)_18:1(9)
PA 12:1_18:2,"PA 12:1(9)_18:2(6,9)"
PA 12:1_18:2,"PA 12:1(9)_18:2(9,12)"
PA 12:1_18:3,"PA 12:1(9)_18:3(6,9,12)"
PA 12:1_18:3,"PA 12:1(9)_18:3(9,12,15)"
PA 12:1_18:4,"PA 12:1(9)_18:4(6,9,12,15)"
PA 12:1_20:1,PA 12:1(9)_20:1(11)
PA 12:1_20:1,PA 12:1(9)_20:1(13)
PA 12:1_20:2,"PA 12:1(9)_20:2(11,14)"
PA 12:1_20:2,"PA 12:1(9)_20:2(8,11)"
PA 12:1_20:3,"PA 12:1(9)_20:3(11,14,17)"
PA 12:1_20:3,"PA 12:1(9)_20:3(5,8,11)"
PA 12:1_20:3,"PA 12:1(9)_20:3(8,11,14)"
PA 12:1_20:4,"PA 12:1(9)_20:4(5,8,11,14)"
PA 12:1_20:4,"PA 12:1(9)_20:4(8,11,14,17)"
PA 12:1_20:5,"PA 12:1(9)_20:5(5,8,11,14,17)"
PA 12:1_22:1,PA 12:1(9)_22:1(13)
PA 12:1_22:2,"PA 12:1(9)_22:2(13,16)"
PA 12:1_22:3,"PA 12:1(9)_22:3(7,10,13)"
PA 12:1_22:4,"PA 12:1(9)_22:4(7,10,13,16)"
PA 12:1_22:5,"PA 12:1(9)_22:5(4,7,10,13,16)"
PA 12:1_22:5,"PA 12:1(9)_22:5(4,7,10,13,16)"
PA 12:1_22:5,"PA 12:1(9)_22:5(7,10,13,16,19)"
PA 12:1_22:6,"PA 12:1(9)_22:6(4,7,10,13,16,19)"
PA 12:1_24:1,PA 12:1(9)_24:1(15)
PA 12:1_24:4,"PA 12:1(9)_24:4(9,12,15,18)"
PA 12:1_24:5,"PA 12:1(9)_24:5(6,9,12,15,18)"
PA 12:1_24:5,"PA 12:1(9)_24:5(9,12,15,18,21)"
PA 12:1_24:6,"PA 12:1(9)_24:6(4,7,10,13,16,19)"
PA 12:1_26:1,PA 12:1(9)_26:1(17)
PA 12:1_26:4,"PA 12:1(9)_26:4(11,14,17,20)"
PA 12:1_26:5,"PA 12:1(9)_26:5(11,14,17,20,23)"
PA 12:1_26:5,"PA 12:1(9)_26:5(8,11,14,17,20)"
PA 12:1_26:6,"PA 12:1(9)_26:6(8,11,14,17,20,23)"
PA 12:1_28:4,"PA 12:1(9)_28:4(13,16,19,22)"
PA 12:1_28:5,"PA 12:1(9)_28:5(10,13,16,19,22)"
PA 12:1_28:5,"PA 12:1(9)_28:5(13,16,19,22,25)"
PA 12:1_28:6,"PA 12:1(9)_28:6(10,13,16,19,22,25)"
PA 14:1_14:1,PA 14:1(5)_14:1(5)
PA 14:1_14:1,PA 14:1(5)_14:1(6)
PA 14:1_14:1,PA 14:1(5)_14:1(9)
PA 14:1_16:1,PA 14:1(5)_16:1(6)
PA 14:1_16:1,PA 14:1(5)_16:1(7)
PA 14:1_16:1,PA 14:1(5)_16:1(9)
PA 14:1_16:2,"PA 14:1(5)_16:2(6,9)"
PA 14:1_18:1,PA 14:1(5)_18:1(11)
PA 14:1_18:1,PA 14:1(5)_18:1(6)
PA 14:1_18:1,PA 14:1(5)_18:1(9)
PA 14:1_18:2,"PA 14:1(5)_18:2(6,9)"
PA 14:1_18:2,"PA 14:1(5)_18:2(9,12)"
PA 14:1_18:3,"PA 14:1(5)_18:3(6,9,12)"
PA 14:1_18:3,"PA 14:1(5)_18:3(9,12,15)"
PA 14:1_18:4,"PA 14:1(5)_18:4(6,9,12,15)"
PA 14:1_20:1,PA 14:1(5)_20:1(11)
PA 14:1_20:1,PA 14:1(5)_20:1(13)
PA 14:1_20:2,"PA 14:1(5)_20:2(11,14)"
PA 14:1_20:2,"PA 14:1(5)_20:2(8,11)"
PA 14:1_20:3,"PA 14:1(5)_20:3(11,14,17)"
PA 14:1_20:3,"PA 14:1(5)_20:3(5,8,11)"
PA 14:1_20:3,"PA 14:1(5)_20:3(8,11,14)"
PA 14:1_20:4,"PA 14:1(5)_20:4(5,8,11,14)"
PA 14:1_20:4,"PA 14:1(5)_20:4(8,11,14,17)"
PA 14:1_20:5,"PA 14:1(5)_20:5(5,8,11,14,17)"
PA 14:1_22:1,PA 14:1(5)_22:1(13)
PA 14:1_22:2,"PA 14:1(5)_22:2(13,16)"
PA 14:1_22:3,"PA 14:1(5)_22:3(7,10,13)"
PA 14:1_22:4,"PA 14:1(5)_22:4(7,10,13,16)"
PA 14:1_22:5,"PA 14:1(5)_22:5(4,7,10,13,16)"
PA 14:1_22:5,"PA 14:1(5)_22:5(4,7,10,13,16)"
PA 14:1_22:5,"PA 14:1(5)_22:5(7,10,13,16,19)"
PA 14:1_22:6,"PA 14:1(5)_22:6(4,7,10,13,16,19)"
PA 14:1_24:1,PA 14:1(5)_24:1(15)
PA 14:1_24:4,"PA 14:1(5)_24:4(9,12,15,18)"
PA 14:1_24:5,"PA 14:1(5)_24:5(6,9,12,15,18)"
PA 14:1_24:5,"PA 14:1(5)_24:5(9,12,15,18,21)"
PA 14:1_24:6,"PA 14:1(5)_24:6(4,7,10,13,16,19)"
PA 14:1_26:1,PA 14:1(5)_26:1(17)
PA 14:1_26:4,"PA 14:1(5)_26:4(11,14,17,20)"
PA 14:1_26:5,"PA 14:1(5)_26:5(11,14,17,20,23)"
PA 14:1_26:5,"PA 14:1(5)_26:5(8,11,14,17,20)"
PA 14:1_26:6,"PA 14:1(5)_26:6(8,11,14,17,20,23)"
PA 14:1_28:4,"PA 14:1(5)_28:4(13,16,19,22)"
PA 14:1_28:5,"PA 14:1(5)_28:5(10,13,16,19,22)"
PA 14:1_28:5,"PA 14:1(5)_28:5(13,16,19,22,25)"
PA 14:1_28:6,"PA 14:1(5)_28:6(10,13,16,19,22,25)"
PA 14:1_14:1,PA 14:1(6)_14:1(6)
PA 14:1_14:1,PA 14:1(6)_14:1(9)
PA 14:1_16:1,PA 14:1(6)_16:1(6)
PA 14:1_16:1,PA 14:1(6)_16:1(7)
PA 14:1_16:1,PA 14:1(6)_16:1(9)
PA 14:1_16:2,"PA 14:1(6)_16:2(6,9)"
PA 14:1_18:1,PA 14:1(6)_18:1(11)
PA 14:1_18:1,PA 14:1(6)_18:1(6)
PA 14:1_18:1,PA 14:1(6)_18:1(9)
PA 14:1_18:2,"PA 14:1(6)_18:2(6,9)"
PA 14:1_18:2,"PA 14:1(6)_18:2(9,12)"
PA 14:1_18:3,"PA 14:1(6)_18:3(6,9,12)"
PA 14:1_18:3,"PA 14:1(6)_18:3(9,12,15)"
PA 14:1_18:4,"PA 14:1(6)_18:4(6,9,12,15)"
PA 14:1_20:1,PA 14:1(6)_20:1(11)
PA 14:1_20:1,PA 14:1(6)_20:1(13)
PA 14:1_20:2,"PA 14:1(6)_20:2(11,14)"
PA 14:1_20:2,"PA 14:1(6)_20:2(8,11)"
PA 14:1_20:3,"PA 14:1(6)_20:3(11,14,17)"
PA 14:1_20:3,"PA 14:1(6)_20:3(5,8,11)"
PA 14:1_20:3,"PA 14:1(6)_20:3(8,11,14)"
PA 14:1_20:4,"PA 14:1(6)_20:4(5,8,11,14)"
PA 14:1_20:4,"PA 14:1(6)_20:4(8,11,14,17)"
PA 14:1_20:5,"PA 14:1(6)_20:5(5,8,11,14,17)"
PA 14:1_22:1,PA 14:1(6)_22:1(13)
PA 14:1_22:2,"PA 14:1(6)_22:2(13,16)"
PA 14:1_22:3,"PA 14:1(6)_22:3(7,10,13)"
PA 14:1_22:4,"PA 14:1(6)_22:4(7,10,13,16)"
PA 14:1_22:5,"PA 14:1(6)_22:5(4,7,10,13,16)"
PA 14:1_22:5,"PA 14:1(6)_22:5(4,7,10,13,16)"
PA 14:1_22:5,"PA 14:1(6)_22:5(7,10,13,16,19)"
PA 14:1_22:6,"PA 14:1(6)_22:6(4,7,10,13,16,19)"
PA 14:1_24:1,PA 14:1(6)_24:1(15)
PA 14:1_24:4,"PA 14:1(6)_24:4(9,12,15,18)"
PA 14:1_24:5,"PA 14:1(6)_24:5(6,9,12,15,18)"
PA 14:1_24:5,"PA 14:1(6)_24:5(9,12,15,18,21)"
PA 14:1_24:6,"PA 14:1(6)_24:6(4,7,10,13,16,19)"
PA 14:1_26:1,PA 14:1(6)_26:1(17)
PA 14:1_26:4,"PA 14:1(6)_26:4(11,14,17,20)"
PA 14:1_26:5,"PA 14:1(6)_26:5(11,14,17,20,23)"
PA 14:1_26:5,"PA 14:1(6)_26:5(8,11,14,17,20)"
PA 14:1_26:6,"PA 14:1(6)_26:6(8,11,14,17,20,23)"
PA 14:1_28:4,"PA 14:1(6)_28:4(13,16,19,22)"
PA 14:1_28:5,"PA 14:1(6)_28:5(10,13,16,19,22)"
PA 14:1_28:5,"PA 14:1(6)_28:5(13,16,19,22,25)"
PA 14:1_28:6,"PA 14:1(6)_28:6(10,13,16,19,22,25)"
