id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:cosine_score,spectral_db_matches:n_matching_signals,spectral_db_matches:ccs,datafile:NEG_NIST_2.mzML:area,datafile:NEG_NIST_2.mzML:rt,datafile:NEG_NIST_2.mzML:mz_range:min,datafile:NEG_NIST_2.mzML:mz_range:max,datafile:NEG_NIST_2.mzML:fragment_scans,datafile:NEG_NIST_2.mzML:fwhm,datafile:NEG_NIST_2.mzML:rt_range:min,datafile:NEG_NIST_2.mzML:rt_range:max,datafile:NEG_NIST_2.mzML:feature_state,datafile:NEG_NIST_2.mzML:mz,datafile:NEG_NIST_2.mzML:intensity_range:min,datafile:NEG_NIST_2.mzML:intensity_range:max,datafile:NEG_NIST_2.mzML:asymmetry_factor,datafile:NEG_NIST_2.mzML:tailing_factor,datafile:NEG_NIST_2.mzML:height,datafile:NEG_NIST_2.mzML:rt_ms2_apex_distance,datafile:NEG_NIST_0.mzML:area,datafile:NEG_NIST_0.mzML:rt,datafile:NEG_NIST_0.mzML:mz_range:min,datafile:NEG_NIST_0.mzML:mz_range:max,datafile:NEG_NIST_0.mzML:fragment_scans,datafile:NEG_NIST_0.mzML:fwhm,datafile:NEG_NIST_0.mzML:rt_range:min,datafile:NEG_NIST_0.mzML:rt_range:max,datafile:NEG_NIST_0.mzML:feature_state,datafile:NEG_NIST_0.mzML:mz,datafile:NEG_NIST_0.mzML:intensity_range:min,datafile:NEG_NIST_0.mzML:intensity_range:max,datafile:NEG_NIST_0.mzML:asymmetry_factor,datafile:NEG_NIST_0.mzML:tailing_factor,datafile:NEG_NIST_0.mzML:height,datafile:NEG_NIST_0.mzML:rt_ms2_apex_distance,datafile:NEG_NIST_3.mzML:area,datafile:NEG_NIST_3.mzML:rt,datafile:NEG_NIST_3.mzML:mz_range:min,datafile:NEG_NIST_3.mzML:mz_range:max,datafile:NEG_NIST_3.mzML:fragment_scans,datafile:NEG_NIST_3.mzML:fwhm,datafile:NEG_NIST_3.mzML:rt_range:min,datafile:NEG_NIST_3.mzML:rt_range:max,datafile:NEG_NIST_3.mzML:feature_state,datafile:NEG_NIST_3.mzML:mz,datafile:NEG_NIST_3.mzML:intensity_range:min,datafile:NEG_NIST_3.mzML:intensity_range:max,datafile:NEG_NIST_3.mzML:asymmetry_factor,datafile:NEG_NIST_3.mzML:tailing_factor,datafile:NEG_NIST_3.mzML:height,datafile:NEG_NIST_3.mzML:rt_ms2_apex_distance,datafile:NEG_NIST_1.mzML:area,datafile:NEG_NIST_1.mzML:rt,datafile:NEG_NIST_1.mzML:mz_range:min,datafile:NEG_NIST_1.mzML:mz_range:max,datafile:NEG_NIST_1.mzML:fragment_scans,datafile:NEG_NIST_1.mzML:fwhm,datafile:NEG_NIST_1.mzML:rt_range:min,datafile:NEG_NIST_1.mzML:rt_range:max,datafile:NEG_NIST_1.mzML:feature_state,datafile:NEG_NIST_1.mzML:mz,datafile:NEG_NIST_1.mzML:intensity_range:min,datafile:NEG_NIST_1.mzML:intensity_range:max,datafile:NEG_NIST_1.mzML:asymmetry_factor,datafile:NEG_NIST_1.mzML:tailing_factor,datafile:NEG_NIST_1.mzML:height,datafile:NEG_NIST_1.mzML:rt_ms2_apex_distance
7542,20.224,20.18,20.303,1186.61753,1186.6145,1186.62183,5.09E+04,4.16E+03,2.04E+04,5.09E+04,0,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.16E+03,20.224,1186.6145,1186.62183,,0.092,20.18,20.303,DETECTED,1186.61753,2.04E+04,5.09E+04,1.781,1.39,5.09E+04,,,,,,,,,,UNKNOWN,,,,,,,
7543,20.233,19.661,20.417,982.65416,982.65155,982.65625,1.94E+05,9.42E+04,3.29E+04,1.94E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,9.42E+04,20.233,982.65155,982.65625,,0.586,19.661,20.417,DETECTED,982.65416,3.29E+04,1.94E+05,0.32,0.66,1.94E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7544,20.233,20.078,20.356,1118.62915,1118.6228,1118.63208,7.07E+04,1.54E+04,3.50E+04,7.07E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.54E+04,20.233,1118.6228,1118.63208,,0.169,20.078,20.356,DETECTED,1118.62915,3.50E+04,7.07E+04,0.793,0.896,7.07E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7545,20.24,20.196,20.256,862.66621,862.66553,862.66675,3.11E+04,1.61E+03,1.35E+04,3.11E+04,0,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.61E+03,20.24,862.66553,862.66675,,0.648,20.196,20.256,DETECTED,862.66621,1.35E+04,3.11E+04,0.355,0.678,3.11E+04,,,,,,,,,,UNKNOWN,,,,,,,
7546,20.242,20.062,20.329,837.64735,837.64349,837.65186,3.20E+04,4.87E+03,1.32E+04,3.20E+04,0,0.5,2,0,0.87,0.18,0.00015,0.04,,,,,,,,,,3.43E+03,20.282,837.64417,837.6499,,0.135,20.159,20.329,DETECTED,837.6475,1.32E+04,3.20E+04,0.382,0.691,3.20E+04,,4.87E+03,20.202,837.64349,837.65186,,0.115,20.062,20.278,DETECTED,837.6472,1.45E+04,3.02E+04,0.548,0.774,3.02E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7547,20.249,19.582,20.526,845.67577,845.67523,845.67639,1.36E+06,8.88E+05,2.27E+05,1.36E+06,3,0.25,1,0,1,0,0,0,SM 8:0;2O/34:8 (0.120),SM 8:0;2O/34:8,[M+HCOO]-,C47H81N2O6P,CCCCCC(O)C(COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,845.58144,0.12,2,294.46,,,,,,,,,UNKNOWN,,,,,,,,8.88E+05,20.249,845.67523,845.67639,3,0.793,19.582,20.526,DETECTED,845.67577,2.27E+05,1.36E+06,0.396,0.707,1.36E+06,-0.043,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7548,20.249,19.645,20.448,981.65078,981.64972,981.65234,3.23E+05,1.78E+05,6.98E+04,3.23E+05,3,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.78E+05,20.249,981.64972,981.65234,3,0.604,19.645,20.448,DETECTED,981.65078,6.98E+04,3.23E+05,0.33,0.665,3.23E+05,-0.125,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7549,20.253,20.206,20.269,1039.60969,1039.60864,1039.61157,3.30E+04,1.53E+03,1.79E+04,3.30E+04,0,0.25,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.53E+03,20.253,1039.60864,1039.61157,,0.071,20.206,20.269,DETECTED,1039.60969,1.79E+04,3.30E+04,0.334,0.667,3.30E+04,
7550,20.265,20.218,20.294,998.63726,998.63379,998.63983,3.84E+04,1.94E+03,1.69E+04,3.84E+04,0,0.25,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.94E+03,20.265,998.63379,998.63983,,0.037,20.218,20.294,DETECTED,998.63726,1.69E+04,3.84E+04,0.623,0.811,3.84E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
7551,20.267,20.036,20.388,930.65218,930.64893,930.65594,4.66E+04,6.53E+03,1.32E+04,4.66E+04,0,0.75,3,0,0.84,0.19,0.00018,0.052,,,,,,,,,,4.97E+03,20.206,930.64801,930.65582,,0.046,20.036,20.222,DETECTED,930.65245,1.64E+04,3.89E+04,0.092,0.546,3.89E+04,,6.53E+03,20.249,930.64893,930.65594,,0.137,20.125,20.388,DETECTED,930.65209,1.44E+04,4.66E+04,1.126,1.063,4.66E+04,,,,,,,,,,UNKNOWN,,,,,,,,3.16E+03,20.345,930.64972,930.65314,,0.031,20.238,20.361,DETECTED,930.65199,1.32E+04,3.55E+04,0.15,0.575,3.55E+04,
7552,20.28,20.146,20.389,835.64744,835.64648,835.64856,7.71E+04,1.02E+04,2.51E+04,7.71E+04,0,1,4,1,0.85,0.26,0.00022,0.044,,,,,,,,,,5.27E+03,20.313,835.64526,835.64789,,0.073,20.282,20.389,DETECTED,835.64711,2.52E+04,7.57E+04,2.402,1.701,7.57E+04,,1.02E+04,20.278,835.64648,835.64856,,0.223,20.186,20.388,DETECTED,835.64733,3.05E+04,7.14E+04,1.189,1.095,7.14E+04,,3.38E+03,20.335,835.64673,835.64856,,0.057,20.287,20.364,DETECTED,835.64758,2.51E+04,5.85E+04,0.623,0.812,5.85E+04,,7.64E+03,20.193,835.64478,835.65015,,0.134,20.146,20.285,DETECTED,835.64774,3.56E+04,7.71E+04,1.949,1.475,7.71E+04,
7553,20.285,20.238,20.301,983.65867,983.65759,983.66028,4.78E+04,2.39E+03,2.42E+04,4.78E+04,0,0.25,1,5,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.39E+03,20.285,983.65759,983.66028,,0.069,20.238,20.301,DETECTED,983.65867,2.42E+04,4.78E+04,0.329,0.665,4.78E+04,
7554,20.287,20.24,20.38,711.67061,711.66766,711.6712,4.09E+04,3.38E+03,1.15E+04,4.09E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.38E+03,20.287,711.66766,711.6712,,0.089,20.24,20.38,DETECTED,711.67061,1.15E+04,4.09E+04,1.95,1.475,4.09E+04,,,,,,,,,,UNKNOWN,,,,,,,
7555,20.287,19.624,20.348,1049.63836,1049.63599,1049.63989,1.97E+05,9.35E+04,2.76E+04,1.97E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,9.35E+04,20.287,1049.63599,1049.63989,,0.754,19.624,20.348,DETECTED,1049.63836,2.76E+04,1.97E+05,0.092,0.546,1.97E+05,,,,,,,,,,UNKNOWN,,,,,,,
7556,20.295,20.238,20.345,722.66729,722.66638,722.66791,6.33E+04,4.08E+03,2.70E+04,6.33E+04,5,0.75,3,0,0.96,0.19,0.00014,0.005,,,,,,,,,,4.08E+03,20.298,722.66663,722.66772,2,0.077,20.25,20.345,DETECTED,722.66716,2.89E+04,6.22E+04,0.991,0.995,6.22E+04,-0.005,,,,,,,,,UNKNOWN,,,,,,,,3.90E+03,20.287,722.66638,722.66791,2,0.101,20.256,20.335,DETECTED,722.66723,2.72E+04,6.33E+04,1.492,1.246,6.33E+04,-0.005,3.09E+03,20.301,722.66687,722.66809,1,0.108,20.238,20.317,DETECTED,722.6675,2.70E+04,5.19E+04,0.249,0.624,5.19E+04,0.1
7557,20.306,20.133,20.44,836.65005,836.64825,836.65344,4.91E+04,8.13E+03,1.47E+04,4.91E+04,2,0.75,3,0,0.79,0.4,0.00034,0.058,,,,,,,,,,1.79E+03,20.222,836.64874,836.65118,,0.032,20.206,20.266,DETECTED,836.65048,1.47E+04,4.16E+04,2.815,1.908,4.16E+04,,,,,,,,,,UNKNOWN,,,,,,,,6.35E+03,20.303,836.64825,836.65344,,0.187,20.133,20.364,DETECTED,836.65013,1.53E+04,4.39E+04,0.358,0.679,4.39E+04,,8.13E+03,20.393,836.64728,836.65118,2,0.064,20.193,20.44,DETECTED,836.64955,1.98E+04,4.91E+04,0.236,0.618,4.91E+04,0.068
7558,20.315,20.24,20.417,670.62761,670.62415,670.62872,5.80E+04,4.49E+03,1.21E+04,5.80E+04,0,1,4,0,0.92,0.21,0.00014,0.021,,,,,,,,,,3.60E+03,20.298,670.62598,670.62994,,0.09,20.282,20.389,DETECTED,670.62789,1.44E+04,5.04E+04,5.787,3.393,5.04E+04,,4.37E+03,20.356,670.62415,670.62872,,0.084,20.278,20.417,DETECTED,670.62742,1.21E+04,5.22E+04,0.774,0.887,5.22E+04,,4.02E+03,20.303,670.62579,670.62848,,0.225,20.24,20.38,DETECTED,670.62759,1.25E+04,3.47E+04,1.213,1.107,3.47E+04,,4.49E+03,20.301,670.62622,670.62933,,0.086,20.285,20.408,DETECTED,670.62753,1.45E+04,5.80E+04,6.865,3.933,5.80E+04,
7559,20.317,20.238,20.329,971.62224,971.61896,971.62531,5.20E+04,3.39E+03,1.64E+04,5.20E+04,0,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.39E+03,20.317,971.61896,971.62531,,0.073,20.238,20.329,DETECTED,971.62224,1.64E+04,5.20E+04,0.163,0.582,5.20E+04,
7560,20.322,20.237,20.448,681.66033,681.65918,681.66193,8.96E+04,8.88E+03,1.12E+04,8.96E+04,0,1,4,0,0.95,0.2,0.00014,0.008,,,,,,,,,,8.00E+03,20.329,681.65918,681.66083,,0.085,20.237,20.42,DETECTED,681.66013,1.12E+04,8.49E+04,1.041,0.992,8.49E+04,,8.88E+03,20.309,681.65918,681.66193,,0.1,20.249,20.448,DETECTED,681.66039,1.28E+04,8.45E+04,3.421,1.656,8.45E+04,,6.77E+03,20.319,681.66003,681.66119,,0.089,20.256,20.395,DETECTED,681.66054,1.57E+04,8.38E+04,1.217,1.108,8.38E+04,,8.68E+03,20.329,681.65912,681.66138,,0.098,20.253,20.424,DETECTED,681.66026,1.55E+04,8.96E+04,1.118,1.122,8.96E+04,
7561,20.323,20.193,20.373,1321.5881,1321.58557,1321.59058,4.80E+04,5.65E+03,2.04E+04,4.80E+04,0,0.5,2,0,0.89,0.37,0.00049,0.022,,,,,,,,,,5.65E+03,20.345,1321.58459,1321.59045,,0.176,20.222,20.373,DETECTED,1321.58761,2.17E+04,4.57E+04,0.23,0.615,4.57E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.27E+03,20.301,1321.58557,1321.59058,,0.06,20.193,20.345,DETECTED,1321.58859,2.04E+04,4.80E+04,0.413,0.706,4.80E+04,
7562,20.326,20.224,20.389,903.63453,903.63397,903.6358,5.70E+04,6.06E+03,1.67E+04,5.70E+04,0,0.75,3,2,0.82,0.76,0.00069,0.026,,,,,,,,,,6.06E+03,20.345,903.63379,903.63684,,0.101,20.237,20.389,DETECTED,903.63525,2.16E+04,5.32E+04,0.406,0.703,5.32E+04,,,,,,,,,,UNKNOWN,,,,,,,,3.51E+03,20.287,903.63397,903.6358,,0.302,20.224,20.319,DETECTED,903.63484,2.42E+04,4.73E+04,0.498,0.749,4.73E+04,,2.60E+03,20.345,903.63263,903.63464,,0.126,20.317,20.377,DETECTED,903.6335,1.67E+04,5.70E+04,1.109,1.055,5.70E+04,
7563,20.326,20.206,20.512,680.65662,680.65564,680.65826,1.86E+05,2.01E+04,1.16E+04,1.86E+05,7,1,4,0,0.97,0.06,0.00004,0.009,,,,,,,,,,2.01E+04,20.329,680.65601,680.65814,2,0.088,20.222,20.512,DETECTED,680.65667,1.55E+04,1.80E+05,1.721,1.316,1.80E+05,-0.039,1.70E+04,20.341,680.65564,680.65826,1,0.089,20.249,20.464,DETECTED,680.65659,2.40E+04,1.58E+05,1.29,1.175,1.58E+05,-0.038,1.76E+04,20.319,680.65582,680.65759,2,0.097,20.212,20.472,DETECTED,680.65657,1.30E+04,1.86E+05,1.317,1.215,1.86E+05,-0.039,1.95E+04,20.317,680.65381,680.65863,2,0.093,20.206,20.484,DETECTED,680.65664,1.16E+04,1.73E+05,1.82,1.247,1.73E+05,-0.023
7564,20.33,20.265,20.453,983.65956,983.6568,983.66211,4.84E+04,4.88E+03,1.97E+04,4.84E+04,0,0.75,3,2,0.85,0.5,0.00049,0.028,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.70E+03,20.341,983.6568,983.66211,,0.117,20.265,20.402,DETECTED,983.65935,1.97E+04,4.65E+04,0.805,0.902,4.65E+04,,2.62E+03,20.287,983.65717,983.66071,,0.04,20.271,20.348,DETECTED,983.65902,2.24E+04,4.69E+04,3.789,2.395,4.69E+04,,4.88E+03,20.361,983.6579,983.66364,,0.11,20.301,20.453,DETECTED,983.6603,2.23E+04,4.84E+04,1.516,1.258,4.84E+04,
7565,20.332,20.25,20.38,697.64714,697.64606,697.64777,1.08E+05,6.20E+03,1.65E+04,1.08E+05,0,0.5,2,0,0.99,0.05,0.00003,0.003,,,,,,,,,,5.82E+03,20.329,697.64594,697.64795,,0.15,20.25,20.373,DETECTED,697.64717,2.33E+04,6.74E+04,0.558,0.779,6.74E+04,,,,,,,,,,UNKNOWN,,,,,,,,6.20E+03,20.335,697.64606,697.64777,,0.063,20.271,20.38,DETECTED,697.64711,1.65E+04,1.08E+05,0.713,0.856,1.08E+05,,,,,,,,,,UNKNOWN,,,,,,,
7566,20.335,20.256,20.395,904.63847,904.63776,904.63965,3.06E+04,3.26E+03,1.62E+04,3.06E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.26E+03,20.335,904.63776,904.63965,,0.087,20.256,20.395,DETECTED,904.63847,1.62E+04,3.06E+04,0.771,0.886,3.06E+04,,,,,,,,,,UNKNOWN,,,,,,,
7567,20.341,20.222,20.464,710.66721,710.66614,710.66821,9.32E+04,9.81E+03,1.49E+04,9.32E+04,4,1,4,0,0.94,0.22,0.00016,0.009,,,,,,,,,,7.41E+03,20.345,710.66614,710.67047,1,0.235,20.25,20.42,DETECTED,710.66727,2.12E+04,7.28E+04,0.798,0.899,7.28E+04,0.008,8.56E+03,20.356,710.66614,710.66821,1,0.116,20.265,20.464,DETECTED,710.66748,1.49E+04,9.32E+04,1.109,1.087,9.32E+04,-0.007,9.81E+03,20.335,710.66553,710.66956,1,0.121,20.224,20.458,DETECTED,710.66711,1.53E+04,7.44E+04,1.118,1.059,7.44E+04,0.008,9.22E+03,20.329,710.6651,710.66895,1,0.099,20.222,20.424,DETECTED,710.667,1.56E+04,7.63E+04,0.88,0.94,7.63E+04,-0.018
7568,20.348,20.206,20.411,848.68706,848.68335,848.68909,4.95E+04,4.98E+03,2.15E+04,4.95E+04,0,0.5,2,2,0.82,0.39,0.00033,0.047,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.05E+03,20.395,848.68335,848.68909,,0.086,20.348,20.411,DETECTED,848.68739,2.15E+04,3.84E+04,0.335,0.667,3.84E+04,,4.98E+03,20.301,848.68481,848.68811,,0.076,20.206,20.345,DETECTED,848.68673,2.56E+04,4.95E+04,0.468,0.734,4.95E+04,
7569,20.354,20.266,20.411,1118.6298,1118.62622,1118.63257,5.96E+04,5.05E+03,1.87E+04,5.96E+04,0,0.5,2,1,0.96,0.19,0.00022,0.006,,,,,,,,,,5.05E+03,20.36,1118.62805,1118.63123,,0.099,20.266,20.373,DETECTED,1118.62958,3.15E+04,5.96E+04,0.143,0.571,5.96E+04,,,,,,,,,,UNKNOWN,,,,,,,,3.52E+03,20.348,1118.62622,1118.63257,,0.055,20.303,20.411,DETECTED,1118.63002,1.87E+04,5.43E+04,1.393,1.197,5.43E+04,,,,,,,,,,UNKNOWN,,,,,,,
7570,20.383,20.287,20.433,754.69314,754.69122,754.6936,4.70E+04,3.04E+03,1.43E+04,4.70E+04,0,0.5,2,0,0.84,0.49,0.00037,0.034,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.04E+03,20.417,754.69122,754.6936,,0.031,20.325,20.433,DETECTED,754.69277,1.47E+04,4.70E+04,0.171,0.586,4.70E+04,,2.76E+03,20.348,754.69269,754.69434,,0.047,20.287,20.395,DETECTED,754.69351,1.43E+04,3.93E+04,0.774,0.887,3.93E+04,,,,,,,,,,UNKNOWN,,,,,,,
7571,20.384,20.348,20.628,1050.64207,1050.63733,1050.64429,7.97E+04,1.45E+04,2.19E+04,7.97E+04,0,0.5,2,0,0.91,0.25,0.00026,0.02,,,,,,,,,,7.14E+03,20.405,1050.64038,1050.6449,,0.132,20.389,20.512,DETECTED,1050.64234,3.60E+04,7.37E+04,6.814,3.907,7.37E+04,,,,,,,,,,UNKNOWN,,,,,,,,1.45E+04,20.364,1050.63733,1050.64429,,0.203,20.348,20.628,DETECTED,1050.64181,2.19E+04,7.97E+04,16.786,8.893,7.97E+04,,,,,,,,,,UNKNOWN,,,,,,,
7572,20.386,20.319,20.628,971.62176,971.61938,971.62506,4.82E+04,7.33E+03,1.38E+04,4.82E+04,0,0.5,2,1,0.98,0.03,0.00002,0.006,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,7.33E+03,20.38,971.61938,971.62506,,0.191,20.319,20.628,DETECTED,971.62174,1.38E+04,3.21E+04,4.073,2.537,3.21E+04,,6.29E+03,20.393,971.62,971.62329,,0.118,20.329,20.531,DETECTED,971.62179,1.64E+04,4.82E+04,2.196,1.598,4.82E+04,
7573,20.393,20.377,20.468,903.63444,903.63251,903.63568,4.56E+04,2.75E+03,1.67E+04,4.56E+04,0,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.75E+03,20.393,903.63251,903.63568,,0.083,20.377,20.468,DETECTED,903.63444,1.67E+04,4.56E+04,4.831,2.916,4.56E+04,
7574,20.417,20.38,20.576,1185.61314,1185.60925,1185.61462,6.62E+04,6.51E+03,2.34E+04,6.62E+04,0,0.5,2,1,0.85,0.66,0.00079,0.022,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.45E+03,20.395,1185.60925,1185.61462,,0.061,20.38,20.458,DETECTED,1185.61235,2.34E+04,6.62E+04,3.972,2.486,6.62E+04,,6.51E+03,20.44,1185.61267,1185.61536,,0.034,20.424,20.576,DETECTED,1185.61393,2.48E+04,5.81E+04,8.711,4.856,5.81E+04,
7575,20.427,20.411,20.472,1118.6297,1118.62903,1118.63062,7.03E+04,2.51E+03,1.68E+04,7.03E+04,0,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.51E+03,20.427,1118.62903,1118.63062,,0.031,20.411,20.472,DETECTED,1118.6297,1.68E+04,7.03E+04,2.863,1.932,7.03E+04,,,,,,,,,,UNKNOWN,,,,,,,
7576,20.433,20.364,20.515,835.64772,835.64722,835.64911,6.09E+04,3.30E+03,1.86E+04,6.09E+04,0,0.75,3,2,0.87,0.27,0.00023,0.036,,,,,,,,,,3.30E+03,20.452,835.64685,835.6485,,0.039,20.389,20.483,DETECTED,835.64742,1.92E+04,5.25E+04,0.482,0.741,5.25E+04,,,,,,,,,,UNKNOWN,,,,,,,,2.74E+03,20.38,835.64722,835.64911,,0.035,20.364,20.427,DETECTED,835.64806,2.51E+04,6.09E+04,3.014,2.007,6.09E+04,,2.28E+03,20.468,835.64667,835.64905,,0.084,20.44,20.515,DETECTED,835.64768,1.86E+04,3.88E+04,1.642,1.321,3.88E+04,
7577,20.434,20.345,20.654,848.68866,848.68335,848.69031,4.45E+04,4.77E+03,1.35E+04,4.45E+04,0,0.75,3,1,0.85,0.2,0.00017,0.05,,,,,,,,,,2.66E+03,20.36,848.68744,848.69092,,0.094,20.345,20.42,DETECTED,848.68853,2.02E+04,4.45E+04,4.052,2.526,4.45E+04,,,,,,,,,,UNKNOWN,,,,,,,,4.36E+03,20.443,848.68335,848.69031,,0.098,20.411,20.551,DETECTED,848.68853,1.35E+04,4.29E+04,3.385,2.192,4.29E+04,,4.77E+03,20.499,848.68591,848.69385,,0.16,20.468,20.654,DETECTED,848.68891,1.60E+04,3.40E+04,4.952,2.976,3.40E+04,
7578,20.445,20.348,20.639,784.70461,784.7038,784.70605,1.30E+05,1.47E+04,1.38E+04,1.30E+05,4,1,4,0,0.93,0.22,0.00017,0.013,,,,,,,,,,1.13E+04,20.42,784.70258,784.70569,1,0.093,20.36,20.559,DETECTED,784.70451,1.83E+04,1.08E+05,1.884,1.648,1.08E+05,0.008,1.41E+04,20.464,784.7038,784.70605,1,0.155,20.356,20.556,DETECTED,784.70487,2.00E+04,1.12E+05,0.852,0.926,1.12E+05,-0.039,1.21E+04,20.443,784.70294,784.7066,1,0.118,20.348,20.566,DETECTED,784.70469,1.83E+04,1.00E+05,1.266,1.151,1.00E+05,-0.035,1.47E+04,20.453,784.70215,784.70544,1,0.1,20.361,20.639,DETECTED,784.70437,1.38E+04,1.30E+05,1.878,1.513,1.30E+05,-0.006
7579,20.453,20.424,20.67,1049.63909,1049.63696,1049.64197,1.41E+05,2.21E+04,5.37E+04,1.41E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.21E+04,20.453,1049.63696,1049.64197,,0.184,20.424,20.67,DETECTED,1049.63909,5.37E+04,1.41E+05,7.483,4.242,1.41E+05,
7580,20.457,20.36,20.544,785.70774,785.70636,785.70917,8.08E+04,6.85E+03,1.45E+04,8.08E+04,0,1,4,0,0.95,0.16,0.00012,0.009,,,,,,,,,,6.69E+03,20.468,785.70441,785.70935,,0.102,20.36,20.544,DETECTED,785.70782,1.63E+04,6.39E+04,0.701,0.851,6.39E+04,,6.85E+03,20.464,785.70636,785.70917,,0.117,20.373,20.54,DETECTED,785.70792,1.59E+04,8.08E+04,0.831,0.916,8.08E+04,,6.08E+03,20.458,785.70636,785.7088,,0.117,20.364,20.535,DETECTED,785.70756,1.45E+04,6.18E+04,0.822,0.911,6.18E+04,,4.98E+03,20.44,785.70618,785.70898,,0.071,20.393,20.515,DETECTED,785.70768,1.66E+04,6.93E+04,1.603,1.302,6.93E+04,
7581,20.458,20.348,20.515,983.66021,983.65729,983.66132,5.09E+04,3.62E+03,1.84E+04,5.09E+04,0,0.75,3,2,0.84,0.54,0.00053,0.031,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.82E+03,20.48,983.65729,983.66132,,0.084,20.402,20.496,DETECTED,983.65942,1.97E+04,4.12E+04,0.201,0.601,4.12E+04,,3.62E+03,20.411,983.65839,983.66321,,0.075,20.348,20.472,DETECTED,983.66095,1.99E+04,5.09E+04,0.968,0.984,5.09E+04,,2.01E+03,20.484,983.65833,983.66199,,0.232,20.453,20.515,DETECTED,983.66028,1.84E+04,4.19E+04,1.005,1.002,4.19E+04,
