id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:cosine_score,spectral_db_matches:n_matching_signals,spectral_db_matches:ccs,datafile:POS_NIST_2.mzML:area,datafile:POS_NIST_2.mzML:rt,datafile:POS_NIST_2.mzML:mz_range:min,datafile:POS_NIST_2.mzML:mz_range:max,datafile:POS_NIST_2.mzML:fragment_scans,datafile:POS_NIST_2.mzML:fwhm,datafile:POS_NIST_2.mzML:rt_range:min,datafile:POS_NIST_2.mzML:rt_range:max,datafile:POS_NIST_2.mzML:feature_state,datafile:POS_NIST_2.mzML:mz,datafile:POS_NIST_2.mzML:intensity_range:min,datafile:POS_NIST_2.mzML:intensity_range:max,datafile:POS_NIST_2.mzML:asymmetry_factor,datafile:POS_NIST_2.mzML:tailing_factor,datafile:POS_NIST_2.mzML:height,datafile:POS_NIST_2.mzML:rt_ms2_apex_distance,datafile:POS_NIST_3.mzML:area,datafile:POS_NIST_3.mzML:rt,datafile:POS_NIST_3.mzML:mz_range:min,datafile:POS_NIST_3.mzML:mz_range:max,datafile:POS_NIST_3.mzML:fragment_scans,datafile:POS_NIST_3.mzML:fwhm,datafile:POS_NIST_3.mzML:rt_range:min,datafile:POS_NIST_3.mzML:rt_range:max,datafile:POS_NIST_3.mzML:feature_state,datafile:POS_NIST_3.mzML:mz,datafile:POS_NIST_3.mzML:intensity_range:min,datafile:POS_NIST_3.mzML:intensity_range:max,datafile:POS_NIST_3.mzML:asymmetry_factor,datafile:POS_NIST_3.mzML:tailing_factor,datafile:POS_NIST_3.mzML:height,datafile:POS_NIST_3.mzML:rt_ms2_apex_distance,datafile:POS_NIST_1.mzML:area,datafile:POS_NIST_1.mzML:rt,datafile:POS_NIST_1.mzML:mz_range:min,datafile:POS_NIST_1.mzML:mz_range:max,datafile:POS_NIST_1.mzML:fragment_scans,datafile:POS_NIST_1.mzML:fwhm,datafile:POS_NIST_1.mzML:rt_range:min,datafile:POS_NIST_1.mzML:rt_range:max,datafile:POS_NIST_1.mzML:feature_state,datafile:POS_NIST_1.mzML:mz,datafile:POS_NIST_1.mzML:intensity_range:min,datafile:POS_NIST_1.mzML:intensity_range:max,datafile:POS_NIST_1.mzML:asymmetry_factor,datafile:POS_NIST_1.mzML:tailing_factor,datafile:POS_NIST_1.mzML:height,datafile:POS_NIST_1.mzML:rt_ms2_apex_distance,datafile:POS_NIST_0.mzML:area,datafile:POS_NIST_0.mzML:rt,datafile:POS_NIST_0.mzML:mz_range:min,datafile:POS_NIST_0.mzML:mz_range:max,datafile:POS_NIST_0.mzML:fragment_scans,datafile:POS_NIST_0.mzML:fwhm,datafile:POS_NIST_0.mzML:rt_range:min,datafile:POS_NIST_0.mzML:rt_range:max,datafile:POS_NIST_0.mzML:feature_state,datafile:POS_NIST_0.mzML:mz,datafile:POS_NIST_0.mzML:intensity_range:min,datafile:POS_NIST_0.mzML:intensity_range:max,datafile:POS_NIST_0.mzML:asymmetry_factor,datafile:POS_NIST_0.mzML:tailing_factor,datafile:POS_NIST_0.mzML:height,datafile:POS_NIST_0.mzML:rt_ms2_apex_distance
26500,22.916,22.841,23.045,941.72039,941.71814,941.72223,2.62E+06,1.97E+05,3.95E+05,2.62E+06,0,1,4,0,0.97,0.12,0.00011,0.006,,,,,,,,,,1.97E+05,22.927,941.71912,941.72247,,0.112,22.865,23.029,DETECTED,941.72061,4.84E+05,2.09E+06,1.66,1.33,2.09E+06,,1.96E+05,22.917,941.71814,941.72223,,0.048,22.865,23.045,DETECTED,941.72033,3.95E+05,2.15E+06,2.263,1.725,2.15E+06,,1.76E+05,22.904,941.71912,941.72217,,0.114,22.863,22.979,DETECTED,941.72035,4.74E+05,2.13E+06,1.878,1.439,2.13E+06,,1.24E+05,22.916,941.71686,941.72223,,0.068,22.841,22.928,DETECTED,941.72025,7.34E+05,2.62E+06,0.158,0.579,2.62E+06,
26501,22.916,22.865,23.006,586.39499,586.39453,586.39581,1.73E+06,1.15E+05,2.71E+05,1.73E+06,0,0.75,3,0,0.93,0.18,0.00011,0.017,,,,,,,,,,1.15E+05,22.89,586.39453,586.39581,,0.027,22.865,22.966,DETECTED,586.3949,5.80E+05,1.73E+06,2.987,1.994,1.73E+06,,7.88E+04,22.917,586.39429,586.39612,,0.028,22.904,23.006,DETECTED,586.39515,2.71E+05,1.41E+06,6.617,3.809,1.41E+06,,,,,,,,,,UNKNOWN,,,,,,,,9.40E+04,22.941,586.39331,586.39606,,0.05,22.89,23.004,DETECTED,586.39493,3.31E+05,1.35E+06,1.25,1.125,1.35E+06,
26502,22.916,22.863,22.928,726.58612,726.58557,726.58765,1.56E+06,6.64E+04,5.78E+05,1.56E+06,0,0.25,1,4,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,6.64E+04,22.916,726.58557,726.58765,,0.028,22.863,22.928,DETECTED,726.58612,5.78E+05,1.56E+06,0.225,0.612,1.56E+06,,,,,,,,,,UNKNOWN,,,,,,,
26503,22.916,22.877,22.94,761.59641,761.59552,761.59741,7.05E+06,2.96E+05,3.05E+06,7.05E+06,0,0.25,1,7,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.96E+05,22.916,761.59552,761.59741,,0.027,22.877,22.94,DETECTED,761.59641,3.05E+06,7.05E+06,0.611,0.806,7.05E+06,,,,,,,,,,UNKNOWN,,,,,,,
26504,22.916,22.863,22.928,867.78271,867.78052,867.78436,1.98E+06,8.20E+04,7.38E+05,1.98E+06,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,8.20E+04,22.916,867.78052,867.78436,,0.034,22.863,22.928,DETECTED,867.78271,7.38E+05,1.98E+06,0.225,0.612,1.98E+06,,,,,,,,,,UNKNOWN,,,,,,,
26505,22.916,22.878,22.955,1763.59007,1763.58838,1763.59302,2.24E+06,9.82E+04,9.70E+05,2.24E+06,0,0.5,2,6,0.96,0.28,0.00049,0.001,,,,,,,,,,9.82E+04,22.915,1763.58838,1763.59302,,0.053,22.878,22.941,DETECTED,1763.59056,1.12E+06,2.24E+06,0.693,0.846,2.24E+06,,7.31E+04,22.917,1763.58691,1763.59241,,0.041,22.904,22.955,DETECTED,1763.58958,9.70E+05,2.04E+06,2.798,1.899,2.04E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
26506,22.919,22.781,23.054,596.50371,596.50348,596.50507,1.21E+07,1.24E+06,1.42E+05,1.21E+07,0,1,4,0,0.96,0.06,0.00003,0.011,,,,,,,,,,1.24E+06,22.915,596.50336,596.50623,,0.103,22.781,23.054,DETECTED,596.50366,1.42E+05,1.21E+07,2.284,0.825,1.21E+07,,9.49E+05,22.904,596.50348,596.50507,,0.061,22.829,23.006,DETECTED,596.50378,5.28E+05,1.03E+07,1.713,1.304,1.03E+07,,1.06E+06,22.916,596.50305,596.50433,,0.099,22.84,23.017,DETECTED,596.5037,6.93E+05,1.14E+07,1.487,1.163,1.14E+07,,1.09E+06,22.941,596.50342,596.50458,,0.123,22.853,23.016,DETECTED,596.50371,6.04E+05,1.07E+07,0.854,0.927,1.07E+07,
26507,22.919,22.853,23.043,633.52767,633.52716,633.52838,3.75E+06,3.71E+05,5.60E+05,3.75E+06,0,1,4,0,0.95,0.17,0.00011,0.011,,,,,,,,,,2.63E+05,22.915,633.52679,633.52869,,0.118,22.865,22.966,DETECTED,633.52771,7.32E+05,3.75E+06,1.015,1.008,3.75E+06,,3.02E+05,22.904,633.52716,633.52838,,0.143,22.879,23.02,DETECTED,633.52769,1.17E+06,3.29E+06,4.665,2.832,3.29E+06,,3.01E+05,22.916,633.5271,633.52856,,0.032,22.863,23.017,DETECTED,633.52782,5.66E+05,3.29E+06,1.922,1.461,3.29E+06,,3.71E+05,22.941,633.52625,633.5285,,0.113,22.853,23.043,DETECTED,633.52745,5.60E+05,3.54E+06,1.164,1.082,3.54E+06,
26508,22.921,22.878,23.029,579.47689,579.47626,579.48035,1.89E+06,1.16E+05,2.60E+05,1.89E+06,0,0.5,2,0,0.95,0.25,0.00015,0.005,,,,,,,,,,1.16E+05,22.927,579.47626,579.48035,,0.139,22.878,23.029,DETECTED,579.47703,2.60E+05,1.14E+06,2.079,1.539,1.14E+06,,,,,,,,,,UNKNOWN,,,,,,,,7.81E+04,22.916,579.47638,579.47815,,0.042,22.89,22.954,DETECTED,579.47674,5.87E+05,1.89E+06,1.447,1.223,1.89E+06,,,,,,,,,,UNKNOWN,,,,,,,
26509,22.922,22.829,23.095,556.47244,556.47211,556.47266,6.98E+06,7.10E+05,4.85E+05,6.98E+06,0,1,4,0,0.94,0.09,0.00005,0.018,,,,,,,,,,7.10E+05,22.927,556.4718,556.47314,,0.122,22.865,23.079,DETECTED,556.47237,8.27E+05,6.98E+06,2.178,1.737,6.98E+06,,6.70E+05,22.892,556.47174,556.47296,,0.151,22.829,23.095,DETECTED,556.47254,4.89E+05,5.77E+06,3.926,2.382,5.77E+06,,5.58E+05,22.916,556.47192,556.47278,,0.102,22.852,23.017,DETECTED,556.47244,4.85E+05,5.97E+06,1.845,1.284,5.97E+06,,6.35E+05,22.953,556.47211,556.47266,,0.116,22.866,23.043,DETECTED,556.47241,9.55E+05,6.34E+06,1.172,1.018,6.34E+06,
26510,22.922,22.84,23.017,632.52484,632.52429,632.52563,8.56E+06,7.95E+05,5.27E+05,8.56E+06,8,1,4,0,0.95,0.13,0.00008,0.012,,,,,,,,,,5.74E+05,22.927,632.52417,632.52582,2,0.07,22.852,22.966,DETECTED,632.52468,1.06E+06,8.03E+06,0.521,0.76,8.03E+06,-0.027,5.68E+05,22.904,632.52429,632.52563,2,0.087,22.853,22.982,DETECTED,632.52485,1.38E+06,6.60E+06,1.538,1.269,6.60E+06,-0.015,7.95E+05,22.916,632.52448,632.52594,2,0.094,22.84,23.017,DETECTED,632.52488,5.27E+05,8.45E+06,1.568,1.163,8.45E+06,-0.017,7.79E+05,22.941,632.52417,632.52582,2,0.103,22.853,23.016,DETECTED,632.52496,8.66E+05,8.56E+06,0.707,0.927,8.56E+06,-0.042
26511,22.922,22.828,23.345,826.77626,826.77496,826.77759,2.02E+07,1.98E+06,5.64E+04,2.02E+07,0,1,4,0,0.97,0.1,0.00008,0.007,,,,,,,,,,1.81E+06,22.915,826.77466,826.77771,,0.079,22.852,23.298,DETECTED,826.7761,5.64E+04,1.80E+07,2.773,1.815,1.80E+07,,1.71E+06,22.93,826.77411,826.77814,,0.09,22.841,23.319,DETECTED,826.77627,7.00E+04,1.52E+07,1.561,1.547,1.52E+07,,1.98E+06,22.928,826.77405,826.7782,,0.071,22.828,23.345,DETECTED,826.77636,8.40E+04,2.02E+07,2.17,1.23,2.02E+07,,1.91E+06,22.916,826.77496,826.77759,,0.086,22.853,23.238,DETECTED,826.77632,1.25E+05,1.87E+07,2.823,1.801,1.87E+07,
26512,22.922,22.817,23.057,700.53511,700.53375,700.53619,3.98E+06,4.17E+05,5.21E+05,3.98E+06,0,1,4,0,0.9,0.37,0.00026,0.016,,,,,,,,,,4.17E+05,22.915,700.53333,700.53699,,0.185,22.817,23.042,DETECTED,700.53523,5.24E+05,2.70E+06,1.292,1.146,2.70E+06,,2.64E+05,22.955,700.53345,700.53638,,0.1,22.829,22.967,DETECTED,700.53551,7.18E+05,3.08E+06,0.097,0.549,3.08E+06,,1.82E+05,22.916,700.53137,700.53589,,0.07,22.84,22.94,DETECTED,700.5346,8.25E+05,3.98E+06,0.314,0.657,3.98E+06,,3.57E+05,22.903,700.53375,700.53619,,0.187,22.829,23.057,DETECTED,700.5351,5.21E+05,3.07E+06,1.963,1.541,3.07E+06,
26513,22.922,22.879,23.057,593.49531,593.49402,593.49573,1.31E+06,1.27E+05,2.87E+05,1.31E+06,0,0.5,2,2,0.95,0.06,0.00003,0.018,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.40E+04,22.904,593.49402,593.49573,,0.061,22.879,22.93,DETECTED,593.49528,4.51E+05,1.19E+06,1.056,1.028,1.19E+06,,,,,,,,,,UNKNOWN,,,,,,,,1.27E+05,22.941,593.4931,593.49719,,0.11,22.89,23.057,DETECTED,593.49535,2.87E+05,1.31E+06,2.297,1.648,1.31E+06,
26514,22.922,22.853,23.031,798.63117,798.62976,798.63385,1.78E+06,1.33E+05,4.68E+05,1.78E+06,0,0.5,2,1,0.89,0.4,0.00032,0.018,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,9.85E+04,22.904,798.62976,798.63385,,0.052,22.853,22.93,DETECTED,798.63149,1.02E+06,1.78E+06,0.52,0.76,1.78E+06,,,,,,,,,,UNKNOWN,,,,,,,,1.33E+05,22.941,798.62915,798.63245,,0.104,22.916,23.031,DETECTED,798.63085,4.68E+05,1.69E+06,3.578,2.289,1.69E+06,
26515,22.923,22.879,22.982,838.7856,838.7854,838.78607,2.47E+06,1.84E+05,6.49E+05,2.47E+06,3,0.5,2,0,0.96,0.19,0.00016,0.005,TG O-18:0_16:0_16:0 (0.825),TG O-18:0_16:0_16:0,[M+NH4]+,C53H104O5,CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,838.8222,0.82,2,313.91,,,,,,,,,UNKNOWN,,,,,,,,1.84E+05,22.917,838.78296,838.78693,2,0.049,22.879,22.982,DETECTED,838.78544,6.49E+05,2.47E+06,1.675,1.338,2.47E+06,0.061,1.35E+05,22.928,838.7854,838.78607,1,0.068,22.89,22.979,DETECTED,838.78576,1.01E+06,2.09E+06,1.329,1.164,2.09E+06,0.124,,,,,,,,,UNKNOWN,,,,,,,
26516,22.923,22.852,22.978,1689.49566,1689.48608,1689.50183,2.32E+06,1.51E+05,4.53E+05,2.32E+06,0,0.75,3,0,0.93,0.4,0.00067,0.005,,,,,,,,,,1.20E+05,22.927,1689.48608,1689.50183,,0.039,22.852,22.954,DETECTED,1689.49494,6.42E+05,1.82E+06,0.363,0.681,1.82E+06,,,,,,,,,,UNKNOWN,,,,,,,,1.04E+05,22.928,1689.48462,1689.5022,,0.035,22.863,22.954,DETECTED,1689.49667,4.53E+05,1.50E+06,0.406,0.703,1.50E+06,,1.51E+05,22.916,1689.49207,1689.50049,,0.037,22.866,22.978,DETECTED,1689.49539,5.75E+05,2.32E+06,1.232,1.116,2.32E+06,
26517,22.924,22.866,23.004,664.51411,664.51355,664.51495,2.92E+06,2.01E+05,4.31E+05,2.92E+06,0,0.75,3,0,0.94,0.25,0.00016,0.011,,,,,,,,,,1.51E+05,22.915,664.51355,664.51495,,0.036,22.878,22.966,DETECTED,664.51406,6.57E+05,2.92E+06,1.351,1.176,2.92E+06,,1.54E+05,22.917,664.51367,664.5163,,0.078,22.879,22.994,DETECTED,664.51436,4.31E+05,2.08E+06,1.992,1.496,2.08E+06,,,,,,,,,,UNKNOWN,,,,,,,,2.01E+05,22.941,664.51294,664.51471,,0.061,22.866,23.004,DETECTED,664.51392,7.63E+05,2.67E+06,0.84,0.92,2.67E+06,
26518,22.925,22.877,23.067,829.72787,829.72577,829.73004,3.61E+06,2.39E+05,3.50E+05,3.61E+06,1,1,4,0,0.94,0.3,0.00025,0.005,,,,,,,,,,1.93E+05,22.927,829.72443,829.73053,1,0.036,22.89,22.991,DETECTED,829.72738,4.40E+05,3.49E+06,1.769,1.385,3.49E+06,0.009,2.24E+05,22.93,829.72577,829.73004,,0.068,22.879,23.033,DETECTED,829.72786,3.59E+05,2.82E+06,1.541,1.506,2.82E+06,,2.39E+05,22.928,829.72559,829.73279,,0.024,22.877,23.067,DETECTED,829.72831,3.50E+05,3.61E+06,2.528,1.86,3.61E+06,,1.76E+05,22.916,829.72388,829.73138,,0.054,22.89,22.978,DETECTED,829.72792,6.54E+05,3.33E+06,2.424,1.712,3.33E+06,
26519,22.926,22.865,23.204,557.47567,557.47516,557.47626,3.04E+06,3.44E+05,1.55E+05,3.04E+06,0,1,4,1,0.94,0.26,0.00015,0.01,,,,,,,,,,2.30E+05,22.915,557.4754,557.4762,,0.038,22.865,23.029,DETECTED,557.47576,5.10E+05,3.04E+06,2.122,1.645,3.04E+06,,1.90E+05,22.93,557.47516,557.47626,,0.101,22.865,23.006,DETECTED,557.47574,4.12E+05,2.17E+06,1.175,1.087,2.17E+06,,3.44E+05,22.916,557.47504,557.47626,,0.228,22.877,23.204,DETECTED,557.4758,1.55E+05,2.98E+06,6.132,4.037,2.98E+06,,1.88E+05,22.941,557.47461,557.47614,,0.113,22.866,22.99,DETECTED,557.47538,8.04E+05,2.25E+06,0.648,0.824,2.25E+06,
26520,22.927,22.865,22.966,622.52684,622.52618,622.52948,2.76E+06,1.53E+05,6.57E+05,2.76E+06,0,0.25,1,0,1,0,0,0,,,,,,,,,,1.53E+05,22.927,622.52618,622.52948,,0.043,22.865,22.966,DETECTED,622.52684,6.57E+05,2.76E+06,0.63,0.815,2.76E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
26521,22.927,22.915,23.042,929.74138,929.73853,929.7431,1.48E+06,1.16E+05,3.58E+05,1.48E+06,0,0.25,1,4,1,0,0,0,,,,,,,,,,1.16E+05,22.927,929.73853,929.7431,,0.065,22.915,23.042,DETECTED,929.74138,3.58E+05,1.48E+06,9.77,5.385,1.48E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
26522,22.927,22.89,23.016,521.41976,521.41852,521.42059,1.21E+06,8.17E+04,3.03E+05,1.21E+06,0,0.5,2,1,0.97,0.16,0.00008,0.001,,,,,,,,,,8.17E+04,22.927,521.41852,521.42059,,0.026,22.89,23.016,DETECTED,521.41968,3.03E+05,1.21E+06,2.443,1.721,1.21E+06,,,,,,,,,,UNKNOWN,,,,,,,,4.19E+04,22.928,521.41858,521.42053,,0.056,22.916,22.979,DETECTED,521.41984,4.88E+05,8.69E+05,4.278,2.639,8.69E+05,,,,,,,,,,UNKNOWN,,,,,,,
26523,22.927,22.84,23.067,783.68892,783.68597,783.69415,3.18E+06,2.80E+05,2.93E+05,3.18E+06,0,0.5,2,3,0.9,0.65,0.00051,0.001,,,,,,,,,,2.80E+05,22.927,783.68597,783.69415,,0.111,22.903,23.067,DETECTED,783.68842,2.93E+05,2.67E+06,5.17,3.47,2.67E+06,,,,,,,,,,UNKNOWN,,,,,,,,2.41E+05,22.928,783.68726,783.69189,,0.085,22.84,22.94,DETECTED,783.68943,8.25E+05,3.18E+06,0.137,0.569,3.18E+06,,,,,,,,,,UNKNOWN,,,,,,,
26524,22.927,22.877,22.992,1658.52408,1658.52112,1658.5293,3.46E+06,2.17E+05,4.95E+05,3.46E+06,0,0.75,3,0,0.92,0.52,0.00087,0,,,,,,,,,,1.86E+05,22.927,1658.52112,1658.5293,,0.037,22.878,22.978,DETECTED,1658.52501,4.95E+05,3.33E+06,1.05,1.025,3.33E+06,,,,,,,,,,UNKNOWN,,,,,,,,2.17E+05,22.928,1658.52161,1658.52747,,0.048,22.877,22.992,DETECTED,1658.52446,6.03E+05,3.46E+06,1.107,1.129,3.46E+06,,1.40E+05,22.928,1658.51599,1658.52661,,0.039,22.89,22.99,DETECTED,1658.52278,6.34E+05,2.43E+06,1.662,1.331,2.43E+06,
26525,22.928,22.877,23.017,896.75374,896.75238,896.75568,2.48E+06,2.27E+05,7.81E+05,2.48E+06,0,0.75,3,1,0.94,0.15,0.00013,0.017,,,,,,,,,,1.42E+05,22.927,896.75238,896.75568,,0.087,22.89,22.966,DETECTED,896.75393,1.13E+06,2.32E+06,1.065,1.033,2.32E+06,,,,,,,,,,UNKNOWN,,,,,,,,1.71E+05,22.904,896.75183,896.7547,,0.102,22.89,23.017,DETECTED,896.7537,7.81E+05,2.07E+06,8.379,4.69,2.07E+06,,2.27E+05,22.953,896.75226,896.75531,,0.085,22.877,23.004,DETECTED,896.75357,8.07E+05,2.48E+06,0.681,0.841,2.48E+06,
26526,22.928,22.841,23.079,597.50672,597.50488,597.50769,5.18E+06,5.60E+05,4.23E+05,5.18E+06,0,1,4,0,0.94,0.18,0.00011,0.013,,,,,,,,,,5.60E+05,22.927,597.50629,597.50891,,0.073,22.878,23.079,DETECTED,597.50675,1.03E+06,5.10E+06,3.097,2.049,5.10E+06,,4.27E+05,22.904,597.50488,597.50769,,0.062,22.841,23.02,DETECTED,597.50677,4.23E+05,4.25E+06,1.838,1.419,4.25E+06,,3.49E+05,22.928,597.50537,597.50745,,0.067,22.863,22.979,DETECTED,597.5065,5.84E+05,4.69E+06,0.785,0.892,4.69E+06,,3.83E+05,22.953,597.50635,597.50714,,0.089,22.866,22.99,DETECTED,597.50684,7.77E+05,5.18E+06,0.449,0.711,5.18E+06,
26527,22.928,22.89,23.03,541.46155,541.45978,541.46301,1.31E+06,1.09E+05,3.60E+05,1.31E+06,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.09E+05,22.928,541.45978,541.46301,,0.077,22.89,23.03,DETECTED,541.46155,3.60E+05,1.31E+06,2.672,1.836,1.31E+06,,,,,,,,,,UNKNOWN,,,,,,,
26528,22.928,22.877,22.94,765.54865,765.54742,765.55029,1.43E+06,7.27E+04,6.65E+05,1.43E+06,0,0.25,1,5,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,7.27E+04,22.928,765.54742,765.55029,,0.062,22.877,22.94,DETECTED,765.54865,6.65E+05,1.43E+06,0.238,0.619,1.43E+06,,,,,,,,,,UNKNOWN,,,,,,,
26529,22.928,22.904,22.966,830.73154,830.73035,830.73462,1.46E+06,6.77E+04,6.04E+05,1.46E+06,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,6.77E+04,22.928,830.73035,830.73462,,0.577,22.904,22.966,DETECTED,830.73154,6.04E+05,1.46E+06,1.552,1.276,1.46E+06,,,,,,,,,,UNKNOWN,,,,,,,
26530,22.928,22.904,23.03,991.8357,991.83459,991.83746,1.52E+06,1.38E+05,6.48E+05,1.52E+06,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.38E+05,22.928,991.83459,991.83746,,0.101,22.904,23.03,DETECTED,991.8357,6.48E+05,1.52E+06,4.155,2.577,1.52E+06,,,,,,,,,,UNKNOWN,,,,,,,
26531,22.928,22.865,23.067,827.77898,827.77759,827.78027,4.26E+06,3.40E+05,2.74E+05,4.26E+06,0,1,4,1,0.96,0.24,0.0002,0.001,,,,,,,,,,3.40E+05,22.927,827.77734,827.7843,,0.073,22.865,23.067,DETECTED,827.77921,2.74E+05,3.84E+06,2.068,1.637,3.84E+06,,2.99E+05,22.93,827.77759,827.78027,,0.041,22.865,23.033,DETECTED,827.77915,3.43E+05,3.91E+06,1.45,1.293,3.91E+06,,3.02E+05,22.928,827.77789,827.78076,,0.388,22.89,23.042,DETECTED,827.77885,5.45E+05,3.42E+06,2.981,1.991,3.42E+06,,2.66E+05,22.928,827.77515,827.77948,,0.071,22.89,22.99,DETECTED,827.77871,6.78E+05,4.26E+06,1.662,1.331,4.26E+06,
26532,22.928,22.866,23.029,600.41018,600.40942,600.41083,1.69E+06,1.18E+05,4.01E+05,1.69E+06,0,0.5,2,2,0.92,0.14,0.00008,0.025,,,,,,,,,,1.18E+05,22.954,600.40942,600.41083,,0.094,22.903,23.029,DETECTED,600.41026,4.01E+05,1.41E+06,1.488,1.244,1.41E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,7.40E+04,22.903,600.409,600.41058,,0.122,22.866,22.928,DETECTED,600.41009,8.39E+05,1.69E+06,0.653,0.826,1.69E+06,
26533,22.928,22.829,23.162,929.83508,929.83221,929.83655,8.17E+06,1.61E+06,1.18E+06,8.17E+06,0,0.75,3,0,0.96,0.14,0.00013,0.009,,,,,,,,,,1.56E+06,22.915,929.83221,929.83655,,0.229,22.865,23.162,DETECTED,929.83516,1.34E+06,8.05E+06,4.96,2.98,8.05E+06,,1.41E+06,22.93,929.82751,929.8363,,0.273,22.829,23.137,DETECTED,929.83489,1.18E+06,7.59E+06,1.961,1.519,7.59E+06,,1.61E+06,22.94,929.82977,929.83618,,0.238,22.84,23.147,DETECTED,929.8352,1.60E+06,8.17E+06,2.065,1.533,8.17E+06,,,,,,,,,,UNKNOWN,,,,,,,
26534,22.928,22.853,23.031,806.68535,806.68384,806.68561,7.15E+06,7.06E+05,2.39E+06,7.15E+06,0,0.75,3,1,0.91,0.35,0.00028,0.016,,,,,,,,,,4.35E+05,22.941,806.68384,806.68561,,0.15,22.865,22.966,DETECTED,806.68498,3.30E+06,5.90E+06,0.326,0.663,5.90E+06,,6.67E+05,22.904,806.68225,806.68677,,0.158,22.853,23.006,DETECTED,806.68531,2.39E+06,6.46E+06,2.03,1.515,6.46E+06,,,,,,,,,,UNKNOWN,,,,,,,,7.06E+05,22.941,806.68475,806.68689,,0.138,22.89,23.031,DETECTED,806.68577,3.52E+06,7.15E+06,1.774,1.387,7.15E+06,
26535,22.929,22.841,23.319,621.52368,621.52301,621.52533,4.68E+06,6.25E+05,7.73E+04,4.68E+06,0,1,4,0,0.89,0.24,0.00015,0.031,,,,,,,,,,5.69E+05,22.954,621.52094,621.52417,,0.097,22.865,23.108,DETECTED,621.52352,5.66E+05,4.59E+06,1.74,1.37,4.59E+06,,6.25E+05,22.892,621.51849,621.52618,,0.151,22.841,23.319,DETECTED,621.52356,7.73E+04,4.10E+06,6.093,4.062,4.10E+06,,5.84E+05,22.904,621.52057,621.52661,,0.181,22.877,23.235,DETECTED,621.52367,1.66E+05,3.92E+06,10.612,6.216,3.92E+06,,4.81E+05,22.965,621.52301,621.52533,,0.094,22.877,23.043,DETECTED,621.52398,8.91E+05,4.68E+06,0.888,0.944,4.68E+06,
26536,22.929,22.84,23.204,581.49261,581.49188,581.49298,6.97E+06,7.17E+05,1.78E+05,6.97E+06,0,1,4,0,0.94,0.08,0.00004,0.019,,,,,,,,,,7.17E+05,22.954,581.4917,581.49359,,0.082,22.84,23.177,DETECTED,581.49254,2.37E+05,5.79E+06,1.126,1.437,5.79E+06,,5.68E+05,22.904,581.49127,581.49365,,0.066,22.841,23.082,DETECTED,581.49267,2.24E+05,5.18E+06,2.972,1.773,5.18E+06,,6.78E+05,22.916,581.49084,581.49414,,0.072,22.863,23.204,DETECTED,581.49259,1.78E+05,6.44E+06,4.033,2.688,6.44E+06,,6.01E+05,22.941,581.49188,581.49298,,0.08,22.853,23.016,DETECTED,581.49265,8.00E+05,6.97E+06,0.883,0.927,6.97E+06,
