id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:cosine_score,spectral_db_matches:n_matching_signals,spectral_db_matches:ccs,datafile:POS_NIST_3.mzML:area,datafile:POS_NIST_3.mzML:rt,datafile:POS_NIST_3.mzML:mz_range:min,datafile:POS_NIST_3.mzML:mz_range:max,datafile:POS_NIST_3.mzML:fragment_scans,datafile:POS_NIST_3.mzML:fwhm,datafile:POS_NIST_3.mzML:rt_range:min,datafile:POS_NIST_3.mzML:rt_range:max,datafile:POS_NIST_3.mzML:feature_state,datafile:POS_NIST_3.mzML:mz,datafile:POS_NIST_3.mzML:intensity_range:min,datafile:POS_NIST_3.mzML:intensity_range:max,datafile:POS_NIST_3.mzML:asymmetry_factor,datafile:POS_NIST_3.mzML:tailing_factor,datafile:POS_NIST_3.mzML:height,datafile:POS_NIST_3.mzML:rt_ms2_apex_distance,datafile:POS_NIST_2.mzML:area,datafile:POS_NIST_2.mzML:rt,datafile:POS_NIST_2.mzML:mz_range:min,datafile:POS_NIST_2.mzML:mz_range:max,datafile:POS_NIST_2.mzML:fragment_scans,datafile:POS_NIST_2.mzML:fwhm,datafile:POS_NIST_2.mzML:rt_range:min,datafile:POS_NIST_2.mzML:rt_range:max,datafile:POS_NIST_2.mzML:feature_state,datafile:POS_NIST_2.mzML:mz,datafile:POS_NIST_2.mzML:intensity_range:min,datafile:POS_NIST_2.mzML:intensity_range:max,datafile:POS_NIST_2.mzML:asymmetry_factor,datafile:POS_NIST_2.mzML:tailing_factor,datafile:POS_NIST_2.mzML:height,datafile:POS_NIST_2.mzML:rt_ms2_apex_distance,datafile:POS_NIST_0.mzML:area,datafile:POS_NIST_0.mzML:rt,datafile:POS_NIST_0.mzML:mz_range:min,datafile:POS_NIST_0.mzML:mz_range:max,datafile:POS_NIST_0.mzML:fragment_scans,datafile:POS_NIST_0.mzML:fwhm,datafile:POS_NIST_0.mzML:rt_range:min,datafile:POS_NIST_0.mzML:rt_range:max,datafile:POS_NIST_0.mzML:feature_state,datafile:POS_NIST_0.mzML:mz,datafile:POS_NIST_0.mzML:intensity_range:min,datafile:POS_NIST_0.mzML:intensity_range:max,datafile:POS_NIST_0.mzML:asymmetry_factor,datafile:POS_NIST_0.mzML:tailing_factor,datafile:POS_NIST_0.mzML:height,datafile:POS_NIST_0.mzML:rt_ms2_apex_distance,datafile:POS_NIST_1.mzML:area,datafile:POS_NIST_1.mzML:rt,datafile:POS_NIST_1.mzML:mz_range:min,datafile:POS_NIST_1.mzML:mz_range:max,datafile:POS_NIST_1.mzML:fragment_scans,datafile:POS_NIST_1.mzML:fwhm,datafile:POS_NIST_1.mzML:rt_range:min,datafile:POS_NIST_1.mzML:rt_range:max,datafile:POS_NIST_1.mzML:feature_state,datafile:POS_NIST_1.mzML:mz,datafile:POS_NIST_1.mzML:intensity_range:min,datafile:POS_NIST_1.mzML:intensity_range:max,datafile:POS_NIST_1.mzML:asymmetry_factor,datafile:POS_NIST_1.mzML:tailing_factor,datafile:POS_NIST_1.mzML:height,datafile:POS_NIST_1.mzML:rt_ms2_apex_distance
31,0.971,0.956,1.002,682.4309,682.42896,682.43158,5.33E+04,1.51E+03,1.90E+04,5.33E+04,0,0.5,2,0,0.92,0.51,0.00035,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,9.63E+02,0.972,682.43073,682.43188,,0.031,0.956,0.987,DETECTED,682.43125,2.11E+04,4.02E+04,0.995,0.998,4.02E+04,,,,,,,,,,UNKNOWN,,,,,,,,1.51E+03,0.971,682.42896,682.43158,,0.028,0.956,1.002,DETECTED,682.43055,1.90E+04,5.33E+04,2,1.5,5.33E+04,
32,0.972,0.941,0.987,586.37346,586.36908,586.37427,3.37E+04,7.79E+02,6.85E+03,3.37E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,7.79E+02,0.972,586.36908,586.37427,,0.026,0.941,0.987,DETECTED,586.37346,6.85E+03,3.37E+04,0.499,0.75,3.37E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
33,0.972,0.956,0.987,600.88164,600.88147,600.88208,3.41E+04,8.10E+02,1.64E+04,3.41E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,8.10E+02,0.972,600.88147,600.88208,,0.031,0.956,0.987,DETECTED,600.88164,1.64E+04,3.41E+04,0.995,0.998,3.41E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
34,0.972,0.956,0.987,673.22392,673.22278,673.22455,3.25E+04,7.18E+02,1.29E+04,3.25E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,7.18E+02,0.972,673.22278,673.22455,,0.031,0.956,0.987,DETECTED,673.22392,1.29E+04,3.25E+04,0.995,0.998,3.25E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
35,0.975,0.948,1.008,647.21001,647.20911,647.21124,5.33E+04,1.75E+03,1.53E+04,5.33E+04,0,0.5,2,0,0.92,0.35,0.00023,0.012,,,,,,,,,,1.75E+03,0.964,647.20911,647.21124,,0.031,0.948,1.008,DETECTED,647.21024,1.53E+04,5.33E+04,2.872,1.936,5.33E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.25E+03,0.987,647.20935,647.21027,,0.03,0.956,1.002,DETECTED,647.20978,1.84E+04,4.11E+04,0.501,0.75,4.11E+04,
36,0.977,0.941,1.018,708.84625,708.8454,708.84692,4.56E+04,2.23E+03,1.98E+04,4.56E+04,0,0.5,2,0,0.92,0.45,0.00032,0.006,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.23E+03,0.972,708.84576,708.84784,,0.036,0.941,1.018,DETECTED,708.84657,1.98E+04,4.43E+04,1.496,1.248,4.43E+04,,1.54E+03,0.983,708.8454,708.84692,,0.043,0.952,0.999,DETECTED,708.84593,2.00E+04,4.56E+04,0.503,0.752,4.56E+04,,,,,,,,,,UNKNOWN,,,,,,,
37,0.979,0.948,1.008,638.40425,638.40295,638.40533,3.66E+04,1.56E+03,1.42E+04,3.66E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,1.56E+03,0.979,638.40295,638.40533,,0.053,0.948,1.008,DETECTED,638.40425,1.42E+04,3.66E+04,0.938,0.969,3.66E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
38,0.987,0.956,1.018,638.60484,638.604,638.60541,3.19E+04,1.23E+03,1.15E+04,3.19E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.23E+03,0.987,638.604,638.60541,,0.037,0.956,1.018,DETECTED,638.60484,1.15E+04,3.19E+04,0.999,1,3.19E+04,
39,0.993,0.964,1.008,629.59957,629.59906,629.60052,3.09E+04,1.13E+03,1.55E+04,3.09E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,1.13E+03,0.993,629.59906,629.60052,,0.129,0.964,1.008,DETECTED,629.59957,1.55E+04,3.09E+04,0.538,0.769,3.09E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
40,1.018,1.002,1.049,672.40748,672.40601,672.40991,3.55E+04,1.20E+03,1.57E+04,3.55E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.20E+03,1.018,672.40601,672.40991,,0.04,1.002,1.049,DETECTED,672.40748,1.57E+04,3.55E+04,2.029,1.514,3.55E+04,
41,1.03,1.014,1.155,489.29675,489.29645,489.29779,6.82E+04,4.10E+03,9.70E+03,6.82E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.10E+03,1.03,489.29645,489.29779,,0.077,1.014,1.155,DETECTED,489.29675,9.70E+03,6.82E+04,7.691,4.526,6.82E+04,,,,,,,,,,UNKNOWN,,,,,,,
42,1.034,1.018,1.081,584.35606,584.3548,584.35712,3.34E+04,1.39E+03,1.26E+04,3.34E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.39E+03,1.034,584.3548,584.35712,,0.046,1.018,1.081,DETECTED,584.35606,1.26E+04,3.34E+04,2.945,1.972,3.34E+04,
43,1.034,1.018,1.065,606.36699,606.36505,606.36914,3.87E+04,1.37E+03,1.97E+04,3.87E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.37E+03,1.034,606.36505,606.36914,,0.044,1.018,1.065,DETECTED,606.36699,1.97E+04,3.87E+04,1.961,1.481,3.87E+04,
44,1.045,0.999,1.139,511.30962,511.3092,511.31052,6.76E+04,4.19E+03,7.29E+03,6.76E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.19E+03,1.045,511.3092,511.31052,,0.079,0.999,1.139,DETECTED,511.30962,7.29E+03,6.76E+04,3.678,1.508,6.76E+04,,,,,,,,,,UNKNOWN,,,,,,,
45,1.049,1.034,1.065,493.985,493.98489,493.98514,5.93E+04,1.46E+03,3.47E+04,5.93E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.46E+03,1.049,493.98489,493.98514,,0.031,1.034,1.065,DETECTED,493.985,3.47E+04,5.93E+04,1.007,1.003,5.93E+04,
46,1.055,1.024,1.086,555.85578,555.85504,555.85626,3.54E+04,1.68E+03,1.70E+04,3.54E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,1.68E+03,1.055,555.85504,555.85626,,0.075,1.024,1.086,DETECTED,555.85578,1.70E+04,3.54E+04,0.997,0.999,3.54E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
47,1.055,1.039,1.117,697.44083,697.4397,697.44177,4.27E+04,2.10E+03,1.55E+04,4.27E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,2.10E+03,1.055,697.4397,697.44177,,0.041,1.039,1.117,DETECTED,697.44083,1.55E+04,4.27E+04,3.992,2.496,4.27E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
48,1.06,1.034,1.117,379.24907,379.24878,379.24951,7.73E+04,4.07E+03,1.98E+04,7.73E+04,0,0.5,2,0,0.96,0.16,0.00006,0.005,,,,,,,,,,3.40E+03,1.055,379.24878,379.24951,,0.043,1.039,1.117,DETECTED,379.24901,1.98E+04,7.73E+04,3.992,2.496,7.73E+04,,4.07E+03,1.065,379.24884,379.24927,,0.059,1.034,1.112,DETECTED,379.24913,3.85E+04,7.38E+04,1.502,1.251,7.38E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
49,1.063,1.034,1.108,379.75049,379.75024,379.75067,4.78E+04,1.52E+03,1.58E+04,4.78E+04,0,0.5,2,0,0.94,0.16,0.00006,0.014,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.09E+03,1.049,379.7504,379.7507,,0.04,1.034,1.08,DETECTED,379.75055,1.63E+04,3.17E+04,1.993,1.497,3.17E+04,,1.52E+03,1.077,379.75024,379.75067,,0.034,1.061,1.108,DETECTED,379.75043,1.58E+04,4.78E+04,2.013,1.506,4.78E+04,,,,,,,,,,UNKNOWN,,,,,,,
50,1.065,1.049,1.096,542.26568,542.26526,542.26611,3.33E+04,1.18E+03,8.17E+03,3.33E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.18E+03,1.065,542.26526,542.26611,,0.123,1.049,1.096,DETECTED,542.26568,8.17E+03,3.33E+04,1.987,1.493,3.33E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
51,1.065,1.039,1.174,569.31447,569.31409,569.315,1.06E+05,5.88E+03,9.31E+03,1.06E+05,0,1,4,0,0.98,0.11,0.00006,0.003,,,,,,,,,,5.20E+03,1.07,569.31409,569.315,,0.204,1.039,1.148,DETECTED,569.31459,9.31E+03,8.69E+04,2.132,1.749,8.69E+04,,5.88E+03,1.065,569.31335,569.31598,,0.053,1.049,1.174,DETECTED,569.31436,1.02E+04,1.01E+05,5.117,3.991,1.01E+05,,5.84E+03,1.061,569.31415,569.31506,,0.056,1.045,1.155,DETECTED,569.31447,1.12E+04,1.05E+05,5.124,3.503,1.05E+05,,5.72E+03,1.065,569.31335,569.31506,,0.058,1.049,1.158,DETECTED,569.31446,1.24E+04,1.06E+05,4.057,3.495,1.06E+05,
52,1.066,1.039,1.101,740.46422,740.46368,740.46466,1.26E+05,4.13E+03,2.87E+04,1.26E+05,0,0.5,2,0,0.96,0.11,0.00008,0.011,,,,,,,,,,2.52E+03,1.055,740.46368,740.46466,,0.092,1.039,1.101,DETECTED,740.46414,2.87E+04,4.94E+04,2.976,1.988,4.94E+04,,,,,,,,,,UNKNOWN,,,,,,,,4.13E+03,1.077,740.46289,740.46466,,0.038,1.045,1.092,DETECTED,740.4643,5.45E+04,1.26E+05,0.5,0.75,1.26E+05,,,,,,,,,,UNKNOWN,,,,,,,
53,1.068,1.049,1.164,454.21342,454.21298,454.21411,4.23E+04,2.30E+03,6.86E+03,4.23E+04,0,0.5,2,0,0.9,0.6,0.00027,0.003,,,,,,,,,,2.16E+03,1.07,454.21298,454.21411,,0.061,1.055,1.164,DETECTED,454.21369,6.86E+03,4.23E+04,37.127,3.5,4.23E+04,,2.30E+03,1.065,454.21259,454.21381,,0.047,1.049,1.158,DETECTED,454.21315,7.86E+03,4.03E+04,8.433,3.493,4.03E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
54,1.069,1.039,1.186,541.26221,541.26166,541.26288,1.50E+05,6.88E+03,9.19E+03,1.50E+05,0,1,4,0,0.98,0.06,0.00003,0.006,,,,,,,,,,6.41E+03,1.07,541.26166,541.26288,,0.044,1.039,1.164,DETECTED,541.26227,1.06E+04,1.23E+05,2.935,1.997,1.23E+05,,5.92E+03,1.065,541.26178,541.26276,,0.048,1.049,1.158,DETECTED,541.2622,1.58E+04,1.04E+05,5.986,3.493,1.04E+05,,6.54E+03,1.061,541.26178,541.26294,,0.061,1.045,1.186,DETECTED,541.26215,9.19E+03,1.05E+05,5.988,5.663,1.05E+05,,6.88E+03,1.081,541.2619,541.26318,,0.044,1.049,1.158,DETECTED,541.26221,1.23E+04,1.50E+05,1.919,1.57,1.50E+05,
55,1.069,1.034,1.164,609.38871,609.38837,609.38965,1.51E+05,9.13E+03,1.23E+04,1.51E+05,0,1,4,0,0.97,0.13,0.00008,0.006,,,,,,,,,,7.42E+03,1.07,609.38837,609.38965,,0.053,1.039,1.164,DETECTED,609.38884,1.23E+04,1.30E+05,3.879,1.997,1.30E+05,,9.13E+03,1.065,609.38776,609.38959,,0.049,1.034,1.158,DETECTED,609.38867,2.23E+04,1.51E+05,2.994,1.997,1.51E+05,,7.33E+03,1.061,609.38812,609.38983,,0.061,1.045,1.124,DETECTED,609.38873,2.75E+04,1.39E+05,4.016,2.508,1.39E+05,,6.75E+03,1.081,609.388,609.38916,,0.112,1.049,1.127,DETECTED,609.38859,4.75E+04,1.32E+05,1.502,1.251,1.32E+05,
56,1.07,1.039,1.117,423.27519,423.27454,423.27557,7.08E+04,3.92E+03,2.70E+04,7.08E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,3.92E+03,1.07,423.27454,423.27557,,0.16,1.039,1.117,DETECTED,423.27519,2.70E+04,7.08E+04,1.501,1.251,7.08E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
57,1.071,1.039,1.117,526.29146,526.29077,526.2923,4.30E+04,1.82E+03,5.55E+03,4.30E+04,0,0.75,3,0,0.94,0.31,0.00016,0.004,,,,,,,,,,1.77E+03,1.07,526.29077,526.2923,,0.048,1.039,1.117,DETECTED,526.29147,5.55E+03,3.83E+04,1.501,1.251,3.83E+04,,1.82E+03,1.065,526.29065,526.29205,,0.043,1.049,1.112,DETECTED,526.29168,1.27E+04,4.30E+04,3.003,2.002,4.30E+04,,1.48E+03,1.077,526.29059,526.29218,,0.105,1.045,1.108,DETECTED,526.29121,6.87E+03,3.26E+04,1.007,1.004,3.26E+04,,,,,,,,,,UNKNOWN,,,,,,,
58,1.071,1.039,1.139,613.34046,613.33936,613.34167,7.36E+04,3.38E+03,1.26E+04,7.36E+04,0,0.75,3,0,0.98,0.04,0.00002,0.007,,,,,,,,,,2.89E+03,1.07,613.33936,613.34167,,0.064,1.039,1.117,DETECTED,613.34043,1.44E+04,6.20E+04,1.501,1.251,6.20E+04,,,,,,,,,,UNKNOWN,,,,,,,,2.95E+03,1.061,613.33954,613.341,,0.044,1.045,1.139,DETECTED,613.34049,1.26E+04,6.15E+04,5.012,3.006,6.15E+04,,3.38E+03,1.081,613.33984,613.34106,,0.082,1.049,1.127,DETECTED,613.34045,2.24E+04,7.36E+04,1.502,1.251,7.36E+04,
59,1.071,1.039,1.148,652.4116,652.41101,652.41217,3.69E+05,1.59E+04,4.21E+04,3.69E+05,3,0.75,3,0,0.99,0.02,0.00001,0.004,,,,,,,,,,1.59E+04,1.07,652.41101,652.41217,1,0.177,1.039,1.148,DETECTED,652.41161,4.21E+04,2.41E+05,2.12,1.749,2.41E+05,-0.017,,,,,,,,,UNKNOWN,,,,,,,,1.58E+04,1.077,652.41125,652.4118,1,0.051,1.045,1.124,DETECTED,652.41158,9.40E+04,3.69E+05,1.506,1.253,3.69E+05,-0.005,1.39E+04,1.065,652.41132,652.41199,1,0.069,1.049,1.127,DETECTED,652.41161,8.07E+04,2.48E+05,4.003,2.502,2.48E+05,0.012
60,1.071,1.039,1.112,657.36748,657.36713,657.36847,4.92E+04,1.95E+03,7.93E+03,4.92E+04,0,0.75,3,0,0.92,0.34,0.00022,0.011,,,,,,,,,,1.49E+03,1.055,657.36713,657.36847,,0.08,1.039,1.101,DETECTED,657.36781,7.93E+03,3.08E+04,2.976,1.988,3.08E+04,,,,,,,,,,UNKNOWN,,,,,,,,1.95E+03,1.077,657.36646,657.36816,,0.057,1.045,1.108,DETECTED,657.36721,1.49E+04,4.92E+04,1.007,1.004,4.92E+04,,1.62E+03,1.081,657.36694,657.36768,,0.107,1.049,1.112,DETECTED,657.36742,1.44E+04,3.72E+04,1.004,1.002,3.72E+04,
61,1.073,1.039,1.174,585.28878,585.28857,585.28961,1.05E+05,4.74E+03,6.04E+03,1.05E+05,0,1,4,0,0.96,0.15,0.00009,0.007,,,,,,,,,,4.16E+03,1.07,585.28857,585.28961,,2.829,1.039,1.148,DETECTED,585.28885,6.04E+03,6.37E+04,2.497,1.749,6.37E+04,,4.27E+03,1.08,585.28827,585.28937,,0.057,1.049,1.158,DETECTED,585.28889,1.27E+04,8.21E+04,2.72,1.753,8.21E+04,,4.41E+03,1.061,585.28851,585.28925,,0.041,1.045,1.155,DETECTED,585.28874,1.30E+04,1.05E+05,7.037,3.503,1.05E+05,,4.74E+03,1.081,585.28821,585.28949,,0.043,1.049,1.174,DETECTED,585.28864,8.14E+03,9.80E+04,1.954,1.582,9.80E+04,
62,1.073,1.039,1.143,629.31466,629.31329,629.31531,5.75E+04,2.69E+03,8.70E+03,5.75E+04,0,1,4,0,0.94,0.28,0.00017,0.005,,,,,,,,,,1.81E+03,1.07,629.31329,629.31531,,0.102,1.039,1.117,DETECTED,629.31473,8.70E+03,3.93E+04,1.501,1.251,3.93E+04,,2.69E+03,1.08,629.31403,629.31506,,0.743,1.049,1.143,DETECTED,629.31438,1.26E+04,4.88E+04,2.008,1.504,4.88E+04,,2.49E+03,1.077,629.3147,629.31519,,0.079,1.045,1.108,DETECTED,629.31493,1.63E+04,5.70E+04,1.007,1.004,5.70E+04,,2.31E+03,1.065,629.31458,629.3147,,0.05,1.049,1.112,DETECTED,629.31459,1.41E+04,5.75E+04,3.008,2.004,5.75E+04,
63,1.073,1.039,1.18,497.23596,497.2356,497.23669,1.92E+05,9.35E+03,1.11E+04,1.92E+05,0,1,4,0,0.97,0.12,0.00006,0.005,,,,,,,,,,8.94E+03,1.07,497.2356,497.23669,,0.069,1.039,1.18,DETECTED,497.23606,1.11E+04,1.58E+05,2.83,1.787,1.58E+05,,9.34E+03,1.065,497.23557,497.23608,,0.059,1.049,1.158,DETECTED,497.23593,2.80E+04,1.55E+05,5.719,3.493,1.55E+05,,8.77E+03,1.077,497.23572,497.23618,,0.069,1.045,1.155,DETECTED,497.23598,1.95E+04,1.55E+05,2.151,1.75,1.55E+05,,9.35E+03,1.081,497.23557,497.23636,,0.048,1.049,1.158,DETECTED,497.23586,1.77E+04,1.92E+05,1.973,1.57,1.92E+05,
64,1.073,1.039,1.18,564.35917,564.35901,564.35974,8.76E+05,4.70E+04,4.97E+04,8.76E+05,10,1,4,0,0.98,0.05,0.00003,0.005,,,,,,,,,,4.21E+04,1.07,564.35901,564.35974,2,0.069,1.039,1.18,DETECTED,564.35922,4.97E+04,6.73E+05,2.901,2.208,6.73E+05,-0.023,4.50E+04,1.065,564.35901,564.35944,3,0.058,1.049,1.174,DETECTED,564.35915,8.89E+04,7.14E+05,7.585,3.991,7.14E+05,-0.145,4.70E+04,1.077,564.35895,564.3595,2,0.06,1.045,1.155,DETECTED,564.35916,9.13E+04,8.76E+05,2.231,1.75,8.76E+05,-0.023,4.42E+04,1.081,564.35901,564.35931,3,0.065,1.049,1.158,DETECTED,564.35914,9.31E+04,7.79E+05,2.23,1.747,7.79E+05,-0.192
65,1.073,1.034,1.18,565.36256,565.36169,565.36334,2.36E+05,1.29E+04,1.37E+04,2.36E+05,0,1,4,0,0.97,0.13,0.00007,0.005,,,,,,,,,,1.14E+04,1.07,565.36169,565.36334,,0.052,1.039,1.18,DETECTED,565.36259,1.37E+04,2.00E+05,2.565,2.323,2.00E+05,,1.29E+04,1.065,565.36224,565.36298,,0.06,1.034,1.174,DETECTED,565.36257,1.97E+04,1.95E+05,3.362,2.246,1.95E+05,,1.22E+04,1.077,565.36194,565.3631,,0.056,1.045,1.155,DETECTED,565.36267,2.53E+04,2.36E+05,2.029,1.75,2.36E+05,,1.09E+04,1.081,565.36163,565.36285,,0.058,1.049,1.158,DETECTED,565.36242,1.98E+04,2.09E+05,2.044,1.747,2.09E+05,
66,1.073,1.039,1.158,608.3853,608.38507,608.38586,5.65E+05,2.71E+04,5.54E+04,5.65E+05,4,1,4,0,0.96,0.15,0.00009,0.005,,,,,,,,,,2.65E+04,1.07,608.38507,608.38586,1,0.063,1.039,1.148,DETECTED,608.3854,5.54E+04,4.58E+05,2.497,1.749,4.58E+05,-0.021,2.55E+04,1.065,608.38501,608.3855,1,0.048,1.049,1.143,DETECTED,608.3852,9.57E+04,4.69E+05,4.994,2.997,4.69E+05,-0.003,2.70E+04,1.077,608.38531,608.38574,1,0.057,1.045,1.124,DETECTED,608.38538,1.49E+05,5.65E+05,1.506,1.253,5.65E+05,-0.017,2.71E+04,1.081,608.38501,608.3855,1,1.06,1.049,1.158,DETECTED,608.38522,8.00E+04,4.18E+05,2.495,1.747,4.18E+05,-0.009
67,1.073,1.034,1.127,696.43771,696.43738,696.43805,2.30E+05,9.52E+03,4.40E+04,2.30E+05,1,1,4,0,0.97,0.12,0.00008,0.005,,,,,,,,,,7.65E+03,1.07,696.43738,696.43805,1,0.285,1.039,1.117,DETECTED,696.43782,4.40E+04,1.33E+05,1.501,1.251,1.33E+05,-0.007,7.62E+03,1.065,696.43744,696.43854,,0.159,1.034,1.096,DETECTED,696.43777,6.19E+04,1.51E+05,0.993,0.997,1.51E+05,,9.52E+03,1.077,696.43744,696.43793,,0.05,1.045,1.108,DETECTED,696.43766,8.98E+04,2.30E+05,1.007,1.004,2.30E+05,,8.06E+03,1.081,696.43683,696.43848,,0.12,1.049,1.127,DETECTED,696.43759,5.35E+04,1.43E+05,1.502,1.251,1.43E+05,
68,1.074,1.045,1.124,482.26541,482.263,482.26572,5.09E+04,2.50E+03,8.00E+03,5.09E+04,0,0.75,3,0,0.97,0.13,0.00006,0.006,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.01E+03,1.065,482.26495,482.26572,,0.042,1.049,1.112,DETECTED,482.26551,1.66E+04,4.97E+04,3.003,2.002,4.97E+04,,2.50E+03,1.077,482.263,482.26572,,0.09,1.045,1.124,DETECTED,482.26533,8.00E+03,4.51E+04,1.506,1.253,4.51E+04,,2.05E+03,1.081,482.26477,482.26553,,0.053,1.049,1.112,DETECTED,482.2654,8.73E+03,5.09E+04,1.004,1.002,5.09E+04,
69,1.075,1.039,1.148,653.41515,653.41376,653.41638,9.34E+04,5.18E+03,1.53E+04,9.34E+04,0,0.5,2,0,0.92,0.46,0.0003,0.005,,,,,,,,,,5.18E+03,1.07,653.41376,653.41638,,0.075,1.039,1.148,DETECTED,653.41485,1.53E+04,8.99E+04,2.497,1.749,8.99E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.21E+03,1.081,653.41492,653.41711,,0.144,1.049,1.112,DETECTED,653.41546,3.07E+04,9.34E+04,1.004,1.002,9.34E+04,
70,1.077,1.061,1.155,284.1783,284.1777,284.17865,3.00E+04,1.79E+03,9.22E+03,3.00E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.79E+03,1.077,284.1777,284.17865,,0.059,1.061,1.155,DETECTED,284.1783,9.22E+03,3.00E+04,4.997,2.998,3.00E+04,,,,,,,,,,UNKNOWN,,,,,,,
71,1.077,1.061,1.17,346.23306,346.23218,346.23364,3.68E+04,2.33E+03,1.01E+04,3.68E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.33E+03,1.077,346.23218,346.23364,,0.078,1.061,1.17,DETECTED,346.23306,1.01E+04,3.68E+04,5.992,3.496,3.68E+04,,,,,,,,,,UNKNOWN,,,,,,,
