feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:NEG_NIST_2.mzML:area,datafile:NEG_NIST_0.mzML:area,datafile:NEG_NIST_1.mzML:area,datafile:NEG_NIST_3.mzML:area
4285,10.526,883.53468,883.5342,0.543272688170967,C47H81O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(9)_20:4(8,11,14,17)",0.5240000000000002,0.570515999999975,0.0,0.10945159999999754,Some,Some,5852.4211767017,3851.303227761782,0.0,2852.8588775671824
4285,10.526,883.53468,883.5342,0.543272688170967,C47H81O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(11)_20:4(8,11,14,17)",0.659714285714286,0.43304714285713025,0.0,0.10927614285714163,Some,None,93817.08574796189,99885.52558468454,76358.61280487805,81613.43118103585
4285,10.526,883.53468,883.5342,0.543272688170967,C47H81O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(6)_20:4(8,11,14,17)",0.5676000000000002,0.40647999999998774,0.0,0.0974079999999988,Some,None,48516.96788134761,50549.66661615396,44925.05081300813,44080.882741143556
4305,10.588,833.519,833.57019,61.41054540352457,C48H83O9P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COCCCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-24:5_18:2,"PG O-24:5(6,9,12,15,18)_18:2(6,9)",0.8399999999999999,0.8900700000000142,0.0,0.1730070000000014,Some,Some,221231.96086424784,238658.59782093792,212230.44311279606,278947.4699640445
4305,10.588,833.519,833.57019,61.41054540352457,C48H83O9P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COCCCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-24:5_18:2,"PG O-24:5(6,9,12,15,18)_18:2(9,12)",0.7907999999999994,0.897734000000014,0.0,0.16885340000000135,Some,Some,221231.96086424784,240457.5319753671,212230.44311279606,290857.84442690515
4305,10.588,833.519,833.57019,61.41054540352457,C48H83O9P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-24:5_18:2,"PG O-24:5(9,12,15,18,21)_18:2(9,12)",0.8147499999999996,0.8181250000000091,0.0,0.1632875000000009,Some,Some,106152.05870362821,91931.73851255329,99154.33533080593,123883.18863456984
4305,10.588,833.519,833.57019,61.41054540352457,C48H83O9P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-24:5_18:2,"PG O-24:5(9,12,15,18,21)_18:2(6,9)",0.8376000000000005,0.7449260000000095,0.0,0.15825260000000102,Some,Some,327384.01956787606,301952.13169114164,311384.778443602,396311.49697448034
4348,10.729,859.53427,859.5342,0.08143945864743232,C45H81O13P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(9)_18:2(6,9)",0.5420000000000016,0.8694249999999784,0.046515241860309225,0.1783546934882454,Some,Some,46974.35897435897,48011.68458399686,56460.22086995718,73280.84059765421
4348,10.729,859.53427,859.5342,0.08143945864743232,C45H81O13P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(6)_18:2(6,9)",0.6370000000000013,0.7357550000000117,0.04894107083570835,0.17642835666856801,Some,Some,21273.96449704142,23730.717290183304,23110.66035609646,48208.54317600014
4348,10.729,859.53427,859.5342,0.08143945864743232,C45H81O13P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(11)_18:2(6,9)",0.5510000000000007,0.8942299999999932,0.03101016124020615,0.16933112899216432,All,Some,33807.98816568047,37029.2163003335,26940.274960558938,22395.234828584336
4348,10.729,859.53427,859.5342,0.08143945864743232,C45H81O13P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(6)_18:2(9,12)",0.8935000000000004,0.5641524999999774,0.025683449905553744,0.16631200992444078,Some,Some,33401.47928994083,38896.98301524224,23110.66035609646,22594.408285508725
4348,10.729,859.53427,859.5342,0.08143945864743232,C45H81O13P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(11)_18:2(9,12)",0.7199999999999995,0.761727999999971,0.01860609674412369,0.16305767739529603,Some,Some,46974.35897435897,47731.81604766768,53747.57719179626,44096.575033044996
4348,10.729,859.53427,859.5342,0.08143945864743232,C45H81O13P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(9)_18:2(9,12)",0.8590000000000009,0.7066224999999804,0.0,0.15656224999999813,Some,Some,46567.850098619325,49599.582762576414,52630.6062654947,45424.39807920759
4389,10.838,883.53466,883.5342,0.520636326217457,C47H81O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(9)_20:4(5,8,11,14)",0.83257142857143,0.8747300000000807,0.008245520082515199,0.17732655892316324,Some,Some,59926.74381569168,61102.62917366639,68586.68705439543,33369.319854745314
4389,10.838,883.53466,883.5342,0.520636326217457,C47H81O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(9)_20:4(8,11,14,17)",0.47799999999999915,0.9001050000000342,0.03934704262348627,0.16928813409879237,Some,Some,3066.6737445588706,3644.9415597346824,80864.74430892839,55369.51614486211
4389,10.838,883.53466,883.5342,0.520636326217457,C47H81O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(11)_20:4(5,8,11,14)",0.8168888888888897,0.8726866666667471,0.0,0.1689575555555637,Some,Some,51486.357362777366,64716.4536537293,23156.735188737286,33369.319854745314
4389,10.838,883.53466,883.5342,0.520636326217457,C47H81O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(6)_20:4(5,8,11,14)",0.8023333333333339,0.8512783333334065,0.0,0.16536116666667405,Some,None,0.0,7258.766039797591,39339.37425355579,55369.51614486211
4389,10.838,883.53466,883.5342,0.520636326217457,C47H81O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(6)_20:4(8,11,14,17)",0.4736666666666653,0.8701600000000363,0.029727269193885204,0.15816448202177835,Some,Some,101003.29121987472,98867.44859350187,45387.200969925085,60261.065855334185
4389,10.838,883.53466,883.5342,0.520636326217457,C47H81O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_20:4,"PI 18:1(11)_20:4(8,11,14,17)",0.5754999999999995,0.8058325000000082,0.022295451895413904,0.1559696115163319,Some,Some,49516.933857097356,41409.760979570165,57665.25822445803,82261.26214545096
4442,11.023,859.53449,859.5342,0.3373920432135701,C45H81O13P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(11)_18:2(6,9)",0.6494999999999997,0.8713599999999815,0.019293068312663177,0.16752045465012866,Some,Some,44308.09958018023,40363.94608206191,39241.83041152481,70479.3644642511
4442,11.023,859.53449,859.5342,0.3373920432135701,C45H81O13P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(11)_18:2(9,12)",0.7371999999999993,0.761812000000009,0.015434454650130542,0.16224876372010527,Some,Some,36466.16038719683,36560.46915608462,36095.41337852868,63280.75954272428
4442,11.023,859.53449,859.5342,0.3373920432135701,C45H81O13P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(6)_18:2(9,12)",0.7045000000000003,0.6981525000000204,0.0,0.14026525000000206,Some,None,44308.09958018023,39936.50772276161,40115.049520682165,33928.308467351286
4442,11.023,859.53449,859.5342,0.3373920432135701,C45H81O13P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(6)_18:2(6,9)",0.576666666666668,0.8229966666666542,0.0,0.13996633333333222,Some,Some,36466.16038719683,36133.03079678431,36968.63248768604,26729.703545824454
4442,11.023,859.53449,859.5342,0.3373920432135701,C45H81O13P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(9)_18:2(6,9)",0.511000000000001,0.8162599999999998,0.0,0.13272600000000007,Some,Some,44308.09958018023,39936.50772276161,39241.83041152481,33928.308467351286
4442,11.023,859.53449,859.5342,0.3373920432135701,C45H81O13P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:1_18:2,"PI 18:1(9)_18:2(9,12)",0.5635000000000003,0.7066725000000247,0.0,0.12701725000000252,Some,Some,79143.38048506566,76069.53851954592,75337.24379005349,59653.55551249758
4504,11.274,885.55008,885.54985,0.2597256382435613,C47H83O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_20:4,"PI 18:0_20:4(5,8,11,14)",0.904285714285714,0.8802085714286088,0.058128096897052624,0.2249519060890744,Some,Some,0.0,0.0,1540537.6276709067,0.0
4504,11.274,885.55008,885.54985,0.2597256382435613,C47H83O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_20:4,"PI 18:0_20:4(8,11,14,17)",0.6728000000000002,0.7240660000000162,0.0,0.13968660000000166,Some,Some,0.0,0.0,219462.37232909328,0.0
4663,11.711,909.55055,909.54985,0.7696114732487277,C49H83O13P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_22:6,"PI 18:0_22:6(4,7,10,13,16,19)",0.8089999999999997,0.8171150000000722,0.034031145164967955,0.18983641613198157,Some,Some,144000.0,151000.0,139000.0,151000.0
4702,11.769,835.53478,835.58584,61.10682775572976,C48H85O9P,CCCCCCCCC=CCCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-24:5_18:1,"PG O-24:5(9,12,15,18,21)_18:1(9)",0.7140000000000006,0.8925166666666655,0.08432047814441951,0.2281080491822022,Some,Some,211131.81375897978,223141.37654975444,168454.6571829882,169235.25410860317
4702,11.769,835.53478,835.58584,61.10682775572976,C48H85O9P,CCCCCCCCCCCC=CCCCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-24:5_18:1,"PG O-24:5(9,12,15,18,21)_18:1(6)",0.6912000000000006,0.8696849999999927,0.08482950282641484,0.2239521022611312,Some,Some,31213.123408483945,28537.68093991388,36909.5838505259,25582.35396466364
4702,11.769,835.53478,835.58584,61.10682775572976,C48H85O9P,CCCCCCC=CCCCCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-24:5_18:1,"PG O-24:5(9,12,15,18,21)_18:1(11)",0.7060000000000006,0.901662999999985,0.07588843032997757,0.22147704426398063,Some,Some,251319.5350185289,258228.92009433758,200784.71859280064,206351.90838487216
4702,11.769,835.53478,835.58584,61.10682775572976,C48H85O9P,CCCCCCCCC=CCCCCCCCC(=O)OC(COCCCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-24:5_18:1,"PG O-24:5(6,9,12,15,18)_18:1(9)",0.6575000000000006,0.7561774999999784,0.016793227133647406,0.15480233170691585,Some,Some,112727.98790965363,112155.2459051864,132737.7996994839,150042.4542477974
4702,11.769,835.53478,835.58584,61.10682775572976,C48H85O9P,CCCCCCCCCCCC=CCCCCC(=O)OC(COCCCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-24:5_18:1,"PG O-24:5(6,9,12,15,18)_18:1(6)",0.6205714285714292,0.6431942857142628,0.030195823644036696,0.15053323034379856,Some,Some,132098.16160486927,134941.25538221866,165375.44097471744,168455.95609053952
4702,11.769,835.53478,835.58584,61.10682775572976,C48H85O9P,CCCCCCC=CCCCCCCCCCC(=O)OC(COCCCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-24:5_18:1,"PG O-24:5(6,9,12,15,18)_18:1(11)",0.6435555555555561,0.7104444444444071,0.014927313007686583,0.14734185040614559,Some,Some,111509.3782994845,110995.52112858905,132737.7996994839,152332.0732035241
5437,12.579,773.53485,773.53381,1.344479047385207,C42H79O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:0_18:2,"PG 18:0_18:2(6,9)",0.6905000000000001,0.8732425000000319,0.05934733874828311,0.2038521209986297,All,Some,0.0,0.0,8340.50553908566,0.0
5437,12.579,773.53485,773.53381,1.344479047385207,C42H79O10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:0_18:2,"PG 18:0_18:2(9,12)",0.942000000000002,0.9846974999999816,0.0,0.19266974999999836,All,None,0.0,0.0,4359.4944609143395,0.0
5448,12.591,669.44924,669.45008,1.2547612212184172,C37H67O8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:1_18:2,"PA 16:1(7)_18:2(6,9)",0.5250000000000004,0.8055550000000267,0.100760863754133,0.21366419100330913,Some,Some,0.0,0.0,0.0,2091.5728627928206
5448,12.591,669.44924,669.45008,1.2547612212184172,C37H67O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:1_18:2,"PA 16:1(7)_18:2(9,12)",0.44149999999999956,0.44906999999997765,0.14717939507046654,0.20680051605637098,Some,Some,0.0,0.0,0.0,4751.0077578338905
5448,12.591,669.44924,669.45008,1.2547612212184172,C37H67O8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:1_18:2,"PA 16:1(9)_18:2(6,9)",0.7045000000000003,0.8434075000000405,0.0503804318770665,0.1950950955016573,Some,Some,0.0,0.0,0.0,0.0
5448,12.591,669.44924,669.45008,1.2547612212184172,C37H67O8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:1_18:2,"PA 16:1(6)_18:2(6,9)",0.47800000000000037,0.8165200000000065,0.067173909169422,0.1831911273355383,Some,Some,0.0,0.0,0.0,1934.7048980833583
5448,12.591,669.44924,669.45008,1.2547612212184172,C37H67O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:1_18:2,"PA 16:1(9)_18:2(9,12)",0.6887999999999991,0.39760999999998603,0.07743917055472002,0.17059233644377453,All,Some,0.0,0.0,0.0,8031.639793124429
5448,12.591,669.44924,669.45008,1.2547612212184172,C37H67O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:1_18:2,"PA 16:1(6)_18:2(9,12)",0.5149999999999988,0.2659949999999469,0.09679896319340003,0.1555386705547146,All,Some,0.0,0.0,0.0,10691.074688165501
5487,12.607,887.56615,887.5655,0.732340317363083,C47H85O13P,CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_20:3,"PI 18:0_20:3(5,8,11)",0.897666666666666,0.7937400000000707,0.022329858549963107,0.18700455350664416,All,Some,196926.03069186516,180417.3794047212,215724.79048391455,213371.34945331007
5487,12.607,887.56615,887.5655,0.732340317363083,C47H85O13P,CCC=CCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_20:3,"PI 18:0_20:3(11,14,17)",0.8455000000000013,0.7283399999999745,0.023939558736227252,0.1765356469889794,Some,Some,154645.08943822683,188874.44406431747,157333.73884833738,150349.7673356362
5487,12.607,887.56615,887.5655,0.732340317363083,C47H85O13P,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_20:3,"PI 18:0_20:3(8,11,14)",0.8346666666666666,0.8904466666666812,0.004029210316135843,0.17573470158624346,All,Some,235428.87986990807,248708.17653096133,237941.47066774804,239278.88321105368
6055,12.899,695.46556,695.46573,0.24444051330255856,C39H69O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)O,[M-H]-,PA 18:2_18:2,"PA 18:2(9,12)_18:2(9,12)",0.4369999999999994,0.712352500000037,0.311931391888771,0.3644803635110205,All,Some,10125.761150432536,6787.760044028619,7364.923891462608,12064.969907171275
6055,12.899,695.46556,695.46573,0.24444051330255856,C39H69O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:2_18:2,"PA 18:2(6,9)_18:2(9,12)",0.35766666666666563,0.7712166666666841,0.20795426125918068,0.2792517423406795,Some,Some,11639.59854697974,7359.559713813979,8080.438687718635,13091.165969601143
6055,12.899,695.46556,695.46573,0.24444051330255856,C39H69O8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:2_18:2,"PA 18:2(6,9)_18:2(6,9)",0.5954999999999995,0.8553025000000218,0.0,0.14508025000000213,All,None,3034.6403025877244,1452.6802421574023,1754.6374208187576,2943.864123227583
6885,13.28,863.56597,863.5655,0.5442551838282474,C45H85O13P,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_18:1,PI 18:0_18:1(9),0.6109999999999989,0.8986150000000066,0.049359951774001994,0.19044946141920216,All,Some,167452.7896995708,186441.38506466418,173630.41700735895,185433.38632750398
6885,13.28,863.56597,863.5655,0.5442551838282474,C45H85O13P,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_18:1,PI 18:0_18:1(6),0.8229999999999986,0.8952850000000012,0.0,0.1718285,All,None,82360.51502145923,77869.211514393,81643.49959116925,80123.37042925278
6885,13.28,863.56597,863.5655,0.5442551838282474,C45H85O13P,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:0_18:1,PI 18:0_18:1(11),0.8859999999999992,0.8264050000000225,0.0,0.17124050000000218,All,None,149186.69527896997,145689.40342094286,144726.08340147178,148443.24324324325
6906,13.289,762.50803,762.50793,0.13114617703044473,C43H74NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_22:6,"PE 16:0_22:6(4,7,10,13,16,19)",0.8830000000000006,0.8723941666666614,0.14253609453350632,0.2895682922934713,All,Some,0.0,0.0,83800.0,0.0
7083,13.352,762.54419,762.50793,47.55360380313711,C43H74NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_22:6,"PE 16:0_22:6(4,7,10,13,16,19)",0.8191666666666672,0.9053424999999891,0.16666699844586633,0.30578451542335866,All,Some,0.0,143000.0,0.0,0.0
7340,13.41,719.46486,719.46573,1.2092306327967992,C41H69O8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_22:6,"PA 16:0_22:6(4,7,10,13,16,19)",0.7494999999999997,0.7882733333333647,0.03797418026865565,0.18415667754826096,All,Some,62900.0,28600.0,57700.0,71600.0
7585,13.62,738.50839,738.50793,0.6228775362987369,C41H74NO8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_20:4,"PE 16:0_20:4(5,8,11,14)",0.8512499999999994,0.8991400000000027,0.23425807168998375,0.36244545735198724,All,Some,62703.47728612206,56512.05148093884,60245.42220736744,65274.47651386531
7585,13.62,738.50839,738.50793,0.6228775362987369,C41H74NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_20:4,"PE 16:0_20:4(8,11,14,17)",0.7727499999999994,0.7039974999999998,0.19264900925363176,0.3017939574029054,All,Some,81296.52271387794,65487.94851906116,79754.57779263255,92725.52348613471
7639,13.656,645.4497,645.45008,0.5887364673501736,C35H67O8P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_16:1,PA 16:0_16:1(9),0.8950000000000014,0.5421549999999797,0.3586588029651698,0.43064254237213395,All,Some,11563.05596502821,5555.473098330241,14735.92997297615,13419.852524106636
7639,13.656,645.4497,645.45008,0.5887364673501736,C35H67O8P,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_16:1,PA 16:0_16:1(7),0.9139999999999997,0.5240249999999946,0.3451335938288601,0.41990937506308756,All,Some,14525.49179077924,9740.352504638218,17851.897544354364,21184.968803176405
7639,13.656,645.4497,645.45008,0.5887364673501736,C35H67O8P,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_16:1,PA 16:0_16:1(6),0.3949999999999996,0.5003550000000132,0.35821163922742577,0.3761048113819419,All,Some,11511.45224419255,4404.17439703154,9912.172482669486,13095.17867271696
7641,13.658,671.4655,671.46573,0.34253423475199546,C37H69O8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_18:2,"PA 16:0_18:2(6,9)",0.5330000000000004,0.5126574999999889,0.3495461026352572,0.38420263210820477,All,Some,5436.483337217432,0.0,0.0,7357.064220183486
7641,13.658,671.4655,671.46573,0.34253423475199546,C37H69O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_18:2,"PA 16:0_18:2(9,12)",0.6875,0.501952499999959,0.23385987884528128,0.3060331530762209,All,Some,5163.516662782568,0.0,0.0,9442.935779816515
7648,13.662,776.5454,776.54471,0.8885515425933685,C40H78NO8P,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,PC 16:0_16:1,PC 16:0_16:1(7),0.5820000000000025,0.5228999999999928,0.21736639350257478,0.28438311480205936,All,Some,4684.1215158158475,0.0,1577.4213108428423,2469.6017931759693
7648,13.662,776.5454,776.54471,0.8885515425933685,C40H78NO8P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+HCOO]-,PC 16:0_16:1,PC 16:0_16:1(9),0.9130000000000003,0.990319999999997,0.0,0.19033199999999972,All,None,42679.42373943001,0.0,45393.11504327215,51060.68572377342
