feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:POS_NIST_2.mzML:area,datafile:POS_NIST_3.mzML:area,datafile:POS_NIST_1.mzML:area,datafile:POS_NIST_0.mzML:area
5071,6.048,506.42119,506.3605,119.85532046836659,C26H52NO6P,CCCCCCCCC=CCC=CCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:2,"LPC O-18:2(6,9)",0.41799999999999987,0.4132099999999544,0.0,0.08312099999999543,Some,None,5159.753799392097,4740.1351845085865,0.0,7856.256372906046
5143,6.196,506.42139,506.3605,120.25029598472261,C26H52NO6P,CCCCCC=CCC=CCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:2,"LPC O-18:2(9,12)",0.5685000000000002,0.6731974999999721,0.24629387755374632,0.3212048520429943,All,Some,0.0,1112.3135271807837,0.0,0.0
5143,6.196,506.42139,506.3605,120.25029598472261,C26H52NO6P,CCCCCCCCC=CCC=CCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:2,"LPC O-18:2(6,9)",0.6560000000000006,0.21882999999996855,0.0,0.08748299999999692,Some,None,0.0,7347.686472819216,0.0,0.0
5239,6.314,506.42126,506.3605,119.99356189911364,C26H52NO6P,CCCCCC=CCC=CCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:2,"LPC O-18:2(9,12)",0.683333333333333,0.6191166666666655,0.0,0.13024499999999986,Some,None,2964.597402597403,0.0,0.0,9485.342019543974
5239,6.314,506.42126,506.3605,119.99356189911364,C26H52NO6P,CCCCCCCCC=CCC=CCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:2,"LPC O-18:2(6,9)",0.2759999999999998,0.22052499999992392,0.0,0.04965249999999238,Some,None,705.4025974025974,0.0,0.0,914.657980456026
11094,13.927,716.52198,716.52248,0.6978148124371151,C39H74NO8P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:0_18:2,"PE 16:0_18:2(6,9)",0.5024999999999995,0.8830800000000067,0.1733030325454206,0.2772004260363371,All,Some,10118.662539779412,6608.1640982805175,2031.7337051483435,49843.77587856471
11094,13.927,716.52198,716.52248,0.6978148124371151,C39H74NO8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 16:0_18:2,"PE 16:0_18:2(9,12)",0.6130000000000004,0.720815000000016,0.17296005712213844,0.27174954569771237,All,Some,641881.3374602206,608391.8359017195,721968.2662948517,611156.2241214353
11199,14.054,748.52675,748.52757,1.0954840313711653,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_22:6,"PE O-16:1(7)_22:6(4,7,10,13,16,19)",0.6210909090909088,0.8917863636363873,0.12178431090915515,0.24871517600005377,Some,Some,29253.413561675537,26326.389914807707,14361.896371743895,23764.599330184974
11199,14.054,748.52675,748.52757,1.0954840313711653,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_22:6,"PE O-16:1(9)_22:6(4,7,10,13,16,19)",0.6616666666666667,0.9065191666666976,0.08082749106313462,0.22148057618384417,Some,Some,27514.00138856746,26965.541438912696,14379.013679122896,22578.240466581407
11199,14.054,748.52675,748.52757,1.0954840313711653,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCC=CCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_22:6,"PE O-16:1(6)_22:6(4,7,10,13,16,19)",0.6604999999999999,0.8353458333333587,0.08082749106313462,0.21424657618384357,Some,Some,131232.58504975704,139708.06864627963,50059.08994913321,113657.16020323362
11350,14.145,748.52506,748.52757,3.353249900889603,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_22:6,"PE O-16:1(7)_22:6(4,7,10,13,16,19)",0.5594545454545451,0.8935627272727825,0.1853368796627051,0.29357123100289684,Some,Some,0.0,0.0,13022.343843237479,0.0
11350,14.145,748.52506,748.52757,3.353249900889603,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_22:6,"PE O-16:1(9)_22:6(4,7,10,13,16,19)",0.5946153846153843,0.8910169230770004,0.12419398668458531,0.24791842011690673,Some,Some,0.0,0.0,14030.952280494495,0.0
11350,14.145,748.52506,748.52757,3.353249900889603,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCC=CCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_22:6,"PE O-16:1(6)_22:6(4,7,10,13,16,19)",0.5487692307692306,0.8304392307692996,0.12419398668458531,0.23727603550152127,Some,Some,0.0,0.0,46146.70387626804,0.0
11504,14.231,750.49192,750.54322,68.3504941926852,C43H76NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(9,12)_20:4(8,11,14,17)",0.5834285714285709,0.8462085714286169,0.3666895894622421,0.43631538585551244,Some,Some,74180.69936690138,36855.75881190643,42010.02783054292,36874.70092753433
11504,14.231,750.49192,750.54322,68.3504941926852,C43H76NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(6,9)_20:4(8,11,14,17)",0.4903999999999996,0.561055999999985,0.32717075336891044,0.36688220269512684,Some,Some,31252.1152594521,103870.06820065014,42185.8020055661,44087.050571924876
11504,14.231,750.49192,750.54322,68.3504941926852,C43H76NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(9,12)_20:4(5,8,11,14)",0.8684999999999992,0.8828550000000916,0.2327433398477856,0.36133017187823757,Some,Some,61781.90639607123,15961.82038370833,35177.7620709458,20792.828815836914
11504,14.231,750.49192,750.54322,68.3504941926852,C43H76NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(6,9)_20:4(5,8,11,14)",0.6028571428571422,0.7461542857143318,0.2663997554584756,0.34802094722392785,Some,Some,56785.27897757529,108312.35260373511,53626.40809294518,57245.41968470388
11519,14.237,748.52421,748.52757,4.488812616387185,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_22:6,"PE O-16:1(7)_22:6(4,7,10,13,16,19)",0.5993999999999993,0.8766070000000695,0.2062270689768416,0.3125823551814802,Some,Some,0.0,2712.2695433668073,2629.293622608851,4008.7399837940034
11519,14.237,748.52421,748.52757,4.488812616387185,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_22:6,"PE O-16:1(9)_22:6(4,7,10,13,16,19)",0.636833333333333,0.876538333333419,0.13460812653325302,0.25902366789327763,Some,Some,0.0,2131.673462625296,3168.1488555313495,5152.19831337595
11519,14.237,748.52421,748.52757,4.488812616387185,C43H74NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCC=CCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_22:6,"PE O-16:1(6)_22:6(4,7,10,13,16,19)",0.5966666666666663,0.8132375000000801,0.13460812653325302,0.24867691789327706,Some,Some,0.0,56456.0569940079,27702.557521859795,83939.06170283005
11548,14.271,750.49205,750.54322,68.17728631279901,C43H76NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(9,12)_20:4(8,11,14,17)",0.5991428571428575,0.8463571428570893,0.36369107126098743,0.4355028570087847,Some,Some,57570.92497889876,35893.498129469146,20034.840886722595,28420.925657870317
11548,14.271,750.49205,750.54322,68.17728631279901,C43H76NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(6,9)_20:4(8,11,14,17)",0.5248000000000012,0.5611399999999775,0.3252247226014021,0.36877377808111966,Some,Some,53529.61620574948,39756.617890798894,17639.499461030136,45529.451063355984
11548,14.271,750.49205,750.54322,68.17728631279901,C43H76NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(9,12)_20:4(5,8,11,14)",0.8225000000000007,0.8830124999999498,0.2299284714549753,0.35449402716397527,Some,Some,42874.33593168164,30467.49064734574,18677.349205605286,14810.525925101141
11548,14.271,750.49205,750.54322,68.17728631279901,C43H76NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(6,9)_20:4(5,8,11,14)",0.6085714285714288,0.7462842857142472,0.2631417442838846,0.3459989668556753,Some,Some,50025.12288367012,42882.39333238623,27848.310446641983,56239.09735367257
11722,14.367,750.49168,750.54322,68.67026258667082,C43H76NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(9,12)_20:4(8,11,14,17)",0.5633333333333326,0.8539616666666348,0.30024160926636484,0.3819227874130886,Some,Some,0.0,0.0,7729.613311972036,0.0
11722,14.367,750.49168,750.54322,68.67026258667082,C43H76NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(9,12)_20:4(5,8,11,14)",0.8445000000000018,0.8712924999999814,0.24878730303568003,0.37060909242854234,Some,Some,0.0,0.0,5457.2167200699105,0.0
11722,14.367,750.49168,750.54322,68.67026258667082,C43H76NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(6,9)_20:4(5,8,11,14)",0.6337142857142857,0.7460385714285523,0.2841017731383571,0.36525670422496953,Some,Some,0.0,0.0,3667.0186425866586,0.0
11722,14.367,750.49168,750.54322,68.67026258667082,C43H76NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(6,9)_20:4(8,11,14,17)",0.7360000000000007,0.55328999999997,0.1615772911544818,0.2581908329235826,Some,Some,0.0,0.0,62446.15132537139,0.0
11767,14.399,750.54303,750.54322,0.2531499784583271,C43H76NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(9,12)_20:4(5,8,11,14)",0.9084999999999983,0.9226425000000802,0.12511762084969347,0.28320834667976263,Some,Some,0.0,9457.727775728514,0.0,16738.869257950533
11767,14.399,750.54303,750.54322,0.2531499784583271,C43H76NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(9,12)_20:4(8,11,14,17)",0.7194285714285701,0.7679385714286094,0.16378214954465342,0.2797624339214407,Some,Some,0.0,35597.03061600886,0.0,36784.77847241098
11767,14.399,750.54303,750.54322,0.2531499784583271,C43H76NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(6,9)_20:4(5,8,11,14)",0.6805714285714269,0.8904000000000646,0.14341478488542045,0.2718289707654855,Some,Some,0.0,6153.061600885282,0.0,6085.920086980158
11767,14.399,750.54303,750.54322,0.2531499784583271,C43H76NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(6,9)_20:4(8,11,14,17)",0.7057142857142854,0.7556885714285987,0.09186314800191496,0.2196308041158204,Some,Some,0.0,34592.18000737736,0.0,29290.432182658336
11831,14.432,724.52695,724.52757,0.8557300309670471,C41H74NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_20:4,"PE O-16:1(7)_20:4(8,11,14,17)",0.79175,0.9517750000000689,0.1045662090235405,0.25800546721883927,Some,Some,37602.99997740981,45921.737090049275,36797.0942710913,56830.83497542794
11831,14.432,724.52695,724.52757,0.8557300309670471,C41H74NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_20:4,"PE O-16:1(9)_20:4(8,11,14,17)",0.8468,0.9278170000000501,0.08365296721883239,0.24438407377507093,All,Some,167439.08554905464,124539.28487627023,171171.20686808653,142927.60855630206
11831,14.432,724.52695,724.52757,0.8557300309670471,C41H74NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_20:4,"PE O-16:1(6)_20:4(8,11,14,17)",0.7462222222222223,0.9303666666667141,0.09294774135425822,0.2420170819723002,Some,Some,34698.30799466872,43163.90809161959,36797.0942710913,65949.28420502837
11831,14.432,724.52695,724.52757,0.8557300309670471,C41H74NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_20:4,"PE O-16:1(9)_20:4(5,8,11,14)",0.8197142857142862,0.8948871428572309,0.0,0.1714601428571517,Some,None,76785.95793706374,119635.39880511886,83080.07264322272,65576.41081645734
11831,14.432,724.52695,724.52757,0.8557300309670471,C41H74NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_20:4,"PE O-16:1(7)_20:4(5,8,11,14)",0.7610000000000005,0.9072033333334275,0.0,0.16682033333334279,Some,None,45818.78148507918,63061.061675360535,48890.20967475648,115809.54393295506
11831,14.432,724.52695,724.52757,0.8557300309670471,C41H74NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCC=CCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_20:4,"PE O-16:1(6)_20:4(5,8,11,14)",0.664333333333334,0.8932233333334239,0.0,0.15575566666667578,Some,None,175654.867056724,141678.6094615815,183264.32227175168,201906.31751382918
11845,14.443,750.4919,750.54322,68.37714155892643,C43H76NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(6,9)_20:4(5,8,11,14)",0.7985714285714286,0.741722857142869,0.2425305534000309,0.34805387129145454,Some,Some,2775.100061213919,5973.7443838254185,0.0,11694.757508224557
11845,14.443,750.4919,750.54322,68.37714155892643,C43H76NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(9,12)_20:4(5,8,11,14)",0.9055000000000009,0.8716600000000199,0.21258566076712593,0.34778452861370285,Some,Some,25452.698121203557,20565.9419127086,0.0,17258.28292475857
11845,14.443,750.4919,750.54322,68.37714155892643,C43H76NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(9,12)_20:4(8,11,14,17)",0.7388571428571424,0.7314014285714328,0.21968129799535938,0.3227708955391451,Some,Some,793.2805951876442,5784.030006418486,0.0,15397.951820014858
11845,14.443,750.4919,750.54322,68.37714155892643,C43H76NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(6,9)_20:4(8,11,14,17)",0.8483333333333322,0.606393333333339,0.11506630920596721,0.23752571403144093,Some,Some,29678.921222394874,23976.283697047496,0.0,37949.00774700202
11990,14.521,750.54255,750.54322,0.8926867662780501,C43H76NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(6,9)_20:4(5,8,11,14)",0.7099999999999994,0.9120760000000245,0.18372131856801613,0.3091846548544154,Some,Some,168543.88731781597,91172.62252042007,101454.2483660131,132677.20947045003
11990,14.521,750.54255,750.54322,0.8926867662780501,C43H76NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(9,12)_20:4(8,11,14,17)",0.6890000000000001,0.766210000000001,0.17960444493519612,0.289204555948157,Some,Some,69208.17924733523,109223.23512252042,166503.26797385621,109405.38586661847
11990,14.521,750.54255,750.54322,0.8926867662780501,C43H76NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(6,9)_20:4(8,11,14,17)",0.8479999999999999,0.6798999999999751,0.15418012577596835,0.27613410062077215,Some,Some,53389.166847944325,75846.63068844809,36535.9477124183,105171.33562262788
11990,14.521,750.54255,750.54322,0.8926867662780501,C43H76NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(9,12)_20:4(5,8,11,14)",0.8679999999999994,0.9223125000000039,0.11442510658319435,0.27057133526655586,Some,Some,213858.7665869045,190757.51166861143,260506.53594771246,165746.06904030364
12247,14.625,676.42162,676.49118,102.82469610324269,C36H70NO8P,CCCCCCCCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 14:0_14:1,PC 14:0_14:1(5),0.7850000000000001,0.8347249999999917,0.4724670372340103,0.5399461297872075,All,Some,0.0,16927.250308261406,0.0,23118.66264730063
12247,14.625,676.42162,676.49118,102.82469610324269,C36H70NO8P,CCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 14:0_14:1,PC 14:0_14:1(6),0.5919999999999987,0.8083599999999933,0.4669474825004987,0.5135939860003983,All,Some,0.0,33207.97369502672,0.0,0.0
12247,14.625,676.42162,676.49118,102.82469610324269,C36H70NO8P,CCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 14:0_14:1,PC 14:0_14:1(9),0.5649999999999995,0.8984749999999622,0.39855499994175053,0.46519149995339665,All,Some,0.0,92864.77599671188,0.0,161881.33735269937
12313,14.652,724.52591,724.52757,2.291148147772094,C41H74NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_20:4,"PE O-16:1(9)_20:4(8,11,14,17)",0.8764000000000014,0.9438599999999611,0.03735314666966254,0.2119085173357263,All,Some,5843.584546124005,0.0,13173.742307936307,0.0
12313,14.652,724.52591,724.52757,2.291148147772094,C41H74NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_20:4,"PE O-16:1(7)_20:4(8,11,14,17)",0.7660000000000013,0.9516962499999835,0.046691433337078175,0.20912277166966103,Some,Some,5826.281306701286,0.0,9627.926156188545,0.0
12313,14.652,724.52591,724.52757,2.291148147772094,C41H74NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCC=CCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_20:4,"PE O-16:1(6)_20:4(8,11,14,17)",0.7708000000000009,0.9294209999999566,0.03735314666966254,0.1999046173357258,All,Some,3416.6883033077493,0.0,9109.871217407856,0.0
12313,14.652,724.52591,724.52757,2.291148147772094,C41H74NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_20:4,"PE O-16:1(7)_20:4(5,8,11,14)",0.7822499999999999,0.9220799999999798,0.0,0.17043299999999798,Some,None,4679.590953606486,0.0,5902.442428471739,0.0
12313,14.652,724.52591,724.52757,2.291148147772094,C41H74NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_20:4,"PE O-16:1(9)_20:4(5,8,11,14)",0.7692,0.926932999999974,0.0,0.1696132999999974,All,None,5525.579064841597,0.0,14615.917020871662,0.0
12313,14.652,724.52591,724.52757,2.291148147772094,C41H74NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCC=CCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-16:1_20:4,"PE O-16:1(6)_20:4(5,8,11,14)",0.6635999999999995,0.9124939999999697,0.0,0.15760939999999693,All,None,5508.275825418878,0.0,11070.1008691239,0.0
12566,14.754,726.54093,726.54322,3.151911595866705,C41H76NO7P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_18:2,"PE O-18:2(9,12)_18:2(9,12)",0.9046666666666662,0.9481433333333295,0.24829413189565078,0.38391630551652023,All,Some,131262.51604621307,163500.0,131072.16259419962,115962.71563717307
12566,14.754,726.54093,726.54322,3.151911595866705,C41H76NO7P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_18:2,"PE O-18:2(6,9)_18:2(9,12)",0.8351999999999989,0.9314780000000382,0.14897647913739048,0.29584898330991616,Some,Some,90791.39922978177,163500.0,87356.93080612013,98841.58783157115
12566,14.754,726.54093,726.54322,3.151911595866705,C41H76NO7P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_18:2,"PE O-18:2(9,12)_18:2(6,9)",0.8329999999999996,0.9324816666667175,0.12414706594782539,0.27586581942493205,Some,Some,48708.600770218225,0.0,92136.56085864356,103934.02584554507
12566,14.754,726.54093,726.54322,3.151911595866705,C41H76NO7P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_18:2,"PE O-18:2(6,9)_18:2(6,9)",0.6709999999999994,0.9218325000000789,0.0,0.15928325000000784,All,None,8237.483953786907,0.0,11434.345741036768,36261.67068571076
12739,14.824,750.54255,750.54322,0.8926867662780501,C43H76NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(6,9)_20:4(8,11,14,17)",0.726,0.9235837500000059,0.1497321624269907,0.2847441049415932,Some,Some,0.0,0.0,5633.91009713124,0.0
12739,14.824,750.54255,750.54322,0.8926867662780501,C43H76NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(9,12)_20:4(5,8,11,14)",0.7755000000000001,0.9226475000000107,0.14292759418974732,0.2841568253517989,Some,Some,0.0,0.0,16891.782245312854,0.0
12739,14.824,750.54255,750.54322,0.8926867662780501,C43H76NO7P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(9,12)_20:4(8,11,14,17)",0.7367499999999998,0.9037537499999786,0.1497321624269907,0.2838361049415904,Some,Some,0.0,0.0,2480.379489496273,0.0
12739,14.824,750.54255,750.54322,0.8926867662780501,C43H76NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COCCCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-18:2_20:4,"PE O-18:2(6,9)_20:4(5,8,11,14)",0.8257500000000002,0.8985312500000333,0.07146379709487366,0.22959916267590227,Some,Some,0.0,0.0,11693.928168059634,0.0
13171,15.053,674.47438,674.47553,1.705028498294648,C36H68NO8P,CCCCCCCCC=CCCCC(=O)OC(COC(=O)CCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 14:1_14:1,PC 14:1(5)_14:1(5),0.9280000000000008,0.8367800000000329,0.47095152210122704,0.553239217680985,All,Some,0.0,9250.92250922509,28328.25112107623,0.0
13171,15.053,674.47438,674.47553,1.705028498294648,C36H68NO8P,CCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 14:1_14:1,PC 14:1(5)_14:1(9),0.9399999999999995,0.9105775000000165,0.23547576105061352,0.3734383588404924,All,Some,0.0,9250.92250922509,34000.0,0.0
13171,15.053,674.47438,674.47553,1.705028498294648,C36H68NO8P,CCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 14:1_14:1,PC 14:1(5)_14:1(6),0.8070000000000004,0.9000474999999994,0.23547576105061352,0.3590853588404908,All,Some,12466.666666666666,46000.0,28328.25112107623,0.0
