id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:ccs,datafile:POS_liver1_0.mzML:feature_state,datafile:POS_liver1_0.mzML:mz,datafile:POS_liver1_0.mzML:mz_range:min,datafile:POS_liver1_0.mzML:mz_range:max,datafile:POS_liver1_0.mzML:rt,datafile:POS_liver1_0.mzML:rt_range:min,datafile:POS_liver1_0.mzML:rt_range:max,datafile:POS_liver1_0.mzML:height,datafile:POS_liver1_0.mzML:area,datafile:POS_liver1_0.mzML:intensity_range:min,datafile:POS_liver1_0.mzML:intensity_range:max,datafile:POS_liver1_0.mzML:fwhm,datafile:POS_liver1_0.mzML:tailing_factor,datafile:POS_liver1_0.mzML:asymmetry_factor,datafile:POS_liver1_0.mzML:fragment_scans,datafile:POS_liver1_0.mzML:rt_ms2_apex_distance,datafile:POS_liver1_1.mzML:feature_state,datafile:POS_liver1_1.mzML:mz,datafile:POS_liver1_1.mzML:mz_range:min,datafile:POS_liver1_1.mzML:mz_range:max,datafile:POS_liver1_1.mzML:rt,datafile:POS_liver1_1.mzML:rt_range:min,datafile:POS_liver1_1.mzML:rt_range:max,datafile:POS_liver1_1.mzML:height,datafile:POS_liver1_1.mzML:area,datafile:POS_liver1_1.mzML:intensity_range:min,datafile:POS_liver1_1.mzML:intensity_range:max,datafile:POS_liver1_1.mzML:fwhm,datafile:POS_liver1_1.mzML:tailing_factor,datafile:POS_liver1_1.mzML:asymmetry_factor,datafile:POS_liver1_1.mzML:fragment_scans,datafile:POS_liver1_1.mzML:rt_ms2_apex_distance,datafile:POS_liver1_2.mzML:feature_state,datafile:POS_liver1_2.mzML:mz,datafile:POS_liver1_2.mzML:mz_range:min,datafile:POS_liver1_2.mzML:mz_range:max,datafile:POS_liver1_2.mzML:rt,datafile:POS_liver1_2.mzML:rt_range:min,datafile:POS_liver1_2.mzML:rt_range:max,datafile:POS_liver1_2.mzML:height,datafile:POS_liver1_2.mzML:area,datafile:POS_liver1_2.mzML:intensity_range:min,datafile:POS_liver1_2.mzML:intensity_range:max,datafile:POS_liver1_2.mzML:fwhm,datafile:POS_liver1_2.mzML:tailing_factor,datafile:POS_liver1_2.mzML:asymmetry_factor,datafile:POS_liver1_2.mzML:fragment_scans,datafile:POS_liver1_2.mzML:rt_ms2_apex_distance,datafile:POS_liver1_3.mzML:feature_state,datafile:POS_liver1_3.mzML:mz,datafile:POS_liver1_3.mzML:mz_range:min,datafile:POS_liver1_3.mzML:mz_range:max,datafile:POS_liver1_3.mzML:rt,datafile:POS_liver1_3.mzML:rt_range:min,datafile:POS_liver1_3.mzML:rt_range:max,datafile:POS_liver1_3.mzML:height,datafile:POS_liver1_3.mzML:area,datafile:POS_liver1_3.mzML:intensity_range:min,datafile:POS_liver1_3.mzML:intensity_range:max,datafile:POS_liver1_3.mzML:fwhm,datafile:POS_liver1_3.mzML:tailing_factor,datafile:POS_liver1_3.mzML:asymmetry_factor,datafile:POS_liver1_3.mzML:fragment_scans,datafile:POS_liver1_3.mzML:rt_ms2_apex_distance
40820,20.7014,20.6598,20.7948,914.72189,914.72095,914.72363,9.8E5,8.27E4,3.923E5,9.8E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,914.72189,914.72095,914.72363,20.7014,20.6598,20.7948,9.8E5,8.27E4,3.923E5,9.8E5,0.0988,1.6255,2.251,,,UNKNOWN,,,,,,,,,,,,,,,
40821,20.7014,20.6748,20.7554,915.72405,915.7226,915.72552,8.396E5,3.792E4,4.169E5,8.396E5,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,915.72405,915.7226,915.72552,20.7014,20.6748,20.7554,8.396E5,3.792E4,4.169E5,8.396E5,0.053,1.5153,2.0307,,,UNKNOWN,,,,,,,,,,,,,,,
40822,20.7014,20.4842,20.7681,918.75101,918.74567,918.75238,1.408E8,1.607E7,1.832E6,1.408E8,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,918.75101,918.74567,918.75238,20.7014,20.4842,20.7681,1.408E8,1.607E7,1.832E6,1.408E8,0.1031,0.6812,0.4272,,,UNKNOWN,,,,,,,,,,,,,,,
40823,20.7014,20.4842,20.7681,919.75527,919.75037,919.75592,9.112E7,9.674E6,6.702E5,9.112E7,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,919.75527,919.75037,919.75592,20.7014,20.4842,20.7681,9.112E7,9.674E6,6.702E5,9.112E7,0.1102,0.6949,0.5587,,,UNKNOWN,,,,,,,,,,,,,,,
40824,20.7014,20.6171,20.7681,920.75918,920.75903,920.76919,3.267E7,2.895E6,7.957E6,3.267E7,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,920.75918,920.75903,920.76919,20.7014,20.6171,20.7681,3.267E7,2.895E6,7.957E6,3.267E7,0.1062,0.8957,0.7915,,,UNKNOWN,,,,,,,,,,,,,,,
40825,20.7014,20.5128,20.782,924.71116,924.70764,924.71265,1.104E7,1.285E6,8.244E5,1.104E7,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,924.71116,924.70764,924.71265,20.7014,20.5128,20.782,1.104E7,1.285E6,8.244E5,1.104E7,0.1153,0.5094,0.5424,,,UNKNOWN,,,,,,,,,,,,,,,
40826,20.7014,20.631,20.7272,926.71886,926.71783,926.72702,1.237E6,5.516E4,3.386E5,1.237E6,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,926.71886,926.71783,926.72702,20.7014,20.631,20.7272,1.237E6,5.516E4,3.386E5,1.237E6,0.0374,0.6835,0.367,,,UNKNOWN,,,,,,,,,,,,,,,
40827,20.7014,20.5921,20.7404,967.75685,967.75433,967.76105,2.122E6,1.647E5,3.614E5,2.122E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,967.75685,967.75433,967.76105,20.7014,20.5921,20.7404,2.122E6,1.647E5,3.614E5,2.122E6,0.0776,0.6788,0.3575,,,UNKNOWN,,,,,,,,,,,,,,,
40828,20.7014,20.4185,21.01,973.72351,973.71637,973.72809,1.831E7,2.897E6,3.672E5,1.831E7,4,0.25,1,3,1,0,0,0,0,TG 18:2_20:4_22:6 (0.695),TG 18:2_20:4_22:6,0.695,3,1,[M+Na]+,C63H98O6,CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,973.72556,-0.00205,-2.11,319.95,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,973.72351,973.71637,973.72809,20.7014,20.4185,21.01,1.831E7,2.897E6,3.672E5,1.831E7,0.1031,0.9942,1.0458,4,-0.206,UNKNOWN,,,,,,,,,,,,,,,
40829,20.7014,20.604,20.7681,1010.79264,1010.78528,1010.79742,3.367E6,2.335E5,3.389E5,3.367E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1010.79264,1010.78528,1010.79742,20.7014,20.604,20.7681,3.367E6,2.335E5,3.389E5,3.367E6,0.0533,0.8427,0.7904,,,UNKNOWN,,,,,,,,,,,,,,,
40830,20.7014,20.6748,20.7404,1020.79271,1020.78992,1020.79846,1.106E6,3.511E4,4.744E5,1.106E6,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1020.79271,1020.78992,1020.79846,20.7014,20.6748,20.7404,1.106E6,3.511E4,4.744E5,1.106E6,0.0321,1.2343,1.4686,,,UNKNOWN,,,,,,,,,,,,,,,
40831,20.7014,20.6598,20.7272,1590.36405,1590.36255,1590.36548,1.403E6,6.894E4,5.227E5,1.403E6,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1590.36405,1590.36255,1590.36548,20.7014,20.6598,20.7272,1.403E6,6.894E4,5.227E5,1.403E6,0.0638,0.8108,0.6215,,,UNKNOWN,,,,,,,,,,,,,,,
40832,20.7014,20.6748,20.7272,1620.32895,1620.32654,1620.33264,2.814E6,1.114E5,1.329E6,2.814E6,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1620.32895,1620.32654,1620.33264,20.7014,20.6748,20.7272,2.814E6,1.114E5,1.329E6,2.814E6,0.0557,0.9852,0.9704,,,UNKNOWN,,,,,,,,,,,,,,,
40833,20.7014,20.631,20.8751,1642.39256,1642.38293,1642.40015,1.452E6,1.969E5,2.719E5,1.452E6,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1642.39256,1642.38293,1642.40015,20.7014,20.631,20.8751,1.452E6,1.969E5,2.719E5,1.452E6,0.1583,1.7355,3.8543,,,UNKNOWN,,,,,,,,,,,,,,,
40834,20.7014,20.5396,20.7681,1647.34634,1647.34094,1647.35112,2.039E6,2.126E5,3.34E5,2.039E6,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1647.34634,1647.34094,1647.35112,20.7014,20.5396,20.7681,2.039E6,2.126E5,3.34E5,2.039E6,0.0697,0.7062,0.4039,,,UNKNOWN,,,,,,,,,,,,,,,
40835,20.7014,20.5396,20.8329,1695.35138,1695.34741,1695.35522,3.699E6,4.349E5,4.48E5,3.699E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1695.35138,1695.34741,1695.35522,20.7014,20.5396,20.8329,3.699E6,4.349E5,4.48E5,3.699E6,0.08,0.9067,0.7105,,,UNKNOWN,,,,,,,,,,,,,,,
40836,20.7014,20.5128,20.9961,1696.36082,1696.35498,1696.3667,3.011E6,7.485E5,3.804E5,3.011E6,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1696.36082,1696.35498,1696.3667,20.7014,20.5128,20.9961,3.011E6,7.485E5,3.804E5,3.011E6,0.285,1.2814,1.6295,,,UNKNOWN,,,,,,,,,,,,,,,
40837,20.7014,20.6598,20.7554,1717.41676,1717.41211,1717.4198,1.193E6,8.201E4,3.249E5,1.193E6,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1717.41676,1717.41211,1717.4198,20.7014,20.6598,20.7554,1.193E6,8.201E4,3.249E5,1.193E6,0.1015,1.1503,1.3007,,,UNKNOWN,,,,,,,,,,,,,,,
40838,20.7014,20.4709,20.7272,1723.37886,1723.3717,1723.38477,1.275E6,1.934E5,2.331E5,1.275E6,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1723.37886,1723.3717,1723.38477,20.7014,20.4709,20.7272,1.275E6,1.934E5,2.331E5,1.275E6,0.1732,0.556,0.1136,,,UNKNOWN,,,,,,,,,,,,,,,
40839,20.7014,20.6598,20.8329,1741.42434,1741.41541,1741.43018,1.883E6,1.892E5,5.475E5,1.883E6,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1741.42434,1741.41541,1741.43018,20.7014,20.6598,20.8329,1.883E6,1.892E5,5.475E5,1.883E6,0.0802,2.0841,3.1681,,,UNKNOWN,,,,,,,,,,,,,,,
40840,20.7014,20.5524,20.7272,1748.38736,1748.37769,1748.3916,1.643E6,1.637E5,3.934E5,1.643E6,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1748.38736,1748.37769,1748.3916,20.7014,20.5524,20.7272,1.643E6,1.637E5,3.934E5,1.643E6,0.2007,0.5866,0.1732,,,UNKNOWN,,,,,,,,,,,,,,,
40841,20.7014,20.6461,20.7135,1767.4373,1767.43213,1767.44373,8.894E5,3.723E4,2.636E5,8.894E5,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1767.4373,1767.43213,1767.44373,20.7014,20.6461,20.7135,8.894E5,3.723E4,2.636E5,8.894E5,0.0483,0.6098,0.2197,,,UNKNOWN,,,,,,,,,,,,,,,
40842,20.7014,20.6461,20.7272,1768.44484,1768.43506,1768.44885,1.152E6,4.733E4,2.9E5,1.152E6,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1768.44484,1768.43506,1768.44885,20.7014,20.6461,20.7272,1.152E6,4.733E4,2.9E5,1.152E6,0.022,0.7335,0.4671,,,UNKNOWN,,,,,,,,,,,,,,,
40843,20.7034,20.497,20.9012,828.70567,828.70349,828.70923,3.642E6,8.501E5,7.07E5,3.642E6,3,0.5,2,3,0.932,0.17,0.00014,0.0445,0,,,,,,,,,,,,,DETECTED,828.7056,828.70349,828.70923,20.7256,20.497,20.9012,3.272E6,8.501E5,7.07E5,3.272E6,0.2728,0.8839,0.7677,2,-0.151,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,828.70574,828.70459,828.70709,20.6811,20.6281,20.7734,3.642E6,3.914E5,1.267E6,3.642E6,0.1237,1.3714,1.7427,1,-0.0024
40844,20.7043,20.4439,20.9012,752.67509,752.67255,752.67737,4.434E6,7.27E5,2.255E5,4.434E6,6,1,4,1,0.931,0.57,0.00043,0.0479,0,TG 12:0_14:0_17:1 (0.702),TG 12:0_14:0_17:1,0.702,3,0.9836,[M+NH4]+,C46H86O6,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCC,752.67627,-0.00118,-1.57,289.59,DETECTED,752.67484,752.67255,752.67737,20.6728,20.4439,20.9012,3.572E6,7.27E5,2.528E5,3.572E6,0.1705,0.9339,1.2137,2,-0.0043,DETECTED,752.6752,752.67334,752.67682,20.7104,20.4556,20.8567,3.333E6,6.223E5,2.255E5,3.333E6,0.1579,0.8153,0.6464,2,-0.0291,DETECTED,752.67503,752.67377,752.67639,20.7135,20.4842,20.7554,3.72E6,4.459E5,6.065E5,3.72E6,0.0808,0.5913,0.159,1,-0.044,DETECTED,752.67527,752.67432,752.67621,20.7207,20.6281,20.7862,4.434E6,4.264E5,6.715E5,4.434E6,0.1767,0.8538,0.7076,1,-0.0313
40845,20.7077,20.6281,20.8242,521.45557,521.45447,521.45667,1.414E6,1.221E5,1.724E5,1.414E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,521.45557,521.45447,521.45667,20.7077,20.6281,20.8242,1.414E6,1.221E5,1.724E5,1.414E6,0.0414,1.2321,1.4643,,
40846,20.7077,20.6678,20.7862,726.65958,726.65845,726.66046,1.351E6,1.027E5,2.447E5,1.351E6,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,726.65958,726.65845,726.66046,20.7077,20.6678,20.7862,1.351E6,1.027E5,2.447E5,1.351E6,0.109,1.4849,1.9699,,
40847,20.7077,20.5582,20.9202,792.69709,792.69635,792.69781,2.054E7,3.713E6,1.422E6,2.054E7,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,792.69709,792.69635,792.69781,20.7077,20.5582,20.9202,2.054E7,3.713E6,1.422E6,2.054E7,0.2023,1.1818,1.2924,,
40848,20.7077,20.4365,20.8242,829.70946,829.70746,829.7113,2.322E6,4.74E5,4.928E5,2.322E6,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,829.70946,829.70746,829.7113,20.7077,20.4365,20.8242,2.322E6,4.74E5,4.928E5,2.322E6,0.1074,0.7148,0.4296,,
40849,20.7077,20.586,21.0498,845.66083,845.66046,845.66699,7.727E7,1.089E7,3.772E5,7.727E7,3,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,845.66083,845.66046,845.66699,20.7077,20.586,21.0498,7.727E7,1.089E7,3.772E5,7.727E7,0.1371,1.9262,2.639,3,-0.1097
40850,20.7077,20.5582,20.9063,854.72148,854.72076,854.72235,1.076E7,1.617E6,1.222E6,1.076E7,3,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,854.72148,854.72076,854.72235,20.7077,20.5582,20.9063,1.076E7,1.617E6,1.222E6,1.076E7,0.1818,1.1642,1.3847,3,-0.096
40851,20.7077,20.5992,20.8377,855.7245,855.72382,855.72534,6.081E6,7.965E5,5.947E5,6.081E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,855.7245,855.72382,855.72534,20.7077,20.5992,20.8377,6.081E6,7.965E5,5.947E5,6.081E6,0.1121,1.0991,1.4995,,
40852,20.7077,20.6281,20.8119,859.6767,859.67572,859.67896,8.361E5,9.708E4,2.236E5,8.361E5,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,859.6767,859.67572,859.67896,20.7077,20.6281,20.8119,8.361E5,9.708E4,2.236E5,8.361E5,0.0694,1.1548,1.3097,,
40853,20.7077,20.6281,20.9063,867.72453,867.72424,867.72498,1.331E8,1.741E7,1.706E7,1.331E8,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,867.72453,867.72424,867.72498,20.7077,20.6281,20.9063,1.331E8,1.741E7,1.706E7,1.331E8,0.1088,1.7479,4.6934,,
40854,20.7077,20.6281,21.076,872.68021,872.67908,872.68414,1.663E7,2.516E6,4.192E5,1.663E7,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,872.68021,872.67908,872.68414,20.7077,20.6281,21.076,1.663E7,2.516E6,4.192E5,1.663E7,0.1135,2.4002,2.9891,,
40855,20.7077,20.6281,20.7862,907.7489,907.74707,907.75098,4.245E6,3.896E5,9.768E5,4.245E6,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,907.7489,907.74707,907.75098,20.7077,20.6281,20.7862,4.245E6,3.896E5,9.768E5,4.245E6,0.1097,0.9933,0.9867,,
40856,20.7077,20.6281,20.7589,914.72231,914.72083,914.72479,1.078E6,6.985E4,2.442E5,1.078E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,914.72231,914.72083,914.72479,20.7077,20.6281,20.7589,1.078E6,6.985E4,2.442E5,1.078E6,0.0482,0.8217,0.6435,,
40857,20.7077,20.4643,20.7862,918.75149,918.74591,918.75287,1.47E8,1.851E7,2.171E6,1.47E8,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,918.75149,918.74591,918.75287,20.7077,20.4643,20.7862,1.47E8,1.851E7,2.171E6,1.47E8,0.1089,0.7098,0.4581,,
40858,20.7077,20.4898,20.7862,919.75558,919.75079,919.75629,9.298E7,1.118E7,1.842E6,9.298E7,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,919.75558,919.75079,919.75629,20.7077,20.4898,20.7862,9.298E7,1.118E7,1.842E6,9.298E7,0.2761,0.725,0.598,,
40859,20.7077,20.6546,20.8119,955.75434,955.75055,955.75684,1.687E6,1.479E5,3.868E5,1.687E6,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,955.75434,955.75055,955.75684,20.7077,20.6546,20.8119,1.687E6,1.479E5,3.868E5,1.687E6,0.1208,1.4805,1.9609,,
40860,20.7077,20.5741,20.7458,956.76668,956.76434,956.77242,4.685E6,3.271E5,2.568E5,4.685E6,1,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,956.76668,956.76434,956.77242,20.7077,20.5741,20.7458,4.685E6,3.271E5,2.568E5,4.685E6,0.0523,0.6428,0.3483,1,-0.031
40861,20.7077,20.3563,21.0109,968.76803,968.763,968.76917,1.81E8,2.484E7,2.11E6,1.81E8,4,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,968.76803,968.763,968.76917,20.7077,20.3563,21.0109,1.81E8,2.484E7,2.11E6,1.81E8,0.0915,1.0786,2.0142,4,-0.1028
40862,20.7077,20.3438,21.0109,969.77144,969.76453,969.77472,1.282E8,1.735E7,7.654E5,1.282E8,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,969.77144,969.76453,969.77472,20.7077,20.3438,21.0109,1.282E8,1.735E7,7.654E5,1.282E8,0.0912,1.0305,1.5485,,
40863,20.7077,20.6281,20.7862,971.77784,971.77734,971.785,1.144E7,1.057E6,2.243E6,1.144E7,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,971.77784,971.77734,971.785,20.7077,20.6281,20.7862,1.144E7,1.057E6,2.243E6,1.144E7,0.094,0.9933,1.0354,,
40864,20.7077,20.5582,20.8242,974.7271,974.72638,974.72827,1.344E7,1.627E6,8.203E5,1.344E7,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,974.7271,974.72638,974.72827,20.7077,20.5582,20.8242,1.344E7,1.627E6,8.203E5,1.344E7,0.0936,0.9564,1.0489,,
40865,20.7077,20.586,20.7862,991.69636,991.69153,991.69849,1.522E6,1.662E5,2.309E5,1.522E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,991.69636,991.69153,991.69849,20.7077,20.586,20.7862,1.522E6,1.662E5,2.309E5,1.522E6,0.0892,0.8225,0.6892,,
40866,20.7077,20.6128,20.9202,1009.79538,1009.7876,1009.7984,2.248E6,2.938E5,3.262E5,2.248E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1009.79538,1009.7876,1009.7984,20.7077,20.6128,20.9202,2.248E6,2.938E5,3.262E5,2.248E6,0.0982,1.6197,2.2389,,
40867,20.7077,20.5992,20.7862,1010.79285,1010.78882,1010.79767,3.274E6,2.978E5,5.04E5,3.274E6,1,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1010.79285,1010.78882,1010.79767,20.7077,20.5992,20.7862,3.274E6,2.978E5,5.04E5,3.274E6,0.0629,0.8617,0.927,1,-0.0168
