id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:ccs,datafile:NEG_liver1_0.mzML:feature_state,datafile:NEG_liver1_0.mzML:mz,datafile:NEG_liver1_0.mzML:mz_range:min,datafile:NEG_liver1_0.mzML:mz_range:max,datafile:NEG_liver1_0.mzML:rt,datafile:NEG_liver1_0.mzML:rt_range:min,datafile:NEG_liver1_0.mzML:rt_range:max,datafile:NEG_liver1_0.mzML:height,datafile:NEG_liver1_0.mzML:area,datafile:NEG_liver1_0.mzML:intensity_range:min,datafile:NEG_liver1_0.mzML:intensity_range:max,datafile:NEG_liver1_0.mzML:fwhm,datafile:NEG_liver1_0.mzML:tailing_factor,datafile:NEG_liver1_0.mzML:asymmetry_factor,datafile:NEG_liver1_0.mzML:fragment_scans,datafile:NEG_liver1_0.mzML:rt_ms2_apex_distance,datafile:NEG_liver1_1.mzML:feature_state,datafile:NEG_liver1_1.mzML:mz,datafile:NEG_liver1_1.mzML:mz_range:min,datafile:NEG_liver1_1.mzML:mz_range:max,datafile:NEG_liver1_1.mzML:rt,datafile:NEG_liver1_1.mzML:rt_range:min,datafile:NEG_liver1_1.mzML:rt_range:max,datafile:NEG_liver1_1.mzML:height,datafile:NEG_liver1_1.mzML:area,datafile:NEG_liver1_1.mzML:intensity_range:min,datafile:NEG_liver1_1.mzML:intensity_range:max,datafile:NEG_liver1_1.mzML:fwhm,datafile:NEG_liver1_1.mzML:tailing_factor,datafile:NEG_liver1_1.mzML:asymmetry_factor,datafile:NEG_liver1_1.mzML:fragment_scans,datafile:NEG_liver1_1.mzML:rt_ms2_apex_distance,datafile:NEG_liver1_2.mzML:feature_state,datafile:NEG_liver1_2.mzML:mz,datafile:NEG_liver1_2.mzML:mz_range:min,datafile:NEG_liver1_2.mzML:mz_range:max,datafile:NEG_liver1_2.mzML:rt,datafile:NEG_liver1_2.mzML:rt_range:min,datafile:NEG_liver1_2.mzML:rt_range:max,datafile:NEG_liver1_2.mzML:height,datafile:NEG_liver1_2.mzML:area,datafile:NEG_liver1_2.mzML:intensity_range:min,datafile:NEG_liver1_2.mzML:intensity_range:max,datafile:NEG_liver1_2.mzML:fwhm,datafile:NEG_liver1_2.mzML:tailing_factor,datafile:NEG_liver1_2.mzML:asymmetry_factor,datafile:NEG_liver1_2.mzML:fragment_scans,datafile:NEG_liver1_2.mzML:rt_ms2_apex_distance,datafile:NEG_liver1_3.mzML:feature_state,datafile:NEG_liver1_3.mzML:mz,datafile:NEG_liver1_3.mzML:mz_range:min,datafile:NEG_liver1_3.mzML:mz_range:max,datafile:NEG_liver1_3.mzML:rt,datafile:NEG_liver1_3.mzML:rt_range:min,datafile:NEG_liver1_3.mzML:rt_range:max,datafile:NEG_liver1_3.mzML:height,datafile:NEG_liver1_3.mzML:area,datafile:NEG_liver1_3.mzML:intensity_range:min,datafile:NEG_liver1_3.mzML:intensity_range:max,datafile:NEG_liver1_3.mzML:fwhm,datafile:NEG_liver1_3.mzML:tailing_factor,datafile:NEG_liver1_3.mzML:asymmetry_factor,datafile:NEG_liver1_3.mzML:fragment_scans,datafile:NEG_liver1_3.mzML:rt_ms2_apex_distance
51,0.5783,0.3098,0.9357,298.8935,298.89301,298.89404,3.609E4,1.278E4,6.985E3,3.609E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,298.8935,298.89301,298.89404,0.5783,0.3098,0.9357,3.609E4,1.278E4,6.985E3,3.609E4,0.354,1.1655,1.3649,,,UNKNOWN,,,,,,,,,,,,,,,
52,0.5783,0.2823,0.8982,478.84774,478.84689,478.84927,4.96E4,1.99E4,9.885E3,4.96E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,478.84774,478.84689,478.84927,0.5783,0.2823,0.8982,4.96E4,1.99E4,9.885E3,4.96E4,0.4589,1.0403,1.0806,,,UNKNOWN,,,,,,,,,,,,,,,
53,0.5783,0.3234,0.5995,546.83558,546.83441,546.83636,3.666E4,7.145E3,1.182E4,3.666E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,546.83558,546.83441,546.83636,0.5783,0.3234,0.5995,3.666E4,7.145E3,1.182E4,3.666E4,0.2727,0.5416,0.0832,,,UNKNOWN,,,,,,,,,,,,,,,
54,0.5878,0.2918,0.6014,256.84639,256.84616,256.84698,3.198E4,6.177E3,5.257E3,3.198E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,256.84639,256.84616,256.84698,0.5878,0.2918,0.6014,3.198E4,6.177E3,5.257E3,3.198E4,0.2607,0.523,0.0463,,
55,0.6425,0.6308,0.7121,359.8628,359.86246,359.86322,3.167E4,1.503E3,1.205E4,3.167E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,359.8628,359.86246,359.86322,0.6425,0.6308,0.7121,3.167E4,1.503E3,1.205E4,3.167E4,0.0564,3.4737,5.9474,,
56,0.6438,0.5995,0.6576,546.83544,546.83478,546.83606,3.284E4,1.457E3,1.684E4,3.284E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,546.83544,546.83478,546.83606,0.6438,0.5995,0.6576,3.284E4,1.457E3,1.684E4,3.284E4,0.035,0.6556,0.3111,,,UNKNOWN,,,,,,,,,,,,,,,
57,0.6497,0.3355,0.9065,427.85017,427.84906,427.85138,3.534E4,1.408E4,6.278E3,3.534E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,427.85017,427.84906,427.85138,0.6497,0.3355,0.9065,3.534E4,1.408E4,6.278E3,3.534E4,0.4929,0.9087,0.8175,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
58,0.6692,0.5899,0.7045,274.88554,274.88531,274.88571,3.832E4,3.517E3,2.006E4,3.832E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,274.88554,274.88531,274.88571,0.6692,0.5899,0.7045,3.832E4,3.517E3,2.006E4,3.832E4,0.1005,0.7225,0.445,,,UNKNOWN,,,,,,,,,,,,,,,
59,0.6728,0.3514,0.9065,410.86021,410.85989,410.86081,6.904E4,2.826E4,6.058E3,6.904E4,4,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,410.86021,410.85989,410.86081,0.6728,0.3514,0.9065,6.904E4,2.826E4,6.058E3,6.904E4,0.5107,0.8636,0.7272,4,-0.2044,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
60,0.6775,0.6209,0.7606,546.83523,546.83435,546.83655,3.062E4,2.847E3,1.439E4,3.062E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,546.83523,546.83435,546.83655,0.6775,0.6209,0.7606,3.062E4,2.847E3,1.439E4,3.062E4,0.0418,1.2351,1.4702,,
61,0.6867,0.3862,0.9402,298.89341,298.89316,298.89395,5.536E4,1.959E4,5.852E3,5.536E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,298.89341,298.89316,298.89395,0.6867,0.3862,0.9402,5.536E4,1.959E4,5.852E3,5.536E4,0.385,0.9218,0.6946,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
62,0.6967,0.3434,0.9065,342.87269,342.87231,342.87286,7.799E4,3.281E4,1.624E4,7.799E4,4,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,342.87269,342.87231,342.87286,0.6967,0.3434,0.9065,7.799E4,3.281E4,1.624E4,7.799E4,0.4656,0.7968,0.5936,4,-0.192,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
63,0.7275,0.7045,0.9042,274.88554,274.8851,274.88574,3.544E4,4.787E3,1.182E4,3.544E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,274.88554,274.8851,274.88574,0.7275,0.7045,0.9042,3.544E4,4.787E3,1.182E4,3.544E4,0.1442,4.337,7.6739,,,UNKNOWN,,,,,,,,,,,,,,,
64,0.7502,0.2899,0.7757,201.9062,201.90608,201.90646,5.225E4,1.793E4,9.034E3,5.225E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,201.9062,201.90608,201.90646,0.7502,0.2899,0.7757,5.225E4,1.793E4,9.034E3,5.225E4,0.8158,0.5277,0.0554,,,UNKNOWN,,,,,,,,,,,,,,,
65,0.7879,0.3671,0.9065,274.88556,274.88525,274.88611,4.685E4,1.775E4,6.668E3,4.685E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,274.88556,274.88525,274.88611,0.7879,0.3671,0.9065,4.685E4,1.775E4,6.668E3,4.685E4,0.4827,0.6409,0.2818,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
66,0.7958,0.3671,0.9243,256.84635,256.84595,256.84665,4.928E4,1.612E4,5.49E3,4.928E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,256.84635,256.84595,256.84665,0.7958,0.3671,0.9243,4.928E4,1.612E4,5.49E3,4.928E4,0.4222,0.6499,0.2987,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
67,0.8439,0.3591,0.9065,359.86296,359.86252,359.8634,3.291E4,1.269E4,6.107E3,3.291E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,359.86296,359.86252,359.8634,0.8439,0.3591,0.9065,3.291E4,1.269E4,6.107E3,3.291E4,0.4762,0.5645,0.1291,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
68,0.8833,0.4478,1.0792,222.84084,222.84053,222.84157,3.51E4,1.542E4,9.425E3,3.51E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,222.84084,222.84053,222.84157,0.8833,0.4478,1.0792,3.51E4,1.542E4,9.425E3,3.51E4,0.5484,0.7248,0.4497,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
69,0.9181,0.867,1.0047,201.9061,201.90584,201.90642,8.466E4,5.761E3,2.028E4,8.466E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,201.9061,201.90584,201.90642,0.9181,0.867,1.0047,8.466E4,5.761E3,2.028E4,8.466E4,0.0467,1.346,1.692,,,UNKNOWN,,,,,,,,,,,,,,,
70,0.9181,0.8982,0.9674,222.84167,222.84067,222.84238,3.772E4,1.148E3,7.411E3,3.772E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,222.84167,222.84067,222.84238,0.9181,0.8982,0.9674,3.772E4,1.148E3,7.411E3,3.772E4,0.0241,1.7401,2.4801,,,UNKNOWN,,,,,,,,,,,,,,,
71,0.9181,0.8982,0.9674,347.86013,347.85938,347.86083,3.619E4,1.056E3,8.109E3,3.619E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,347.86013,347.85938,347.86083,0.9181,0.8982,0.9674,3.619E4,1.056E3,8.109E3,3.619E4,0.0249,1.7401,2.4801,,,UNKNOWN,,,,,,,,,,,,,,,
72,0.92,0.8922,1.0068,220.85333,220.8531,220.85368,4.148E4,2.35E3,6.373E3,4.148E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,DETECTED,220.85333,220.8531,220.85368,0.92,0.8922,1.0068,4.148E4,2.35E3,6.373E3,4.148E4,0.0491,2.0654,6.7357,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
73,0.9203,0.8769,1.0821,308.09869,308.09824,308.09909,1.499E5,1.174E4,1.777E4,1.499E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,308.09869,308.09824,308.09909,0.9203,0.8769,1.0821,1.499E5,1.174E4,1.777E4,1.499E5,0.0464,2.364,6.2415,,
74,0.9203,0.8769,1.0507,324.09338,324.09293,324.09384,5.125E4,4.289E3,7.9E3,5.125E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,324.09338,324.09293,324.09384,0.9203,0.8769,1.0507,5.125E4,4.289E3,7.9E3,5.125E4,0.0607,2.0026,4.3034,,
75,0.9243,0.3766,0.9872,201.90616,201.90588,201.90636,1.438E5,3.366E4,1.674E4,1.438E5,2,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,201.90616,201.90588,201.90636,0.9243,0.3766,0.9872,1.438E5,3.366E4,1.674E4,1.438E5,0.1905,0.5574,0.1217,2,-0.1395,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
76,0.9343,0.8635,1.0192,201.85889,201.8587,201.85925,9.811E4,3.972E3,5.372E3,9.811E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,201.85889,201.8587,201.85925,0.9343,0.8635,1.0192,9.811E4,3.972E3,5.372E3,9.811E4,0.0499,1.4016,1.1289,,
77,0.9343,0.7121,0.9954,201.9061,201.90578,201.9063,7.253E4,8.666E3,1.621E4,7.253E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,201.9061,201.90578,201.9063,0.9343,0.7121,0.9954,7.253E4,8.666E3,1.621E4,7.253E4,0.0424,0.6375,0.275,,
78,0.9343,0.8927,0.9817,216.85349,216.8533,216.85391,4.504E4,1.743E3,5.192E3,4.504E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,216.85349,216.8533,216.85391,0.9343,0.8927,0.9817,4.504E4,1.743E3,5.192E3,4.504E4,0.0361,1.0707,0.8088,,
79,0.9343,0.8927,0.9954,241.07202,241.07179,241.07249,3.625E4,1.395E3,6.012E3,3.625E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,241.07202,241.07179,241.07249,0.9343,0.8927,0.9954,3.625E4,1.395E3,6.012E3,3.625E4,0.0323,1.2354,1.8243,,
80,0.9357,0.8052,1.0286,201.85899,201.85881,201.85931,8.525E4,4.776E3,5.012E3,8.525E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,201.85899,201.85881,201.85931,0.9357,0.8052,1.0286,8.525E4,4.776E3,5.012E3,8.525E4,0.0385,1.0226,0.8624,,,UNKNOWN,,,,,,,,,,,,,,,
81,0.9357,0.8845,0.9674,216.8536,216.85336,216.8539,6.093E4,2.204E3,6.852E3,6.093E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,216.8536,216.85336,216.8539,0.9357,0.8845,0.9674,6.093E4,2.204E3,6.852E3,6.093E4,0.0435,0.8096,0.4157,,,UNKNOWN,,,,,,,,,,,,,,,
82,0.9357,0.8845,1.2587,308.09873,308.0983,308.09909,1.643E5,1.443E4,7.31E3,1.643E5,1,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,308.09873,308.0983,308.09909,0.9357,0.8845,1.2587,1.643E5,1.443E4,7.31E3,1.643E5,0.0507,3.8373,4.0895,1,0.0224,UNKNOWN,,,,,,,,,,,,,,,
83,0.9357,0.8924,0.9909,324.09356,324.09308,324.09406,5.325E4,3.107E3,9.581E3,5.325E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,324.09356,324.09308,324.09406,0.9357,0.8924,0.9909,5.325E4,3.107E3,9.581E3,5.325E4,0.0579,1.1376,1.3549,,,UNKNOWN,,,,,,,,,,,,,,,
84,0.9357,0.9042,1.0465,497.16735,497.16654,497.16843,6.154E4,3.829E3,5.518E3,6.154E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,497.16735,497.16654,497.16843,0.9357,0.9042,1.0465,6.154E4,3.829E3,5.518E3,6.154E4,0.0547,2.045,2.9181,,,UNKNOWN,,,,,,,,,,,,,,,
85,0.9367,0.4191,1.0792,200.85879,200.85854,200.85913,1.071E6,8.032E4,1.321E4,1.071E6,8,0.75,3,0,0.959,0.69,0.00014,0.006,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,200.85886,200.85864,200.85904,0.9402,0.4191,1.0792,1.071E6,8.032E4,2.931E4,1.071E6,0.0368,0.9124,0.1817,6,-0.4739,DETECTED,200.85879,200.85867,200.85913,0.9357,0.8845,1.0465,3.903E5,1.829E4,1.321E4,3.903E5,0.0374,1.5483,1.6429,1,-0.0228,DETECTED,200.85872,200.85854,200.85907,0.9343,0.871,1.0507,3.707E5,1.578E4,1.382E4,3.707E5,0.0369,0.8571,0.7351,1,0.0068
86,0.9367,0.5993,1.048,258.90045,258.90005,258.90103,3.936E5,2.445E4,5.844E3,3.936E5,3,0.75,3,0,0.962,0.56,0.00015,0.006,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,258.90053,258.90015,258.90091,0.9402,0.5993,1.048,3.936E5,2.445E4,1.111E4,3.936E5,0.0369,0.708,1.0815,1,-0.027,DETECTED,258.90043,258.90024,258.90088,0.9357,0.8749,1.0186,2.172E5,8.327E3,5.844E3,2.172E5,0.0457,1.003,0.2571,1,0.0108,DETECTED,258.90038,258.90005,258.90103,0.9343,0.871,1.0073,1.484E5,6.377E3,5.906E3,1.484E5,0.0367,3.6009,1.9261,1,0.0203
87,0.9372,0.871,1.0011,212.91067,212.91051,212.91106,2.917E5,1.027E4,6.95E3,2.917E5,2,0.5,2,0,0.98,0.16,0.00003,0.006,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,212.91069,212.91063,212.91103,0.9402,0.8989,1.0011,2.917E5,1.027E4,9.616E3,2.917E5,0.0364,1.361,0.8729,1,0.0105,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,212.91066,212.91051,212.91106,0.9343,0.871,0.9954,1.822E5,5.817E3,6.95E3,1.822E5,0.0292,1.0518,0.0573,1,0.0127
88,0.9374,0.8922,1.0502,324.09362,324.09314,324.09433,6.209E4,4.275E3,8.111E3,6.209E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,324.09362,324.09314,324.09433,0.9374,0.8922,1.0502,6.209E4,4.275E3,8.111E3,6.209E4,0.0516,1.7483,2.9121,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
89,0.9388,0.8863,1.2537,308.09874,308.0983,308.09933,1.854E5,1.561E4,7.51E3,1.854E5,2,0.5,2,2,0.956,0.54,0.00017,0.0028,0,,,,,,,,,,,,,DETECTED,308.09883,308.09839,308.09933,0.9374,0.8863,1.244,1.854E5,1.561E4,7.751E3,1.854E5,0.0409,3.4069,6.0072,1,0.0128,DETECTED,308.09866,308.0983,308.09927,0.9402,0.889,1.2537,1.323E5,1.383E4,7.51E3,1.323E5,0.0633,3.8936,4.9339,1,0.0145,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
90,0.9402,0.8755,1.0324,200.8512,200.85097,200.85161,4.091E4,2.538E3,5.15E3,4.091E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,200.8512,200.85097,200.85161,0.9402,0.8755,1.0324,4.091E4,2.538E3,5.15E3,4.091E4,0.0474,1.2121,1.7063,,-0.0369,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
91,0.9402,0.858,1.048,201.85894,201.85884,201.85919,2.834E5,1.241E4,9.914E3,2.834E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,201.85894,201.85884,201.85919,0.9402,0.858,1.048,2.834E5,1.241E4,9.914E3,2.834E5,0.0345,1.1893,0.7585,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
92,0.9402,0.8755,1.048,215.84573,215.8456,215.84608,1.115E5,4.85E3,5.929E3,1.115E5,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,215.84573,215.8456,215.84608,0.9402,0.8755,1.048,1.115E5,4.85E3,5.929E3,1.115E5,0.0368,1.191,1.1829,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
93,0.9402,0.8248,0.9872,216.85363,216.85353,216.85382,1.629E5,8.96E3,2.358E4,1.629E5,1,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,216.85363,216.85353,216.85382,0.9402,0.8248,0.9872,1.629E5,8.96E3,2.358E4,1.629E5,0.0359,0.7035,1.2906,1,-0.017,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
94,0.9402,0.8833,1.0147,242.90567,242.90549,242.90599,7.572E4,3.615E3,6.514E3,7.572E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,242.90567,242.90549,242.90599,0.9402,0.8833,1.0147,7.572E4,3.615E3,6.514E3,7.572E4,0.0494,1.1548,0.8253,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
95,0.9402,0.9243,0.9872,256.84618,256.84595,256.84644,4.122E4,1.894E3,1.913E4,4.122E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,256.84618,256.84595,256.84644,0.9402,0.9243,0.9872,4.122E4,1.894E3,1.913E4,4.122E4,0.4088,1.9759,2.9517,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
96,0.9402,0.889,1.0147,259.90036,259.90018,259.90128,8.99E4,3.515E3,5.391E3,8.99E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,259.90036,259.90018,259.90128,0.9402,0.889,1.0147,8.99E4,3.515E3,5.391E3,8.99E4,0.0358,0.9042,1.141,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
97,0.9402,0.889,1.0636,324.09344,324.09314,324.09402,5.25E4,4.212E3,1.175E4,5.25E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,324.09344,324.09314,324.09402,0.9402,0.889,1.0636,5.25E4,4.212E3,1.175E4,5.25E4,0.0574,1.7051,2.4101,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
98,0.9402,0.9065,1.048,497.16737,497.1665,497.1684,7.419E4,4.207E3,6.589E3,7.419E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,497.16737,497.1665,497.1684,0.9402,0.9065,1.048,7.419E4,4.207E3,6.589E3,7.419E4,0.0525,1.9215,2.7023,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
99,0.9501,0.9045,1.0507,497.16755,497.16675,497.16809,5.899E4,3.416E3,5.451E3,5.899E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,497.16755,497.16675,497.16809,0.9501,0.9045,1.0507,5.899E4,3.416E3,5.451E3,5.899E4,0.0484,1.4563,1.7925,,
