row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,neg_FRN5_O3.mzML Peak area,neg_FRN4_O3.mzML Peak area,neg_FRN3_O3.mzML Peak area,neg_FRN2_O3.mzML Peak area,neg_FRN1_O3.mzML Peak area,neg_HFO1_O3.mzML Peak area,neg_HFO3_O3.mzML Peak area,neg_HFO2_O3.mzML Peak area,neg_HFO5_O3.mzML Peak area,neg_HFO4_O3.mzML Peak area,
4339,612.1966363155859,5.119437,,,,,,,,,,,0,0,9028.636,9703.586,0,0,11692.677,11747.664,10938.958,0,
4340,256.23634172057564,5.12033,,,,,,,,,,,0,0,0,0,16527.707,0,6794.743,0,0,0,
4341,372.15544129057446,5.1225944,,,,,,,,,,,0,0,0,0,0,0,4397.5083,0,0,0,
4342,572.3434811459254,5.1225944,,,,,,,,,,,0,0,0,0,0,0,8727.277,0,0,0,
4343,812.3631835790547,5.1225944,,,,,,,,,,,0,0,0,0,0,0,2442.1458,0,0,0,
4344,814.3777879666629,5.1225944,,,,,,,,,,,0,0,0,0,0,0,3294.9248,0,0,0,
4345,913.5202018511239,5.1225944,,,,,,,,,,,0,0,0,0,0,0,14446.389,0,0,0,
4346,631.3251085599038,5.1231256,,,,,,,,,,,0,0,0,0,8660.598,0,0,12115.92,0,0,
4347,261.9129735933184,5.12335,,,,,,,,,,,0,0,5780.615,7375.7573,0,11497.008,8424.761,0,6225.4688,0,
4348,323.8754239350275,5.124289,,,,,,,,,,,0,0,9814.484,13592.64,0,14928.519,0,15046.549,11499.457,0,
4349,794.4978574508309,5.124284,,,,,,,,,,,44526.477,22647.574,19040.422,0,0,0,0,0,0,0,
4350,591.2934903450905,5.1243844,,,,,,,,,,,0,0,4799.1084,0,12164.619,11785.624,0,0,0,0,
4351,858.4975811278355,5.1244698,,,,,,,,,,,0,0,0,0,0,0,5535.6606,0,0,4779.9155,
4352,735.3873249259395,5.1247854,,,,,,,,,,,0,0,0,0,0,9063.026,0,9110.375,9148.662,14117.268,
4353,695.3564804695161,5.1260147,,,,,,,,,,,0,0,0,0,0,0,17108.984,11493.77,0,14045.476,
4354,792.4537574086121,5.126483,,,,,,,,,,,0,0,2224.204,0,0,0,0,0,0,3520.1196,
4355,710.3151915927106,5.1268167,,,,,,,,,,,0,0,0,0,0,0,0,5905.4473,0,4662.527,
4356,255.2328302555407,5.127391,,,,,,,,,,,0,0,0,0,0,0,0,0,0,32787.094,
4357,672.3602567039701,5.127391,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3081.997,
4358,844.5144628441034,5.127391,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4669.157,
4359,322.8759518855638,5.1277275,,,,,,,,,,,0,0,0,59532.14,0,80044.63,0,81627.555,58006.355,0,
4360,656.3286303622081,5.128059,,,,,,,,,,,0,0,0,0,0,0,0,5359.519,0,0,
4361,788.3627141281434,5.128059,,,,,,,,,,,0,0,0,0,0,0,0,6519.9365,0,0,
4362,795.5012906540829,5.1285377,,,,,,,,,,,0,12215.917,9071.488,0,14002.1455,0,19974.79,23352.098,30681.086,0,
4363,790.3762885833853,5.1289773,,,,,,,,,,,0,0,0,0,0,3498.8098,0,0,0,0,
4364,693.33924703085,5.12969,,,,,,,,,,,16730.164,0,13591.468,6302.89,0,16460.143,0,10685.008,0,0,
4365,926.4801527249526,5.129775,,,,,,,,,,,14566.678,11782.144,16171.684,24447.979,22578.31,34221.99,34155.363,34562.19,37697.77,34078.65,
4366,921.5796736115971,5.130032,,,,,,,,,,,8772.093,0,0,0,0,0,0,0,0,0,
4367,776.4222092298749,5.130719,,,,,,,,,,,0,0,0,0,0,0,0,0,3143.0464,0,
4368,615.2938282358331,5.131752,,,,,,,,,,,0,5802.385,0,6605.366,0,14255.618,15390.99,19023.21,17507.613,13805.791,
4369,842.5058740931651,5.1323767,,,,,,,,,,,88643.75,65063.13,42904.22,0,0,0,0,0,0,157667.81,
4370,751.4180030882616,5.132947,,,,,,,,,,,0,0,0,0,0,0,7652.1924,0,0,7853.706,
4371,1011.4566250453887,5.132947,,,,,,,,,,,0,0,0,0,0,0,8600.31,0,0,9560.083,
4372,655.3249440233998,5.133405,,,,,,,,,,,5635.0605,0,0,0,0,12354.652,11726.715,15820.401,0,16859.338,
4373,841.502173114575,5.133894,,,,,,,,,,,167668.14,118478.57,119215.805,177606.27,109979.68,275948.62,273901.72,202102.73,307501.62,312685.94,
4374,771.500872719643,5.133992,,,,,,,,,,,4446.459,0,0,0,0,0,4051.0542,0,0,0,
4375,242.90279869214046,5.1341243,,,,,,,,,,,0,0,0,72156.4,26267.734,86668.97,0,0,0,0,
4376,927.4831455224755,5.134964,,,,,,,,,,,0,0,0,0,8985.057,0,16470.877,20181.42,0,13662.623,
4377,733.3718790675349,5.135201,,,,,,,,,,,0,0,0,0,3082.599,5666.8184,0,5899.0854,0,0,
4378,772.5116623284483,5.135974,,,,,,,,,,,0,0,0,13964.709,11056.684,0,0,0,13983.488,14244.314,
4379,773.4037284048862,5.136058,,,,,,,,,,,0,0,0,0,0,0,0,0,6324.7812,10203.842,
4380,774.3460045505999,5.136058,,,,,,,,,,,0,0,0,0,0,0,0,0,3198.6133,6660.5166,
4381,653.3102636724127,5.1361666,,,,,,,,,,,0,0,0,0,0,6639.301,7077.6245,10253.409,5865.3174,9959.729,
4382,843.5108411436784,5.1375504,,,,,,,,,,,0,0,23799.203,0,0,57819.695,33945.08,57005.566,0,0,
4383,836.5096799742163,5.137869,,,,,,,,,,,11448.626,0,0,0,0,0,0,16703.428,0,12362.322,
4384,877.5544499896765,5.140004,,,,,,,,,,,0,0,19846.484,0,0,0,0,0,0,0,
4385,552.2296393250372,5.140662,,,,,,,,,,,0,193626.08,286143.62,203849.06,258224.3,0,332027.25,257095.47,0,107803.05,
4386,696.3584693972992,5.141397,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3678.688,
4387,873.5245331933223,5.141397,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5921.3726,
4388,734.3739125357268,5.1422215,,,,,,,,,,,0,0,0,0,0,0,0,2143.3086,0,0,
4389,615.193396961269,5.142482,,,,,,,,,,,0,10529.58,0,14009.332,0,0,17182.383,15552.001,0,6249.5986,
4390,375.2933006713876,5.1446834,,,,,,,,,,,22470.688,20758.336,6045.292,17306.227,0,0,6433.4873,12859.017,0,0,
4391,767.4870846937583,5.148289,,,,,,,,,,,0,0,0,0,0,0,12136.695,20900.781,0,0,
4392,297.9165140074697,5.1508913,,,,,,,,,,,0,0,0,11442.665,5143.882,0,0,0,0,0,
4393,447.8348215667594,5.1508913,,,,,,,,,,,0,0,0,5108.5938,2920.4937,0,0,0,0,0,
4394,917.5439551148817,5.1515036,,,,,,,,,,,0,20737.28,49913.25,44532.68,28118.064,36999.945,91379.38,34956.32,81729.34,69827.03,
4395,919.5650861797434,5.1540394,,,,,,,,,,,10536.522,0,0,13242.257,5567.053,0,0,0,0,0,
4396,465.2860618793106,5.1541915,,,,,,,,,,,9023.962,0,8446.676,11302.359,5876.991,0,6588.921,6878.0815,0,7785.7124,
4397,429.2131370775581,5.154357,,,,,,,,,,,0,0,0,0,0,0,32784.14,0,0,0,
4398,485.2793144759866,5.154357,,,,,,,,,,,0,0,0,0,0,0,2811.7827,0,0,0,
4399,514.2683058513226,5.154357,,,,,,,,,,,0,0,0,0,0,0,7846.71,0,0,0,
4400,254.90652655702434,5.155671,,,,,,,,,,,0,0,30141.46,32483.596,0,0,24365.172,23171.746,0,0,
4401,632.2028669517712,5.155797,,,,,,,,,,,0,0,4680.886,0,0,0,2430.6562,0,0,0,
4402,360.8391503184643,5.1558905,,,,,,,,,,,0,0,0,11054.184,0,0,0,14289.504,0,0,
4403,903.5556889741797,5.1606526,,,,,,,,,,,0,0,0,0,0,0,0,0,6511.0596,0,
4404,960.5167757257203,5.162744,,,,,,,,,,,4997.564,0,0,0,0,0,5787.621,0,0,11391.087,
4405,876.543837297481,5.1632032,,,,,,,,,,,0,22664.527,0,50139.426,46641.65,0,0,77889.15,0,0,
4406,399.12532308810523,5.164348,,,,,,,,,,,0,0,0,0,6008.3477,0,0,0,0,0,
4407,835.5080521267018,5.166776,,,,,,,,,,,15165.086,0,0,0,0,17016.98,18566.887,14348.941,23154.508,21626.188,
4408,918.5473135830679,5.1669316,,,,,,,,,,,33165.418,0,0,0,8962.5205,21471.268,0,0,0,0,
4409,717.471223090041,5.167593,,,,,,,,,,,0,0,0,6624.943,0,0,0,0,0,0,
4410,875.5404595748711,5.1680326,,,,,,,,,,,167162.83,44005.11,110573.52,111918.52,105760.28,167393.7,199552.66,163125.45,198376.31,183658.94,
4411,867.5179554187457,5.168976,,,,,,,,,,,22413.312,17764.047,0,28664.598,27361.734,42270.04,39271.723,46231.68,44202.91,0,
4412,816.5360811551591,5.1692467,,,,,,,,,,,0,0,0,0,0,0,0,11914.625,15584.218,14404.836,
4413,721.371950238093,5.172856,,,,,,,,,,,0,0,0,0,0,4498.684,2966.2822,0,0,0,
4414,255.23290329211073,5.1731014,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5136.727,
4415,899.4983985126614,5.1734505,,,,,,,,,,,3436.9648,0,0,0,0,0,7560.2886,0,0,0,
4416,561.4389588017146,5.1755652,,,,,,,,,,,0,0,0,0,0,4442.444,0,0,0,0,
4417,838.5241741016268,5.1755652,,,,,,,,,,,0,0,0,0,0,11197.049,0,0,0,0,
4418,814.5237426202518,5.177569,,,,,,,,,,,74363.42,61063.9,53853.043,55286.13,51828.832,68105.28,75168.81,70064.45,65520.57,64112.18,
4419,868.5211649388148,5.17924,,,,,,,,,,,0,6045.364,6584.3506,13337.775,13511.228,0,0,23745.594,0,22939.166,
4420,369.15127211367417,5.1796856,,,,,,,,,,,0,0,0,3815.9902,0,0,3573.6165,2620.4604,2101.8076,0,
4421,341.11986505395646,5.182217,,,,,,,,,,,212738.83,265997.28,278884.94,368613.6,226485.72,180216.25,140424.1,143553.86,128149.33,116874.984,
4422,215.12871240582783,5.1832843,,,,,,,,,,,0,0,0,6228.337,0,0,0,0,0,0,
4423,342.12342523601757,5.184797,,,,,,,,,,,0,0,0,0,26639.062,0,16537.688,16771.008,0,0,
4424,506.33325064600234,5.185699,,,,,,,,,,,9505.497,12030.554,13552.343,24956.8,0,29493.867,18474.98,20121.322,9899.79,0,
4425,756.4806808548294,5.1860194,,,,,,,,,,,0,0,0,0,0,0,6327.5493,0,0,0,
4426,296.13491120015533,5.186384,,,,,,,,,,,0,11997.877,10836.906,17956.18,9114.754,0,0,0,0,0,
4427,235.96453249548594,5.187196,,,,,,,,,,,0,0,2708.2236,0,0,0,0,0,0,0,
4428,324.1297874694469,5.1887794,,,,,,,,,,,0,11044.455,11286.629,16887.816,0,0,0,0,0,0,
4429,772.4002299854394,5.192319,,,,,,,,,,,0,0,0,0,0,0,0,0,1837.6407,0,
4430,812.5078624732465,5.192319,,,,,,,,,,,0,0,0,0,0,0,0,0,31946.209,0,
4431,928.4841248685382,5.195334,,,,,,,,,,,0,6272.095,0,18536.87,8211.917,13440.02,24092.672,0,17560.059,10398.519,
4432,300.9095237909906,5.1976595,,,,,,,,,,,0,0,28937.049,0,0,0,0,0,17451.822,0,
4433,218.93983582686565,5.199545,,,,,,,,,,,0,0,0,2832.8772,0,0,0,0,0,0,
4434,232.0573564356218,5.199545,,,,,,,,,,,0,0,0,6380.9404,0,0,0,0,0,0,
4435,302.9064946937168,5.199545,,,,,,,,,,,0,0,0,7408.452,0,0,0,0,0,0,
4436,320.88022983490424,5.199545,,,,,,,,,,,0,0,0,73406.92,0,0,0,0,0,0,
4437,445.8383781124304,5.199545,,,,,,,,,,,0,0,0,16482.025,0,0,0,0,0,0,
4438,694.1654757160316,5.199545,,,,,,,,,,,0,0,0,7866.543,0,0,0,0,0,0,
4439,627.2665824614942,5.201313,,,,,,,,,,,0,0,10850.221,10886.508,0,0,0,0,0,0,
4440,529.2252035792068,5.2014,,,,,,,,,,,11491.799,17985.562,19432.63,33573.348,0,13747.456,8793.137,8762.594,0,4526.0522,
4441,402.8488677732744,5.202238,,,,,,,,,,,0,0,0,0,0,0,5370.055,0,0,0,
4442,555.2273184256525,5.2033606,,,,,,,,,,,0,0,14583.405,0,0,0,0,0,0,0,
4443,790.3775556196166,5.203654,,,,,,,,,,,0,0,0,8008.1245,6050.618,13356.629,13667.014,4339.774,17653.586,17758.648,
4444,739.474742234816,5.2037363,,,,,,,,,,,0,0,0,0,0,0,3165.395,0,0,5227.6396,
4445,810.4931382458533,5.2037363,,,,,,,,,,,0,0,0,0,0,0,33225.734,0,0,24133.25,
4446,535.2206850916007,5.203834,,,,,,,,,,,0,0,0,63967.668,0,0,0,0,36970.9,0,
4447,592.2973204468124,5.2042904,,,,,,,,,,,7653.5176,5164.209,0,0,0,0,0,18536.117,15572.841,0,
4448,744.4873436260762,5.205003,,,,,,,,,,,0,0,0,0,0,0,0,5318.163,0,0,
4449,851.5365291990994,5.205003,,,,,,,,,,,0,0,0,0,0,0,0,3264.6785,0,0,
4450,736.4558947175476,5.2051806,,,,,,,,,,,0,0,0,0,0,0,7710.7607,0,4925.6743,0,
4451,274.8795983058477,5.205235,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1308.2622,
4452,716.3029692573891,5.205235,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3150.157,
4453,758.2893499475581,5.2056546,,,,,,,,,,,3140.1465,0,6729.369,0,0,0,0,0,0,0,
4454,560.3801022108828,5.206689,,,,,,,,,,,0,57757.81,72166.734,123396.93,39052.47,50514.906,0,0,0,0,
4455,679.3180960446846,5.207347,,,,,,,,,,,0,56773.836,58124.125,0,0,0,0,0,0,0,
4456,602.2680612141698,5.2075734,,,,,,,,,,,0,0,0,0,0,2243.2617,0,0,0,0,
4457,269.9148137326704,5.208123,,,,,,,,,,,0,0,0,0,0,0,0,0,4929.328,0,
4458,870.4403684840862,5.208123,,,,,,,,,,,0,0,0,0,0,0,0,0,5775.5444,0,
4459,261.9130170414236,5.2082505,,,,,,,,,,,3767.8584,0,0,0,0,0,0,0,0,0,
4460,259.9172727802742,5.2093954,,,,,,,,,,,0,0,6307.2817,7050.797,0,0,0,0,0,0,
4461,382.17609015724787,5.209575,,,,,,,,,,,0,0,0,51474.215,0,0,0,0,40389.574,29619.094,
4462,850.5296409117336,5.211143,,,,,,,,,,,0,11410.977,10750.894,13432.194,12860.266,16786.465,0,0,20898.434,14789.683,
4463,561.4383161145009,5.2111926,,,,,,,,,,,16524.371,0,0,0,0,18299.459,5604.9824,0,0,0,
4464,563.5041298917015,5.211378,,,,,,,,,,,0,0,0,0,20039.586,0,0,0,0,0,
4465,282.95414169588946,5.211502,,,,,,,,,,,0,0,0,10954.519,0,7431.3457,0,0,0,0,
4466,765.5538270863954,5.211461,,,,,,,,,,,0,0,0,127834.65,0,110819.63,0,0,0,0,
4467,256.9219981769676,5.2115874,,,,,,,,,,,0,3361.1895,0,0,0,0,0,0,0,0,
4468,738.2834058234799,5.2115874,,,,,,,,,,,0,5867.729,0,0,0,0,0,0,0,0,
4469,338.8706334791924,5.211829,,,,,,,,,,,5185.5894,0,0,9815.752,0,0,0,0,0,0,
4470,750.4062486715532,5.2120423,,,,,,,,,,,10043.774,9126.842,8671.949,0,14491.631,28073.006,22133.344,0,23770.037,0,
4471,604.4619086647035,5.2124324,,,,,,,,,,,89443.195,99328.28,0,176458.98,0,143815.53,139877.2,135228.3,0,128814.92,
4472,830.4091598702165,5.2124963,,,,,,,,,,,4691.0537,0,0,0,0,0,0,0,9292.605,9766.225,
4473,634.1983511730054,5.2126083,,,,,,,,,,,14097.168,19559.08,20828.195,15788.215,0,10220.467,12677.981,13492.688,13314.603,7772.3564,
4474,672.3603732204604,5.2126245,,,,,,,,,,,0,0,5706.1943,0,0,0,12089.668,19682.303,17417.773,0,
4475,616.1875767813059,5.2126575,,,,,,,,,,,114800.86,147267.62,167310.72,150368.73,0,114981.53,112352.805,119143.34,97661.2,45031.07,
4476,326.86821784843767,5.2134047,,,,,,,,,,,0,0,0,7456.0645,3284.7754,0,0,0,0,0,
4477,766.5563381236045,5.2134047,,,,,,,,,,,0,0,0,25997.55,18878.2,0,0,0,0,0,
4478,752.4214047018249,5.21379,,,,,,,,,,,5614.8926,0,0,10047.779,0,13849.877,0,0,10950.698,0,
4479,312.9284919046482,5.2138934,,,,,,,,,,,0,0,0,21310.414,0,0,13305.723,0,12416.355,0,
4480,811.4961975417634,5.2141905,,,,,,,,,,,0,0,0,0,0,13249.939,0,14327.67,0,0,
4481,556.2226093905522,5.2146325,,,,,,,,,,,0,5500.2524,0,8277.145,0,4692.219,0,0,4260.5547,0,
4482,321.91335246369675,5.2154307,,,,,,,,,,,0,0,0,9032.023,0,0,0,0,0,0,
4483,530.2279498734645,5.2154307,,,,,,,,,,,0,0,0,11178.375,0,0,0,0,0,0,
4484,542.3002927407404,5.2154307,,,,,,,,,,,0,0,0,36963.586,0,0,0,0,0,0,
4485,568.2410664119011,5.215493,,,,,,,,,,,12416.615,17424.023,0,0,0,0,13071.027,0,10221.459,0,
4486,553.1929686665816,5.2156806,,,,,,,,,,,13646.731,0,0,17455.818,0,8880.717,11466.949,10932.694,8841.568,0,
4487,689.4387955560272,5.2157707,,,,,,,,,,,7135.923,6481.5967,8087.0938,0,10952.092,0,7188.0493,12164.349,0,10837.769,
4488,262.90919010141715,5.2161016,,,,,,,,,,,0,0,0,0,13158.451,0,0,14531.479,0,0,
4489,792.453560206765,5.216704,,,,,,,,,,,12685.726,0,5816.5938,17457.715,14594.516,18967.54,18821.71,0,0,14852.835,
4490,614.1918289401949,5.2168527,,,,,,,,,,,28398.436,36229.66,36147.664,34118.12,30067.096,31480.838,30275.848,30486.498,26945.6,0,
4491,310.93259900585844,5.2169185,,,,,,,,,,,0,0,0,5440.276,2197.4502,0,0,0,2155.3374,0,
4492,200.8927540114912,5.2169533,,,,,,,,,,,26454.781,0,0,55878.445,29694.605,0,0,0,0,0,
4493,302.96037149214146,5.216956,,,,,,,,,,,0,12850.283,0,0,9667.068,0,0,9529.517,6866.3037,0,
4494,821.5183370212699,5.2169895,,,,,,,,,,,10413.128,0,0,2755.3374,5499.832,0,0,0,0,0,
4495,325.904823797921,5.2170444,,,,,,,,,,,4461.5503,4565.6235,0,5837.6147,0,0,0,0,0,0,
4496,787.5398189525805,5.2170196,,,,,,,,,,,0,0,6315.377,0,8313.584,0,0,6249.9673,0,0,
4497,687.4239605982727,5.2171993,,,,,,,,,,,0,0,12045.239,15252.879,13718.519,10445.44,14442.946,18891.865,19746.605,17574.797,
4498,298.9127024565841,5.2172775,,,,,,,,,,,130181.0,184584.86,208671.2,227571.1,141899.08,205672.9,177285.72,179195.7,136939.22,75562.51,
4499,469.2621247769768,5.2172775,,,,,,,,,,,87376.766,114541.03,126460.28,130016.63,95146.516,141070.2,116474.016,116607.72,94493.086,66746.23,
4500,315.09317819840464,5.2173285,,,,,,,,,,,22512.965,28727.033,23464.273,33828.387,21977.227,26104.955,26985.414,26667.988,20353.525,18871.41,
4501,468.28049027621813,5.217321,,,,,,,,,,,0,34352.71,92123.82,0,0,0,0,0,0,47131.32,
4502,602.44590953488,5.217326,,,,,,,,,,,208556.45,129268.42,147981.83,240938.77,187259.0,263743.4,260946.6,243984.33,277990.0,238539.98,
4503,619.1855249333207,5.21733,,,,,,,,,,,0,0,13043.804,13116.865,0,0,0,0,0,0,
4504,201.89275075865947,5.2178507,,,,,,,,,,,4563.5244,7277.183,0,0,0,0,0,0,0,0,
4505,263.90876854283044,5.2178507,,,,,,,,,,,2503.6292,4256.235,0,0,0,0,0,0,0,0,
4506,626.264891097317,5.2179847,,,,,,,,,,,20981.234,22142.316,25794.55,27521.117,0,19680.084,15597.234,21407.373,18575.201,8419.3545,
4507,287.0228092912353,5.218035,,,,,,,,,,,7134.996,0,9853.337,15103.889,0,15158.507,0,11959.729,0,8013.863,
4508,551.1966371642094,5.2184076,,,,,,,,,,,11631.332,0,12307.11,15154.367,0,9323.184,12356.254,11746.707,9856.529,0,
4509,743.3775951480742,5.2189207,,,,,,,,,,,7535.0225,6890.22,5904.6074,12446.868,8699.116,16661.771,12138.001,16741.242,19832.38,16117.2705,
4510,603.4489048470563,5.218977,,,,,,,,,,,0,42323.766,43800.58,0,0,0,0,0,96899.9,83290.12,
4511,220.90050528191455,5.21917,,,,,,,,,,,5149.3843,8853.217,0,9258.769,0,0,0,4969.2544,5131.666,0,
4512,710.3155368534511,5.2191477,,,,,,,,,,,0,0,6102.135,9784.572,9962.115,18621.203,22303.994,14505.753,21379.568,16418.205,
4513,554.1934662048687,5.219353,,,,,,,,,,,0,4737.4707,4513.237,0,4537.266,0,0,0,0,0,
4514,303.9028864103517,5.219394,,,,,,,,,,,0,122952.94,0,0,91242.914,0,0,0,0,0,
4515,268.92810285647,5.219404,,,,,,,,,,,0,0,0,4965.2695,0,3967.1616,0,0,0,0,
4516,226.96652842770573,5.219507,,,,,,,,,,,0,0,0,0,0,0,1932.4388,1547.446,0,0,
4517,681.3147842945568,5.219473,,,,,,,,,,,0,0,11404.214,0,0,0,4834.831,0,0,2718.338,
4518,300.9648610457916,5.219589,,,,,,,,,,,3174.9604,6916.9907,0,6417.8335,3817.9702,0,0,0,0,0,
4519,632.3287840593116,5.219658,,,,,,,,,,,0,0,0,15494.774,0,0,17986.482,0,16070.893,15953.654,
4520,618.1845890332487,5.219709,,,,,,,,,,,34640.605,40534.566,47094.93,41277.867,0,24829.053,25946.146,31769.611,23943.434,10542.351,
4521,304.9024055504776,5.2199006,,,,,,,,,,,0,19688.133,0,0,11469.493,0,0,14661.644,0,0,
4522,475.25462783655325,5.2204022,,,,,,,,,,,0,0,88710.22,0,0,75322.31,72641.33,70723.52,0,0,
4523,411.2564824107496,5.220477,,,,,,,,,,,27799.396,28357.084,31521.504,29969.795,22774.225,23051.703,23959.898,25166.7,19395.24,12604.77,
4524,281.2484447204106,5.220496,,,,,,,,,,,592971.5,524443.75,516812.28,708479.5,349610.9,548952.25,319256.78,571545.94,395853.4,282859.4,
4525,591.2935178891303,5.220497,,,,,,,,,,,36438.75,28573.201,25847.29,47286.082,29713.037,53954.883,58000.77,68300.164,62320.516,57287.668,
4526,791.4502366923821,5.2204823,,,,,,,,,,,28340.67,13683.633,13857.128,31908.742,29421.61,48408.8,38609.32,51295.95,42802.938,43032.797,
4527,817.5024837497846,5.2204866,,,,,,,,,,,584525.06,444419.9,435149.5,688379.44,595450.0,955231.5,869547.7,965536.8,971924.3,964737.75,
4528,711.3875038981578,5.2204986,,,,,,,,,,,24130.145,15134.701,18201.018,29927.582,22872.63,44205.86,37434.508,37679.395,40883.562,36290.402,
4529,751.4183850871029,5.2206416,,,,,,,,,,,14321.556,11742.407,0,21547.164,16455.27,38012.95,23376.375,29024.396,33819.727,25062.986,
4530,849.5272532886069,5.220655,,,,,,,,,,,0,22284.748,22967.287,0,30064.482,28842.84,38153.17,0,36068.06,34770.664,
4531,483.163904169257,5.220713,,,,,,,,,,,0,0,0,0,0,0,0,4035.649,0,0,
4532,721.4571788541163,5.220713,,,,,,,,,,,0,0,0,0,0,0,0,3393.2236,0,0,
4533,605.464752833669,5.220761,,,,,,,,,,,0,23966.686,0,0,47247.96,52196.098,0,49157.47,0,0,
4534,465.28665316581316,5.2210574,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4586.6553,
4535,476.2485857296962,5.221068,,,,,,,,,,,24342.068,27979.041,24773.164,0,19565.09,22803.232,22602.523,21706.717,18255.814,12117.971,
4536,340.8665355918697,5.221316,,,,,,,,,,,0,0,0,8078.3677,4597.172,0,0,0,0,0,
4537,705.3618652676859,5.221465,,,,,,,,,,,0,4697.5244,0,6855.644,0,12208.442,9928.146,9672.0625,7467.649,9525.572,
4538,536.215250796853,5.221598,,,,,,,,,,,20535.81,0,0,36524.93,20082.74,0,22271.4,22313.016,18034.518,0,
4539,395.8924738828457,5.221671,,,,,,,,,,,3073.5747,0,3456.2043,0,0,0,0,0,0,0,
4540,240.9072584047278,5.221734,,,,,,,,,,,131561.02,172391.66,0,0,122719.89,0,0,0,93357.36,0,
4541,665.3309837931253,5.2219253,,,,,,,,,,,0,0,0,0,0,0,0,18149.428,9382.665,7227.7305,
4542,397.16843164657183,5.222066,,,,,,,,,,,21328.734,23604.584,30813.406,44997.344,20735.03,48576.695,29331.1,33344.84,22973.42,18681.492,
4543,612.1967253684246,5.2220707,,,,,,,,,,,0,8466.027,0,6755.1763,7700.673,9715.988,9338.923,7223.8594,0,0,
4544,764.5504601585549,5.222065,,,,,,,,,,,179252.22,101203.83,176140.55,268823.2,213738.31,223093.5,250560.7,218736.1,301972.12,252481.77,
4545,671.3562722659208,5.222076,,,,,,,,,,,29209.22,18427.637,19403.994,39250.3,25795.633,49574.152,49573.918,55699.582,50293.516,47551.965,
4546,709.3722043400043,5.222085,,,,,,,,,,,18874.21,14276.787,16025.922,24368.877,17775.525,40294.344,36563.78,39251.953,39725.453,38763.168,
4547,902.4802762990923,5.2220755,,,,,,,,,,,75387.8,50714.05,56718.934,85219.11,87285.25,112371.984,101772.164,112785.28,112157.68,118258.5,
4548,720.4536169361475,5.2221255,,,,,,,,,,,4205.2285,7200.791,8953.779,25442.254,3349.4824,14497.307,6733.0117,0,0,0,
4549,379.17928107274065,5.222237,,,,,,,,,,,0,6160.73,8852.111,9812.535,6031.3457,12800.534,0,9315.459,0,0,
4550,710.3753929031783,5.2225823,,,,,,,,,,,0,0,0,0,0,0,0,0,18004.584,17008.584,
4551,427.2514063496356,5.22327,,,,,,,,,,,11018.553,13513.87,15909.537,15150.481,0,13403.322,12266.102,12156.751,9582.02,5586.906,
4552,234.95462643859156,5.2233777,,,,,,,,,,,0,0,0,0,0,10769.387,0,0,0,0,
4553,271.02789141412535,5.2233777,,,,,,,,,,,0,0,0,0,0,9596.311,0,0,0,0,
4554,384.0420357610504,5.2233777,,,,,,,,,,,0,0,0,0,0,6726.7075,0,0,0,0,
4555,484.24037097908894,5.2233777,,,,,,,,,,,0,0,0,0,0,4833.5786,0,0,0,0,
4556,615.1935016302887,5.2233777,,,,,,,,,,,0,0,0,0,0,11062.145,0,0,0,0,
4557,296.0985934731176,5.2236657,,,,,,,,,,,39419.516,39774.5,41273.26,65711.836,38686.496,49008.98,37688.156,40233.223,29472.445,25820.297,
4558,313.0887717055418,5.223672,,,,,,,,,,,1149859.2,1269230.5,1291049.0,1718486.6,1119434.8,1417881.4,1276284.1,1342243.1,1003596.56,971175.94,
4559,501.1936309607005,5.2236633,,,,,,,,,,,72994.76,100374.97,108254.805,190005.33,67898.81,145613.52,90881.63,105696.445,60459.6,45757.867,
4560,788.3627987896983,5.2236543,,,,,,,,,,,9065.43,8136.1406,7495.684,17668.676,13797.34,23942.963,18205.133,17121.658,25120.984,23671.582,
4561,328.92308501301534,5.2237453,,,,,,,,,,,3859.394,0,0,0,0,4487.018,0,0,0,0,
4562,392.28359068762313,5.223833,,,,,,,,,,,0,19028.146,10304.251,5273.0303,0,14354.987,19621.402,0,0,0,
4563,483.27797012928045,5.2239842,,,,,,,,,,,0,13312.798,0,0,13486.0625,17912.883,0,19166.03,17080.49,9939.325,
4564,332.9344718978018,5.224019,,,,,,,,,,,0,0,0,0,0,0,0,0,2095.2368,0,
4565,517.1689113286067,5.224019,,,,,,,,,,,0,0,0,0,0,0,0,0,2927.8674,0,
4566,696.3265641522396,5.224006,,,,,,,,,,,12867.319,19009.828,0,0,16977.102,16891.377,0,19017.646,19011.465,9978.883,
4567,727.3826212620604,5.224019,,,,,,,,,,,0,0,0,0,0,0,0,0,2946.766,0,
