feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,fragment_mz_delta,fragment_fatty_acid_pos,fragment_types,datafile:NEG_NIST_0.mzML:area,datafile:NEG_NIST_2.mzML:area,datafile:NEG_NIST_3.mzML:area,datafile:NEG_NIST_1.mzML:area
773,2.862,457.15891,457.23606,168.73122386720192,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.6355999999999998,0.40095200000002934,0.0,0.0,Some,None,0.0,0,substrate,,179000.0,88700.0,200000.0
492,2.396,285.1345,284.87786000000006,900.8773093140602,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.06799999999999962,0.6662100000000919,0.0,0.0,Some,None,-172.35819999999993,6,criegee,0.0,8880.0,10900.0,0.0
848,2.934,325.10568,324.94286000000005,501.07271167599663,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.8559999999999999,0.7600300000000288,0.0,0.0,Some,None,-132.29319999999996,9,criegee,0.0,0.0,0.0,17300.0
586,2.703,348.17402,349.00846,2390.887601979703,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.6819999999999995,0.2427099999999882,0.0,0.0,Some,None,-108.2276,12,aldehyde,0.0,5420.0,0.0,0.0
576,2.685,364.16153,365.00786,2318.662398119225,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.6459999999999999,0.2308200000000511,0.0,0.0,Some,None,-92.2282,12,criegee,0.0,0.0,15000.0,13000.0
799,2.899,388.1013,389.07346,2498.6541102033293,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.9260000000000002,0.1049899999999866,0.0,0.0,Some,None,-68.1626,15,aldehyde,0.0,6590.0,0.0,0.0
975,2.973,433.23586,433.23606,0.4616420895496079,C21H39O7P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:2,"LPA 18:2(6,9)",0.10600000000000032,0.12613999999996395,0.0,0.0,Some,None,0.0,0,substrate,,586000.0,596000.0,487000.0
500,2.48,298.06963,298.92686000000003,2867.6914480017467,C21H39O7P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:2,"LPA 18:2(6,9)",0.014000000000000234,0.14296999999993432,0.0,0.0,Some,None,-134.30919999999995,9,criegee,0.0,5230.0,5840.0,0.0
535,2.572,338.10097,338.99186000000003,2628.0572046774605,C21H39O7P,CCCCCCCCC=CCC=CCCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 18:2,"LPA 18:2(6,9)",0.1980000000000004,0.10930999999999358,0.0,0.0,Some,None,-94.24419999999999,12,criegee,0.0,11600.0,22400.0,15500.0
1026,2.987,457.23593,457.23606,0.28431703311598405,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.6364999999999998,0.2961275000000114,0.0,0.0,Some,None,0.0,0,substrate,,12200.0,0.0,0.0
848,2.934,325.10568,324.94286000000005,501.07271167599663,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.8940000000000001,0.8370500000000334,0.0,0.0,Some,None,-132.29319999999996,9,criegee,0.0,0.0,0.0,17300.0
586,2.703,348.17402,349.00846,2390.887601979703,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.4319999999999995,0.16568999999998368,0.0,0.0,Some,None,-108.2276,12,aldehyde,0.0,5420.0,0.0,0.0
576,2.685,364.16153,365.00786,2318.662398119225,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.3959999999999999,0.15380000000004657,0.0,0.0,Some,None,-92.2282,12,criegee,0.0,0.0,15000.0,13000.0
799,2.899,388.1013,389.07346,2498.6541102033293,C23H39O7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)O,[M-H]-,LPA 20:4,"LPA 20:4(5,8,11,14)",0.8239999999999998,0.027969999999982065,0.0,0.0,Some,None,-68.1626,15,aldehyde,0.0,6590.0,0.0,0.0
1048,2.992,500.27811,500.27826,0.2998331367874089,C25H44NO7P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 20:4,"LPE 20:4(5,8,11,14)",0.5317499999999998,0.8037737500000333,0.24362088256621917,0.24362088256621917,All,Some,0.0,0,substrate,5141.895910780669,0.0,0.0,0.0
