feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:POS_liver1_0.mzML:area,datafile:POS_liver1_1.mzML:area,datafile:POS_liver1_2.mzML:area,datafile:POS_liver1_3.mzML:area
86533,23.3983,766.65498,766.69192,48.181021654641505,C47H88O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_18:1,TG 10:0_16:0_18:1(11),0.9391999999999996,0.8412950000000023,0.0,0.1780495000000002,All,None,,0.0,288668.9171643729,0.0
86533,23.3983,766.65498,766.69192,48.181021654641505,C47H88O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_18:1,TG 10:0_16:0_18:1(9),0.8580000000000005,0.8546750000000429,0.0,0.17126750000000435,All,None,,0.0,1046946.7670734874,0.0
86533,23.3983,766.65498,766.69192,48.181021654641505,C47H88O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_18:1,TG 10:0_16:0_18:1(6),0.43430000000000035,0.7820900000000961,0.0,0.12163900000000966,All,None,,0.0,272384.3157621397,0.0
86753,23.4417,834.79015,834.7909,0.8984285764559982,C53H100O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:0_18:2,"TG O-16:0_16:0_18:2(9,12)",0.3385499999999997,0.9705550000000187,0.3863115142898657,0.4399597114318944,All,All,0.0,0.0,223357.6227218305,18005.87091370015
86753,23.4417,834.79015,834.7909,0.8984285764559982,C53H100O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:0_18:2,"TG O-16:0_16:0_18:2(6,9)",0.8486999999999991,0.9081000000000472,0.11920975942524302,0.2710478075401991,All,Some,0.0,0.0,2155642.3772781696,2202994.1290863
86792,23.4533,766.69094,766.69192,1.2782187661855733,C47H88O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_18:1,TG 10:0_16:0_18:1(11),0.9633000000000003,0.87724999999989,0.0,0.18405499999998903,All,None,,546300.0,0.0,0.0
86792,23.4533,766.69094,766.69192,1.2782187661855733,C47H88O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_18:1,TG 10:0_16:0_18:1(9),0.8202000000000034,0.8906349999999748,0.0,0.17108349999999783,All,None,,0.0,410738.1791328199,387018.3299389002
86792,23.4533,766.69094,766.69192,1.2782187661855733,C47H88O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_18:1,TG 10:0_16:0_18:1(6),0.5442999999999998,0.8180500000000279,0.0,0.13623500000000277,All,None,,0.0,106861.82086718008,71981.6700610998
86849,23.471,886.82093,886.8222,1.4320796208944586,C57H104O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_16:0_20:3,"TG O-18:1(9)_16:0_20:3(8,11,14)",0.6633666666666661,0.9093099999999481,0.6675926722068314,0.6913418044321266,Some,Some,0.0,0.0,267136.3818276143,0.0
86849,23.471,886.82093,886.8222,1.4320796208944586,C57H104O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCC=CCC=CCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_16:0_20:3,"TG O-18:1(9)_16:0_20:3(11,14,17)",0.5701333333333322,0.9138866666666559,0.641230779677305,0.6613866237418428,Some,Some,0.0,0.0,274262.2989698362,0.0
86849,23.471,886.82093,886.8222,1.4320796208944586,C57H104O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCC=CCC=CCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_16:0_20:3,"TG O-18:1(11)_16:0_20:3(11,14,17)",0.5219999999999985,0.9174585714285642,0.6327260476695351,0.6501266952784844,All,Some,0.0,0.0,99601.31920254948,0.0
86883,23.4831,935.80213,935.80381,1.795248087272503,C59H108O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+Na]+,TG 18:1_18:1_20:1,TG 18:1(11)_18:1(11)_20:1(11),0.9718000000000018,0.9013499999999794,0.6880880182648975,0.7377854146119162,Some,Some,0.0,,,0.0
86883,23.4831,935.80213,935.80381,1.795248087272503,C59H108O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+Na]+,TG 18:1_18:1_20:1,TG 18:1(9)_18:1(9)_20:1(13),0.9718000000000018,0.9013499999999794,0.6880880182648975,0.7377854146119162,Some,Some,0.0,,,0.0
86883,23.4831,935.80213,935.80381,1.795248087272503,C59H108O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+Na]+,TG 18:1_18:1_20:1,TG 18:1(6)_18:1(6)_20:1(11),0.8903999999999996,0.8683450000000335,0.67217097514971,0.7136112801197714,Some,Some,0.0,,,0.0
86969,23.4972,886.82119,886.8222,1.138897966188832,C57H104O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCCCCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_16:0_20:3,"TG O-18:1(9)_16:0_20:3(5,8,11)",0.564600000000001,0.9022800000000188,0.7083357170976102,0.7133565736780904,Some,Some,0.0,0.0,0.0,87888.31512363425
86969,23.4972,886.82119,886.8222,1.138897966188832,C57H104O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_16:0_20:3,"TG O-18:1(9)_16:0_20:3(8,11,14)",0.6402999999999999,0.9095583333333176,0.6594283157601208,0.6825284859414285,Some,Some,0.0,0.0,0.0,61890.17826336975
86969,23.4972,886.82119,886.8222,1.138897966188832,C57H104O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCC=CCC=CCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_16:0_20:3,"TG O-18:1(9)_16:0_20:3(11,14,17)",0.5701333333333322,0.9140600000000063,0.6336261698953908,0.6553202692496465,Some,Some,0.0,0.0,0.0,379621.506612996
87008,23.5068,932.85428,932.86407,10.494562192702599,C59H110O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_20:1,TG 18:0_18:1(9)_20:1(11),0.16860000000000497,0.03657999999995809,0.6326778565792789,0.5266602852634193,All,Some,0.0,1526091.7943137747,0.0,
87008,23.5068,932.85428,932.86407,10.494562192702599,C59H110O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_20:1,TG 18:0_18:1(6)_20:1(11),0.27353333333333535,0.323853333333318,0.5541279229897953,0.5030410050585016,All,Some,0.0,1466316.899640077,0.0,
87008,23.5068,932.85428,932.86407,10.494562192702599,C59H110O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_20:1,TG 18:0_18:1(6)_20:1(13),0.5615500000000004,0.461362500000007,0.40371549159922765,0.4252636432793829,All,Some,0.0,759591.3060461483,0.0,
87017,23.5076,930.84637,930.84842,2.20229196935613,C59H108O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:1_20:1,TG 18:1(6)_18:1(6)_20:1(11),0.6512999999999991,0.8573500000000536,0.5333143946394299,0.5775165157115492,Some,Some,4592851.844653905,,0.0,0.0
87017,23.5076,930.84637,930.84842,2.20229196935613,C59H108O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:1_20:1,TG 18:1(11)_18:1(11)_20:1(11),0.5218999999999987,0.510545000000036,0.5564229136245116,0.5483828308996128,Some,Some,6224296.310692191,,21020000.0,18730000.0
87017,23.5076,930.84637,930.84842,2.20229196935613,C59H108O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:1_20:1,TG 18:1(9)_18:1(9)_20:1(13),0.5218999999999987,0.510545000000036,0.5564229136245116,0.5483828308996128,Some,Some,4592851.844653905,,0.0,0.0
87056,23.5084,928.83266,928.83277,0.11842820742602608,C59H106O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:0_20:4,"TG 18:0_18:0_20:4(5,8,11,14)",0.6685999999999979,0.6909025000000355,0.46132610218009545,0.5050111317440797,All,Some,0.0,0.0,851422.7804738794,0.0
87056,23.5084,928.83266,928.83277,0.11842820742602608,C59H106O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:0_20:4,"TG 18:0_18:0_20:4(8,11,14,17)",0.4657999999999995,0.6732285714285808,0.3547253522421321,0.39768313893656376,All,Some,0.0,0.0,2686577.2195261205,0.0
87133,23.5309,928.83252,928.83277,0.26915501693296723,C59H106O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:0_20:4,"TG 18:0_18:0_20:4(5,8,11,14)",0.6721750000000002,0.699777500000053,0.40424116824179374,0.4605881845934403,All,Some,2364132.646344508,1745263.7828668365,0.0,0.0
87133,23.5309,928.83252,928.83277,0.26915501693296723,C59H106O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:0_20:4,"TG 18:0_18:0_20:4(8,11,14,17)",0.5247000000000016,0.6342649999999898,0.2972412884166341,0.3536895307333065,All,Some,851867.3536554917,2024736.2171331637,0.0,0.0
87172,23.5336,928.83278,928.83277,0.010766200652839184,C59H106O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:0_20:4,"TG 18:0_18:0_20:4(5,8,11,14)",0.6251428571428568,0.6660985714285711,0.3856950462126957,0.4376801798272993,All,Some,0.0,0.0,0.0,2799761.59424947
87172,23.5336,928.83278,928.83277,0.010766200652839184,C59H106O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:0_20:4,"TG 18:0_18:0_20:4(8,11,14,17)",0.47656000000000065,0.5866700000000037,0.261236548965798,0.3153122391726389,All,Some,0.0,0.0,0.0,998238.4057505303
87296,23.5562,909.78722,909.78816,1.0332075544931967,C57H106O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+Na]+,TG 18:0_18:1_18:1,TG 18:0_18:1(6)_18:1(6),0.8353000000000002,0.5036949999999933,0.6002391579125115,0.6140908263300086,All,All,0.0,0.0,2830009.922041105,0.0
87296,23.5562,909.78722,909.78816,1.0332075544931967,C57H106O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+Na]+,TG 18:0_18:1_18:1,TG 18:0_18:1(6)_18:1(9),0.7769499999999994,0.5106424999999888,0.5850660956813488,0.5968121265450779,All,All,0.0,0.0,1218995.0389794472,0.0
87296,23.5562,909.78722,909.78816,1.0332075544931967,C57H106O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+Na]+,TG 18:0_18:1_18:1,TG 18:0_18:1(11)_18:1(6),0.7000000000000011,0.2896174999999914,0.619136339423513,0.5942708215388096,All,All,0.0,0.0,1218995.0389794472,0.0
87320,23.5575,906.83844,906.84842,11.005146813886933,C57H108O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:0_18:1,TG 18:0_18:0_18:1(11),0.9575999999999993,0.07100000000002638,0.7377951486867349,0.6930961189493906,All,Some,0.0,0.0,0.0,6101107.530298216
87320,23.5575,906.83844,906.84842,11.005146813886933,C57H108O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:0_18:1,TG 18:0_18:0_18:1(6),0.9201000000000015,0.8480600000000322,0.21127329209607376,0.3458346336768624,All,Some,0.0,0.0,0.0,14028892.469701782
87320,23.5575,906.83844,906.84842,11.005146813886933,C57H108O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:0_18:1,TG 18:0_18:0_18:1(9),0.5834999999999972,0.4562349999999924,0.2782435352604695,0.3265683282083746,All,Some,0.0,0.0,0.0,0.0
87329,23.5641,956.86047,956.86407,3.7622898725895526,C61H110O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_22:1,"TG 18:1(9)_18:2(6,9)_22:1(13)",0.6532000000000018,0.8504999999999541,0.7202734292223318,0.7265887433778611,Some,Some,1057733.3955348216,0.0,,
87329,23.5641,956.86047,956.86407,3.7622898725895526,C61H110O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_22:1,"TG 18:1(6)_18:2(6,9)_22:1(13)",0.43125000000000213,0.4879449999999679,0.7193820877349952,0.6674251701879932,Some,Some,977302.3925358214,0.0,,
87329,23.5641,956.86047,956.86407,3.7622898725895526,C61H110O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_22:1,"TG 18:1(6)_18:2(9,12)_22:1(13)",0.6558000000000007,0.580580000000009,0.5807136952549011,0.5882089562039219,Some,Some,492964.2119293569,0.0,,
87330,23.5647,904.83142,904.83277,1.491988403561227,C57H106O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_18:1,TG 18:0_18:1(9)_18:1(9),0.9543999999999997,0.9480549999999539,0.4266924541100072,0.5315994632880011,All,All,4149544.4411195735,62516922.478358135,0.0,28366839.163161393
87330,23.5647,904.83142,904.83277,1.491988403561227,C57H106O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_18:1,TG 18:0_18:1(11)_18:1(9),0.653866666666668,0.6338499999999764,0.4364399868485839,0.4779236561455315,All,Some,72799438.02182333,26063077.52164186,87990000.0,39156321.67367722
87330,23.5647,904.83142,904.83277,1.491988403561227,C57H106O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_18:1,TG 18:0_18:1(6)_18:1(9),0.9328499999999984,0.9091549999999984,0.32963013785571027,0.4479046102845679,All,Some,1671017.537057096,0.0,0.0,28366839.163161393
87380,23.5665,956.86027,956.86407,3.9713059765695,C61H110O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_22:1,"TG 18:1(9)_18:2(6,9)_22:1(13)",0.6483999999999988,0.8503000000000043,0.7022101929923896,0.711638154393912,Some,Some,0.0,1261031.6390166383,0.0,
87380,23.5665,956.86027,956.86407,3.9713059765695,C61H110O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_22:1,"TG 18:1(6)_18:2(6,9)_22:1(13)",0.4264499999999991,0.4879449999999679,0.6945223252742636,0.6470573602194076,Some,Some,0.0,858318.484987118,0.0,
87380,23.5665,956.86027,956.86407,3.9713059765695,C61H110O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_22:1,"TG 18:1(6)_18:2(9,12)_22:1(13)",0.6417599999999993,0.5597860000000082,0.5633451268195373,0.5708307014556306,Some,Some,0.0,185649.87599624373,0.0,
87552,23.593,912.83548,912.83785,2.5962990032038302,C59H106O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:1_22:4,"TG O-16:0_18:1(11)_22:4(7,10,13,16)",0.68018,0.898882999999978,0.4623965834576169,0.5278235667660913,All,Some,0.0,0.0,0.0,40979.297296108074
87552,23.593,912.83548,912.83785,2.5962990032038302,C59H106O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:1_22:4,"TG O-16:0_18:1(6)_22:4(7,10,13,16)",0.6142750000000001,0.8931849999999883,0.45366463161477794,0.5136777052918212,Some,Some,0.0,0.0,0.0,382886.8996545883
87552,23.593,912.83548,912.83785,2.5962990032038302,C59H106O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:1_22:4,"TG O-16:0_18:1(9)_22:4(7,10,13,16)",0.6735749999999996,0.8953524999999871,0.42425109566289737,0.49629362653031656,Some,Some,0.0,0.0,0.0,185633.80304930368
87619,23.6041,883.77192,883.77251,0.6675926138371537,C55H104O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+Na]+,TG 16:0_18:0_18:1,TG 16:0_18:0_18:1(6),0.7275999999999989,0.48095999999998185,0.5472255947740149,0.5586364758192099,All,All,0.0,3026257.334807382,0.0,0.0
87619,23.6041,883.77192,883.77251,0.6675926138371537,C55H104O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+Na]+,TG 16:0_18:0_18:1,TG 16:0_18:0_18:1(9),0.5579999999999963,0.49970999999993637,0.5649063915310388,0.5576961132248244,All,All,0.0,244725.4018198826,0.0,0.0
87619,23.6041,883.77192,883.77251,0.6675926138371537,C55H104O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+Na]+,TG 16:0_18:0_18:1,TG 16:0_18:0_18:1(11),0.23430000000000106,0.0765100000000416,0.4388569111316126,0.38216652890529434,All,All,0.0,1268017.2633727358,0.0,0.0
87635,23.6046,878.81586,878.81712,1.4337453963141242,C55H104O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:0_18:1,TG 16:0_18:0_18:1(6),0.5004999999999988,0.9105299999999943,0.4336678124272747,0.4880372499418191,All,All,0.0,39147836.77051338,79850000.0,0.0
87635,23.6046,878.81586,878.81712,1.4337453963141242,C55H104O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:0_18:1,TG 16:0_18:0_18:1(9),0.9987999999999992,0.9048999999999978,0.0,0.1903699999999997,All,None,75170000.0,0.0,0.0,0.0
87635,23.6046,878.81586,878.81712,1.4337453963141242,C55H104O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:0_18:1,TG 16:0_18:0_18:1(11),0.9397999999999982,0.9331999999999994,0.0,0.18729999999999974,All,None,0.0,41812163.229486614,0.0,86430000.0
87678,23.6155,912.83534,912.83785,2.749666876794517,C59H106O5,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:1_22:4,"TG O-16:0_18:1(11)_22:4(7,10,13,16)",0.6755250000000004,0.8980862499999773,0.47254487921372196,0.5353970283709754,All,Some,84276.80544871194,37606.85611650707,0.0,0.0
87678,23.6155,912.83534,912.83785,2.749666876794517,C59H106O5,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:1_22:4,"TG O-16:0_18:1(6)_22:4(7,10,13,16)",0.5785666666666671,0.8901733333333178,0.46374226017291936,0.517867808138334,Some,Some,305110.37769480457,442874.7194289049,0.0,0.0
87678,23.6155,912.83534,912.83785,2.749666876794517,C59H106O5,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_18:1_22:4,"TG O-16:0_18:1(9)_22:4(7,10,13,16)",0.6651666666666666,0.8931599999999852,0.4266094875619108,0.4971202567161938,Some,Some,119212.81685648348,130418.4244545881,0.0,0.0
87784,23.6321,886.82084,886.8222,1.5335655782826991,C57H104O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:0_22:4,"TG O-16:0_16:0_22:4(7,10,13,16)",0.7338000000000005,0.8642062499999952,0.310506609107482,0.4082059122859852,All,Some,0.0,0.0,624600.0,0.0
87822,23.6422,886.82041,886.8222,2.018442930177516,C57H104O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:0_22:4,"TG O-16:0_16:0_22:4(7,10,13,16)",0.7110857142857127,0.8611714285714892,0.33764723385523127,0.4273435013699052,All,Some,0.0,0.0,0.0,696900.0
87839,23.6432,886.82097,886.8222,1.3869747509298855,C57H104O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:0_22:4,"TG O-16:0_16:0_22:4(7,10,13,16)",0.7421249999999997,0.8643487500000191,0.31670940425214844,0.4140148984017207,All,Some,0.0,715200.0,0.0,0.0
87843,23.6432,930.84722,930.84842,1.2891465186564273,C59H108O6,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_20:2,"TG 18:0_18:1(9)_20:2(8,11)",0.3376999999999981,0.8950450000000387,0.6838925867043175,0.6703885693634577,Some,Some,0.0,4232883.516550817,0.0,
87843,23.6432,930.84722,930.84842,1.2891465186564273,C59H108O6,CCCCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_20:2,"TG 18:0_18:1(6)_20:2(8,11)",0.5514499999999991,0.6449174999999627,0.6150740891806779,0.6116960213445386,Some,Some,0.0,4289857.519061763,0.0,
87843,23.6432,930.84722,930.84842,1.2891465186564273,C59H108O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,TG 18:0_18:1_20:2,"TG 18:0_18:1(11)_20:2(8,11)",0.38593333333333274,0.49742666666668356,0.5710992762485,0.5452154209988017,All,Some,0.0,780258.9643874209,0.0,
87868,23.6534,886.82094,886.8222,1.4208034034353643,C57H104O5,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:0_22:4,"TG O-16:0_16:0_22:4(7,10,13,16)",0.7177714285714286,0.8619328571428143,0.3515560562188792,0.4392152735465277,All,Some,615800.0,0.0,0.0,0.0
88453,23.7068,876.8003,876.80147,1.3343955730387769,C55H102O6,CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:1_18:1,TG 16:0_18:1(11)_18:1(11),0.7231999999999985,0.9591050000000223,0.46742484818743313,0.5421703785499485,All,All,0.0,0.0,0.0,972333.3333333333
