feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:NEG_liver1_0.mzML:area,datafile:NEG_liver1_1.mzML:area,datafile:NEG_liver1_2.mzML:area,datafile:NEG_liver1_3.mzML:area
15987,12.5669,762.50822,762.50793,0.38032391356720485,C43H74NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:2_20:4,"PE 18:2(9,12)_20:4(8,11,14,17)",0.8408999999999995,0.9275112500000517,0.04954078101177856,0.216473749809428,Some,Some,0.0,0.0,167273.92646702315,0.0
16042,12.5958,669.44929,669.45008,1.1800730533008796,C37H67O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:1_18:2,"PA 16:1(9)_18:2(9,12)",0.7143000000000006,0.35998499999999467,0.32322708076696366,0.3660101646135705,All,Some,,35926.2042820994,8180.379505474229,110435.52818569398
16042,12.5958,669.44929,669.45008,1.1800730533008796,C37H67O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:1_18:2,"PA 16:1(7)_18:2(9,12)",0.6356666666666667,0.3895433333333358,0.26872694035975203,0.3175025522878019,Some,Some,,56447.59143580119,8180.379505474229,43482.235907153015
16042,12.5958,669.44929,669.45008,1.1800730533008796,C37H67O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:1_18:2,"PA 16:1(6)_18:2(9,12)",0.39673333333333477,0.3805333333333086,0.26872694035975203,0.29270821895446597,All,Some,,35926.2042820994,70169.24098905154,43482.235907153015
16516,12.7108,736.49257,736.49228,0.39375837035242434,C41H72NO8P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_20:5,"PE 16:0_20:5(5,8,11,14,17)",0.8049,0.9089150000000501,0.09431210961280925,0.24683118769025242,All,Some,295000.0,340000.0,0.0,312800.0
16536,12.725,736.49278,736.49228,0.6788937420880726,C41H72NO8P,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_20:5,"PE 16:0_20:5(5,8,11,14,17)",0.836377777777777,0.9159500000000536,0.07352299469506945,0.2340511735338386,All,Some,0.0,0.0,289700.0,0.0
16585,12.7405,669.44873,669.45008,2.0165805342829786,C37H67O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:1_18:2,"PA 16:1(9)_18:2(9,12)",0.6794000000000002,0.3622175000000425,0.35148940544092966,0.3853532743527481,All,Some,,0.0,9849.128160418484,0.0
16585,12.7405,669.44873,669.45008,2.0165805342829786,C37H67O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:1_18:2,"PA 16:1(7)_18:2(9,12)",0.5673333333333339,0.3919300000000021,0.2943115298645257,0.33137555722495415,Some,Some,,0.0,9849.128160418484,0.0
16585,12.7405,669.44873,669.45008,2.0165805342829786,C37H67O8P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:1_18:2,"PA 16:1(6)_18:2(9,12)",0.5213333333333358,0.3829199999999749,0.2943115298645257,0.3258745572249516,All,Some,,0.0,75851.74367916305,0.0
17238,12.979,799.55008,799.54946,0.7754367066000724,C44H81O10P,CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:0_20:3,"PG 18:0_20:3(8,11,14)",0.902099999999999,0.8209750000000137,0.1526798390377527,0.29445137123020343,All,Some,13870.82726122431,0.0,4871.673399722493,0.0
17238,12.979,799.55008,799.54946,0.7754367066000724,C44H81O10P,CCC=CCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:0_20:3,"PG 18:0_20:3(11,14,17)",0.5031333333333331,0.807959999999999,0.1690036223912734,0.26631223124635195,All,Some,32210.659278328025,0.0,48318.326600277505,0.0
17238,12.979,799.55008,799.54946,0.7754367066000724,C44H81O10P,CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:0_20:3,"PG 18:0_20:3(5,8,11)",0.5813199999999995,0.9069140000000061,0.0,0.14882340000000055,All,None,12648.513460447664,0.0,0.0,0.0
17342,12.9871,712.49202,712.49228,0.36491623463721473,C39H72NO8P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_18:3,"PE 16:0_18:3(6,9,12)",0.8889000000000001,0.9003216666666845,0.28645969828841805,0.4080899252974029,All,Some,59070.0,0.0,14972.543830631823,0.0
17342,12.9871,712.49202,712.49228,0.36491623463721473,C39H72NO8P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_18:3,"PE 16:0_18:3(9,12,15)",0.8921599999999998,0.9730499999999893,0.0,0.1865209999999989,All,None,0.0,0.0,36267.456169368175,0.0
18017,13.0231,837.54832,837.60149,63.47887466153243,C48H87O9P,CCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-24:5_18:0,"PG O-24:5(9,12,15,18,21)_18:0",0.9066250000000005,0.7091062500000191,0.14434536200756598,0.27704941460605476,All,Some,0.0,204917.0936541637,179700.0,69450.08521507953
18017,13.0231,837.54832,837.60149,63.47887466153243,C48H87O9P,CCCCCCCCCCCCCCCCCC(=O)OC(COCCCCCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-24:5_18:0,"PG O-24:5(6,9,12,15,18)_18:0",0.6068999999999996,0.8167500000000132,0.08345697505603927,0.2091305800448327,All,Some,0.0,5882.906345836282,0.0,106449.91478492047
18124,13.0244,810.52927,810.52906,0.2590900319332599,C44H78NO10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O,[M-H]-,PS 18:0_20:4,"PS 18:0_20:4(8,11,14,17)",0.49374285714285804,0.7621014285714247,0.1180283307193296,0.22000709314689196,All,Some,0.0,0.0,0.0,1086339.5595204907
18124,13.0244,810.52927,810.52906,0.2590900319332599,C44H78NO10P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC(N)C(=O)O,[M-H]-,PS 18:0_20:4,"PS 18:0_20:4(5,8,11,14)",0.6992571428571429,0.8820642857143152,0.03596987628433633,0.18690804388461488,All,Some,0.0,0.0,0.0,1008660.4404795095
18412,13.1345,712.4923,712.49228,0.028070479513833964,C39H72NO8P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_18:3,"PE 16:0_18:3(6,9,12)",0.7170000000000011,0.9114566666666709,0.20005275769650846,0.322887872823874,All,Some,5304.590996205813,131500.0,35182.06565623138,0.0
18412,13.1345,712.4923,712.49228,0.028070479513833964,C39H72NO8P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_18:3,"PE 16:0_18:3(9,12,15)",0.7859999999999996,0.9734166666666321,0.0,0.1759416666666632,All,None,65605.40900379418,0.0,27277.93434376861,0.0
18415,13.1358,712.49219,712.49228,0.12631715813137726,C39H72NO8P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_18:3,"PE 16:0_18:3(6,9,12)",0.6763333333333339,0.8710933333333818,0.24460618229795283,0.35042761250503385,All,Some,0.0,0.0,0.0,146600.0
18415,13.1358,712.49219,712.49228,0.12631715813137726,C39H72NO8P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_18:3,"PE 16:0_18:3(9,12,15)",0.7868666666666666,0.973453333333282,0.0,0.17603199999999486,All,None,0.0,0.0,0.0,0.0
18449,13.1538,762.55645,762.50793,63.6321251112145,C43H74NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_22:6,"PE 16:0_22:6(4,7,10,13,16,19)",0.7710000000000008,0.8288345454545937,0.1754170278024482,0.300317076787418,All,Some,0.0,0.0,3113000.0,0.0
18473,13.164,762.55646,762.50793,63.64523972888772,C43H74NO8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:2_20:4,"PE 18:2(9,12)_20:4(5,8,11,14)",0.7779333333333334,0.9151500000000775,0.41536258911272966,0.5015984046235248,Some,Some,64635.08712532594,347028.08354731597,0.0,0.0
18473,13.164,762.55646,762.50793,63.64523972888772,C43H74NO8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:2_20:4,"PE 18:2(6,9)_20:4(5,8,11,14)",0.8275142857142858,0.9227100000000681,0.17801253819116986,0.31743245912437124,Some,Some,3099729.825749349,2911786.6304236692,0.0,0.0
18473,13.164,762.55646,762.50793,63.64523972888772,C43H74NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:2_20:4,"PE 18:2(6,9)_20:4(8,11,14,17)",0.826,0.9660971428571818,0.14521522215072016,0.2953818920062944,Some,Some,64635.08712532594,122185.2860290148,0.0,0.0
18486,13.167,762.55645,762.50793,63.6321251112145,C43H74NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_22:6,"PE 16:0_22:6(4,7,10,13,16,19)",0.7975636363636366,0.8239427272727756,0.17901527574341428,0.3053628569583727,All,Some,0.0,0.0,0.0,3186000.0
18547,13.1894,669.44952,669.45008,0.836507480812278,C37H67O8P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_18:3,"PA 16:0_18:3(9,12,15)",0.7833600000000004,0.9505919999999832,0.18355474727526408,0.32023899782020965,All,Some,94546.80240672757,8729.32651002951,41920.105310252264,88060.0
18547,13.1894,669.44952,669.45008,0.836507480812278,C37H67O8P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_18:3,"PA 16:0_18:3(6,9,12)",0.7378999999999986,0.5421366666666737,0.22222738341516934,0.3057855733988027,All,Some,1013.1975932724221,96870.67348997049,37329.894689747736,0.0
18548,13.1902,712.53681,712.49228,62.49892279519877,C39H72NO8P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_18:3,"PE 16:0_18:3(6,9,12)",0.7535000000000013,0.9364433333333105,0.1734666290813777,0.30776763659843337,All,Some,23494.4512790249,0.0,0.0,7038.137725189213
18548,13.1902,712.53681,712.49228,62.49892279519877,C39H72NO8P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_18:3,"PE 16:0_18:3(9,12,15)",0.8830333333333353,0.9560050000000615,0.0,0.1839038333333397,All,None,12345.5487209751,0.0,0.0,27331.862274810785
18944,13.2632,783.4666,783.55454,112.23213638708958,C44H81O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:4_16:0,"PG O-22:4(7,10,13,16)_16:0",0.9613999999999994,0.7871374999999858,0.041112564321464276,0.20774380145716995,All,Some,264600.0,101100.0,,133100.0
19273,13.2808,719.46643,719.46573,0.9729441872623626,C41H69O8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_22:6,"PA 16:0_22:6(4,7,10,13,16,19)",0.9477818181818175,0.8514109090908991,0.08139554156337209,0.24503570597796934,All,Some,0.0,266400.0,0.0,783400.0
19275,13.2826,790.53862,790.53923,0.7716252107284125,C45H78NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:0_22:6,"PE 18:0_22:6(4,7,10,13,16,19)",0.641090909090909,0.7427818181818627,0.38960121938962416,0.4500682482389765,All,Some,0.0,220700.0,158300.0,90030.0
19712,13.3114,753.45346,753.50759,71.83736530125749,C42H75O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_16:0,"PG O-20:5(5,8,11,14,17)_16:0",0.7836444444444446,0.7242622222222003,0.24632082550100082,0.34784732706746513,All,Some,0.0,0.0,0.0,231200.0
19723,13.3114,783.46681,783.55454,111.96412696423788,C44H81O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:4_16:0,"PG O-22:4(7,10,13,16)_16:0",0.9732000000000007,0.7829512500000106,0.03783379760257299,0.20588216308205953,All,Some,0.0,0.0,0.0,140000.0
19923,13.3165,790.50205,790.53923,47.0311890782715,C45H78NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:0_22:6,"PE 18:0_22:6(4,7,10,13,16,19)",0.6589666666666663,0.7359850000000563,0.33052693655791326,0.4039167159130029,All,Some,76200.0,89610.0,154400.0,104100.0
19956,13.3192,762.50768,762.50793,0.32786544257611183,C43H74NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_22:6,"PE 16:0_22:6(4,7,10,13,16,19)",0.8485000000000003,0.8635940000000801,0.24535337445182637,0.3674920995614691,All,Some,0.0,31800000.0,0.0,0.0
19995,13.3256,762.50778,762.50793,0.19671926554566707,C43H74NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_22:6,"PE 16:0_22:6(4,7,10,13,16,19)",0.8536199999999997,0.863694000000055,0.24558362655858074,0.36819830124687003,All,Some,0.0,0.0,34450000.0,0.0
20366,13.3393,762.50759,762.50793,0.4458970019333312,C43H74NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_22:6,"PE 16:0_22:6(4,7,10,13,16,19)",0.8557600000000004,0.8634880000000862,0.23508849484851627,0.3599955958788217,All,Some,0.0,0.0,0.0,30170000.0
20427,13.3416,762.50762,762.50793,0.40655314891365535,C43H74NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_22:6,"PE 16:0_22:6(4,7,10,13,16,19)",0.8548400000000005,0.8635180000000104,0.23567644361916834,0.3603769548953358,All,Some,36330000.0,0.0,0.0,0.0
20430,13.3416,764.51422,764.52358,12.24291865532144,C43H76NO8P,CCC=CCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:2_20:3,"PE 18:2(9,12)_20:3(11,14,17)",0.6931200000000011,0.7579420000000028,0.7270547475428468,0.7267499980342779,Some,Some,998197.0443349753,0.0,0.0,0.0
20430,13.3416,764.51422,764.52358,12.24291865532144,C43H76NO8P,CCC=CCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:2_20:3,"PE 18:2(6,9)_20:3(11,14,17)",0.800850000000001,0.7197587500000253,0.46537627549430854,0.5243618953954495,Some,Some,998197.0443349753,0.0,0.0,0.0
20430,13.3416,764.51422,764.52358,12.24291865532144,C43H76NO8P,CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:2_20:3,"PE 18:2(9,12)_20:3(5,8,11)",0.6905428571428571,0.8601957142857698,0.33617776844029923,0.42401607189510215,Some,Some,2547605.911330049,0.0,0.0,0.0
20724,13.3558,753.45351,753.50759,71.77100896886654,C42H75O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-20:5_16:0,"PG O-20:5(5,8,11,14,17)_16:0",0.7942599999999999,0.7482790000000363,0.23444714875370204,0.3418116190029653,All,Some,481900.0,463300.0,422500.0,184300.0
21337,13.4375,788.52332,788.52358,0.32973015217336193,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(9)_22:6(4,7,10,13,16,19)",0.8259999999999996,0.651876250000015,0.14276007307682834,0.2619956834614641,Some,Some,0.0,0.0,1055902.4243892871,901333.3333333333
21337,13.4375,788.52332,788.52358,0.32973015217336193,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.8011818181818178,0.713343636363654,0.1250279506708955,0.2514749059912636,All,Some,0.0,0.0,966426.0509340996,901333.3333333333
21337,13.4375,788.52332,788.52358,0.32973015217336193,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.8577399999999997,0.6935120000000211,0.11420805846146267,0.24649164676917223,Some,Some,0.0,0.0,945671.5246766134,901333.3333333333
21375,13.4391,788.5232,788.52358,0.4819132993635698,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(9)_22:6(4,7,10,13,16,19)",0.7318399999999997,0.7078029999999899,0.16741646136952884,0.2778974690956221,Some,Some,1019459.4810025685,0.0,0.0,0.0
21375,13.4391,788.5232,788.52358,0.4819132993635698,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.7328153846153842,0.7468799999999891,0.1467762090704738,0.2653905057179164,All,Some,1154770.569480117,0.0,0.0,0.0
21375,13.4391,788.5232,788.52358,0.4819132993635698,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.7739833333333331,0.7331583333333166,0.1395137178079407,0.26232514091301756,Some,Some,967769.9495173146,0.0,0.0,0.0
21444,13.4458,745.48228,745.48138,1.20727361426714,C43H71O8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:1_22:6,"PA 18:1(9)_22:6(4,7,10,13,16,19)",0.8090666666666664,0.7215058333333294,0.26195245544497264,0.36261921435597766,Some,Some,0.0,19509.98680147502,0.0,0.0
21444,13.4458,745.48228,745.48138,1.20727361426714,C43H71O8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:1_22:6,"PA 18:1(6)_22:6(4,7,10,13,16,19)",0.7811166666666663,0.7096583333333418,0.26195245544497264,0.35863946435597893,Some,Some,0.0,19509.98680147502,0.0,0.0
21444,13.4458,745.48228,745.48138,1.20727361426714,C43H71O8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)O,[M-H]-,PA 18:1_22:6,"PA 18:1(11)_22:6(4,7,10,13,16,19)",0.7802142857142853,0.6893392857142869,0.2612721303383238,0.35597306141351626,All,Some,0.0,11900.02639704996,0.0,0.0
21455,13.4458,788.52326,788.52358,0.4058217256963774,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(9)_22:6(4,7,10,13,16,19)",0.7281599999999997,0.7078270000000202,0.17661166000132122,0.284888028001059,Some,Some,0.0,1209186.088577445,0.0,0.0
21455,13.4458,788.52326,788.52358,0.4058217256963774,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(11)_22:6(4,7,10,13,16,19)",0.7310153846153843,0.7469123076923376,0.15495640605751818,0.2717578940767868,All,Some,0.0,811906.9557112777,0.0,0.0
21455,13.4458,788.52326,788.52358,0.4058217256963774,C45H76NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 18:1_22:6,"PE 18:1(6)_22:6(4,7,10,13,16,19)",0.7709166666666665,0.7331883333333545,0.14717638333443436,0.2681516066675496,Some,Some,0.0,811906.9557112777,0.0,0.0
21753,13.4919,783.46588,783.55454,113.15102583670105,C44H81O9P,CCCCCCCCCCCCCCCC(=O)OC(COCCCCCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG O-22:4_16:0,"PG O-22:4(7,10,13,16)_16:0",0.8700250000000009,0.7795312499999909,0.02142045480188155,0.18209198884150443,All,Some,121300.0,0.0,132200.0,146000.0
21784,13.4954,762.50766,762.50793,0.3540946780716583,C43H74NO8P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_22:6,"PE 16:0_22:6(4,7,10,13,16,19)",0.7479454545454548,0.8774318181818382,0.17802961153138194,0.30496141649783487,All,Some,0.0,0.0,0.0,4050000.0
22321,13.6258,645.44976,645.45008,0.49577807781491884,C35H67O8P,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_16:1,PA 16:0_16:1(7),0.7136000000000013,0.5098800000000097,0.3127777193843795,0.3725701755075047,All,Some,0.0,5472.124226236293,0.0,0.0
22321,13.6258,645.44976,645.45008,0.49577807781491884,C35H67O8P,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_16:1,PA 16:0_16:1(9),0.7362000000000002,0.5261100000000738,0.11791976584941494,0.22056681267953934,All,Some,72665.08646301847,65162.24724487115,78781.31212723658,58321.38946075255
22321,13.6258,645.44976,645.45008,0.49577807781491884,C35H67O8P,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_16:1,PA 16:0_16:1(6),0.8910999999999998,0.9292999999998983,0.0,0.18203999999998982,All,None,181834.91353698153,210765.62852889256,196618.68787276343,158378.61053924746
22963,13.7067,738.50774,738.50793,0.257275504103312,C41H74NO8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_20:4,"PE 16:0_20:4(5,8,11,14)",0.7765500000000003,0.9162700000000399,0.16009883824064444,0.2973610705925196,All,Some,11315565.321544457,0.0,0.0,0.0
22963,13.7067,738.50774,738.50793,0.257275504103312,C41H74NO8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,[M-H]-,PE 16:0_20:4,"PE 16:0_20:4(8,11,14,17)",0.7794500000000002,0.8494775000000203,0.09198317608704415,0.23647929086963737,All,Some,254434.67845554126,0.0,0.0,0.0
23099,13.7163,695.46545,695.46573,0.40260790416687964,C39H69O8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_20:4,"PA 16:0_20:4(8,11,14,17)",0.8903500000000002,0.7476399999999757,0.14447051858689264,0.27937541486951173,All,Some,0.0,236837.4133466967,375216.87011183397,350226.6181818182
23099,13.7163,695.46545,695.46573,0.40260790416687964,C39H69O8P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_20:4,"PA 16:0_20:4(5,8,11,14)",0.9051249999999995,0.807031250000044,0.11169501734696831,0.260571638877579,All,Some,0.0,180262.58665330327,692783.1298881661,1313773.3818181818
23100,13.7167,695.46541,695.46573,0.46012331907121506,C39H69O8P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,[M-H]-,PA 16:0_20:4,"PA 16:0_20:4(8,11,14,17)",0.8903500000000002,0.7476499999999788,0.1467124674795401,0.28116997398363003,All,Some,1266293.3477055745,1017379.3019433593,0.0,0.0
