feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_level,fragments_ms2_spectrum_level,HG1,HG2,HG3,HG4,HG5,HG6,LG1,LG2,LG3,LG4,LG5,LG6,S1,S2,S3,S4,S5,S6
P13158,11.519,772.5839,772.58508,1.527339876,C43H82NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_20:1,PE 18:1(9)_20:1(11),0.443,0.88234,0,0.132534,All,None,201153.9823,213700.8009,187661.1349,165015.674,131620.5564,91276.44479,89000,83666.66667,92000,92666.66667,104666.6667,104000,205231.3017,151417.9357,150574.9511,147444.9121,138262.7375,151154.7077
P13158,11.519,772.5839,772.58508,1.527339876,C43H82NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_20:1,PE 18:1(6)_20:1(11),0.546,0.7028175,0,0.12488175,All,None,214943.3628,227082.9685,208677.7301,157492.163,138840.5678,95923.63261,89000,83666.66667,92000,92666.66667,104666.6667,104000,194884.3491,173164.1286,167850.0977,157606.3339,153474.5251,172690.5847
P13158,11.519,772.5839,772.58508,1.527339876,C43H82NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE 18:1_20:1,PE 18:1(11)_20:1(11),0.423333333,0.627066667,0,0.10504,All,None,192902.6549,205216.2306,187661.1349,157492.163,126538.8759,87799.9226,89000,83666.66667,92000,92666.66667,104666.6667,104000,194884.3491,151417.9357,150574.9511,140948.7539,138262.7375,151154.7077
P13187,11.574,584.52471,584.52485,0.239510775,C35H66O5,CCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_16:1,DG 16:0_16:1(9),0.984,0.50967,0.186540852,0.298599682,All,Some,12517.2181,19134.73054,11002.8169,18809.42029,13892.30769,0,0,0,0,0,0,0,12831.15299,6703.085554,0,14229.55524,15545.953,12798.76161
P13187,11.574,584.52471,584.52485,0.239510775,C35H66O5,CCCCCCCCC=CCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_16:1,DG 16:0_16:1(7),1,0.90238,0,0.190238,Some,None,58782.7819,63865.26946,57197.1831,58290.57971,39307.69231,44400,0,23400,29500,41500,26600,31000,54068.84701,46996.91445,73800,42770.44476,51354.047,40201.23839
P13301,11.702,660.55629,660.55615,0.211942618,C41H70O5,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,DG 18:1_20:4,"DG 18:1(9)_20:4(5,8,11,14)",0.830285714,0.888461429,0.077875069,0.23417477,Some,Some,44542.4137,39849.32313,28034.67933,32176.77849,33041.04023,33984.48905,3995.544216,10133.33333,6977.537068,0,8900,0,32770.44796,38619.80503,40371.06694,27302.48596,30036.5665,30728.09372
P13301,11.702,660.55629,660.55615,0.211942618,C41H70O5,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,DG 18:1_20:4,"DG 18:1(6)_20:4(5,8,11,14)",0.782857143,0.89134,0.077875069,0.22971977,Some,Some,48685.04148,41090.05297,38730.64133,38646.44302,42917.91954,51031.0219,4308.911567,10133.33333,8244.925863,0,8900,0,43459.10408,35479.7332,44277.94439,33474.89263,31708.24127,33937.43572
P13301,11.702,660.55629,660.55615,0.211942618,C41H70O5,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,DG 18:1_20:4,"DG 18:1(11)_20:4(5,8,11,14)",0.8125,0.7835225,0.068140686,0.214114798,Some,Some,43772.54482,43060.6239,28034.67933,32176.77849,33041.04023,33984.48905,3995.544216,10133.33333,6977.537068,0,8900,0,32770.44796,30900.46178,41350.98866,30922.62141,35255.19222,29334.47056
P13311,11.709,610.54054,610.5405,0.065515719,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(9),0.845,0.886625,0.138860379,0.284250803,All,All,41172.46654,51110.8871,32437.34055,18507.01481,31757.8125,18164.26292,18321.15249,26724.88756,26409.63481,29280.49689,27433.9934,31806.45161,22987.44395,29862.34504,33727.51323,32596.83453,34488.44816,24111.39546
P13311,11.709,610.54054,610.5405,0.065515719,C37H68O5,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(6),0.878666667,0.870073333,0.092573586,0.248932869,Some,Some,20413.76673,24944.55645,16081.32973,4796.492595,10371.09375,9817.868539,6339.423753,9787.556222,6695.182595,9559.751553,10033.0033,8746.774194,9806.278027,15856.25,16686.24339,11601.58273,11205.77592,12494.30227
P13311,11.709,610.54054,610.5405,0.065515719,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(6)_18:1(9),0.802,0.881,0.073612468,0.227189975,All,Some,20413.76673,24944.55645,16081.32973,4796.492595,10371.09375,9817.868539,6339.423753,9787.556222,6695.182595,9559.751553,10033.0033,8746.774194,9806.278027,14481.40496,16686.24339,11601.58273,11205.77592,12494.30227
P13340,11.744,610.54055,610.5405,0.081894649,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(9),0.837,0.886635,0.168643417,0.307278234,All,All,0,0,0,22787.99688,0,0,0,0,0,0,0,0,12513.43077,0,0,0,0,0
P13340,11.744,610.54055,610.5405,0.081894649,C37H68O5,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(6),0.844666667,0.899346667,0.112428945,0.264344489,Some,Some,0,0,0,5906.001559,0,0,0,0,0,0,0,0,5548.429785,0,0,0,0,0
P13340,11.744,610.54055,610.5405,0.081894649,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(6)_18:1(9),0.763,0.88101,0.091801053,0.237841843,All,Some,0,0,0,5906.001559,0,0,0,0,0,0,0,0,5338.139443,0,0,0,0,0
P13433,11.887,610.54055,610.5405,0.081894649,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(9),0.551,0.886635,0.541061126,0.576612401,All,All,16971.08987,0,13758.2528,17848.40218,12582.14286,9418.506701,8096.767393,6070.182782,0,0,5059.405941,12451.6129,0,0,17039.68254,12968.63309,16850.24356,0
P13433,11.887,610.54055,610.5405,0.081894649,C37H68O5,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(6),0.684,0.89935,0.360707418,0.446900934,Some,Some,8414.455067,0,6820.873599,4625.798909,4108.928571,5090.74665,2801.616304,3006.711316,0,0,1850.29703,3424.193548,0,0,8430.15873,4615.683453,5474.878219,0
P13433,11.887,610.54055,610.5405,0.081894649,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(6)_18:1(9),0.477,0.88101,0.278345079,0.358477063,All,Some,8414.455067,0,6820.873599,4625.798909,4108.928571,5090.74665,2801.616304,2223.105902,0,0,1850.29703,3424.193548,0,0,8430.15873,4615.683453,5474.878219,0
P13444,11.906,804.59002,804.59017,0.186430316,C47H82NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-20:1_22:6,"PE O-20:1(11)_22:6(4,7,10,13,16,19)",0.542,0.720303333,0,0.126230333,Some,Some,14050,10405.21478,8450,10150,0,0,0,0,0,0,0,0,12050,0,8950,10200,8000,9735.331889
P13444,11.906,804.59002,804.59017,0.186430316,C47H82NO7P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCCCCCC=CCCCCCC)COP(=O)(O)OCCN,[M+H]+,PE O-20:1_22:6,"PE O-20:1(13)_22:6(4,7,10,13,16,19)",0.523,0.68472875,0,0.120772875,Some,Some,14050,11494.78522,8450,10150,0,0,0,0,0,0,0,0,12050,0,8950,10200,8000,10564.66811
P13453,11.944,610.54047,610.5405,0.049136789,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(9),0.437,0.886555,0.151159812,0.25328335,All,All,0,4306.471774,0,0,0,0,0,0,0,10422.50604,3783.0033,0,0,0,0,0,0,0
P13453,11.944,610.54047,610.5405,0.049136789,C37H68O5,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(7)_18:1(6),0.614666667,0.899383333,0.100773208,0.232023566,Some,Some,0,2101.764113,0,0,0,0,0,0,0,4774.663445,1383.49835,0,0,0,0,0,0,0
P13453,11.944,610.54047,610.5405,0.049136789,C37H68O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCC,[M+NH4]+,DG 16:1_18:1,DG 16:1(6)_18:1(9),0.363,0.88093,0.113782384,0.215418907,All,Some,0,2101.764113,0,0,0,0,0,0,0,3402.830514,1383.49835,0,0,0,0,0,0,0
P13658,12.565,842.66311,842.66333,0.261076983,C48H92NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:1_20:1,PC 20:1(11)_20:1(11),0.078,0.79863,0.989110518,0.878951415,Some,Some,0,0,0,0,0,9509.540636,,0,0,0,,,0,0,0,0,0,0
P13658,12.565,842.66311,842.66333,0.261076983,C48H92NO8P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:1_20:1,PC 20:1(11)_20:1(13),0.346666667,0.54104,0.329703506,0.352533472,Some,Some,0,0,0,0,0,10790.45936,,0,0,0,,,0,0,0,0,0,0
P13696,12.629,686.57126,686.5718,0.786516428,C43H72O5,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,DG 18:0_22:6,"DG 18:0_22:6(4,7,10,13,16,19)",0.614222222,0.846391111,0.02346638,0.164834438,Some,Some,70000,71700,46700,57800,52600,65900,0,0,0,10100,0,7380,58700,60400,72300,56900,58000,59800
P13716,12.666,842.66288,842.66333,0.534021102,C48H92NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:1_20:1,PC 20:1(11)_20:1(11),0.738,0.83426,0.017444581,0.171181665,Some,Some,58500,77000,,,40850,19464.32749,,,,,,,57500,59500,66500,0,55500,54000
P13716,12.666,842.66288,842.66333,0.534021102,C48H92NO8P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:1_20:1,PC 20:1(11)_20:1(13),0.566666667,0.552763333,0.00581486,0.116594888,Some,Some,58500,77000,,,40850,38835.67251,,,,,,,57500,59500,66500,109000,55500,54000
P13777,12.845,842.66315,842.66333,0.213608441,C48H92NO8P,CCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:1_20:1,PC 20:1(11)_20:1(11),0.904,0.83453,0.011861214,0.183341971,Some,Some,0,0,0,0,0,2833.602348,,,,,,,0,5174.477958,0,0,0,0
P13777,12.845,842.66315,842.66333,0.213608441,C48H92NO8P,CCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,PC 20:1_20:1,PC 20:1(11)_20:1(13),0.881333333,0.329213333,0.003953738,0.124217657,Some,Some,0,0,0,0,0,9466.397652,,,,,,,0,12525.52204,0,0,0,0
P13892,13.096,612.55556,612.55615,0.963177008,C37H70O5,CCCCCCC=CCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_18:1,DG 16:0_18:1(11),0.472,0.900955,0.288226032,0.367876326,All,Some,107714.2857,116735.2941,91207.62712,106975.6098,82882.09607,71146.43043,42426.01858,45347.63948,52300.3663,51961.01365,47644.93759,45262.42127,89635.98326,75291.11772,90774.59016,79305.16432,80559.27937,75902.14067
P13892,13.096,612.55556,612.55615,0.963177008,C37H70O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,DG 16:0_18:1,DG 16:0_18:1(9),0.957,0.50995,0.141290662,0.25972753,All,Some,95285.71429,99264.70588,83792.37288,97024.39024,63117.90393,51853.56957,7873.981415,13352.36052,12599.6337,15238.98635,13155.06241,13537.57873,103364.0167,96708.88228,116225.4098,84694.83568,77440.72063,70097.85933
P13928,13.138,662.57179,662.5718,0.015092704,C41H72O5,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,DG 18:0_20:4,"DG 18:0_20:4(5,8,11,14)",0.875666667,0.739488333,0.078626087,0.22441637,Some,Some,7431.450281,7557.77639,0,0,0,0,,0,0,0,0,0,23199.22791,28897.96899,0,10442.73504,10623.06017,0
P13928,13.138,662.57179,662.5718,0.015092704,C41H72O5,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,DG 18:0_20:4,"DG 18:0_20:4(8,11,14,17)",0.840285714,0.65444,0,0.149472571,Some,Some,102568.5497,102442.2236,92500,112000,112000,140000,,23700,0,0,16300,0,84800.77209,81102.03101,119000,87957.26496,86176.93983,93400
P14007,13.224,638.57117,638.5718,0.986576607,C39H72O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,DG 18:1_18:1,DG 18:1(9)_18:1(9),0.781,0.88594,0.02761356,0.188784848,All,Some,34591.13833,38003.96563,36637.43883,32203.87244,25794.40628,21934.60925,12945.99659,14041.76829,15002.98673,11160.13767,15849.88558,12696.52778,32841.56511,29024.39024,38373.56855,27890.07092,30348.31461,26493.75
P14007,13.224,638.57117,638.5718,0.986576607,C39H72O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,DG 18:1_18:1,DG 18:1(6)_18:1(9),0.797333333,0.869263333,0.024559139,0.186306978,Some,Some,83500,92000,79500,72500,59000,51000,34700,43450,42650,25550,44400,38900,80000,75000,90500,71500,73000,63000
P14007,13.224,638.57117,638.5718,0.986576607,C39H72O5,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,DG 18:1_18:1,DG 18:1(6)_18:1(6),0.83,0.83591,0.018450297,0.181351237,Some,Some,48908.86167,53996.03437,42862.56117,40296.12756,33205.59372,29065.39075,21754.00341,29408.23171,27647.01327,14389.86233,28550.11442,26203.47222,47158.43489,45975.60976,52126.43145,43609.92908,42651.68539,36506.25
P14100,13.445,638.57027,638.5718,2.395971761,C39H72O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,DG 18:1_18:1,DG 18:1(9)_18:1(9),0.441,0.88504,0.039397926,0.164122341,All,Some,0,0,4124.59217,5152.61959,0,0,0,0,812.5884956,2686.295369,0,0,0,0,0,0,0,0
P14100,13.445,638.57027,638.5718,2.395971761,C39H72O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,DG 18:1_18:1,DG 18:1(6)_18:1(9),0.423333333,0.868363333,0.03504,0.157201666,Some,Some,0,0,8950,11600,0,0,0,0,2310,6150,0,0,0,0,0,0,0,0
P14100,13.445,638.57027,638.5718,2.395971761,C39H72O5,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,DG 18:1_18:1,DG 18:1(6)_18:1(6),0.388,0.83501,0.026324147,0.143360318,Some,Some,0,0,4825.40783,6447.38041,0,0,0,0,1497.411504,3463.704631,0,0,0,0,0,0,0,0
P14382,14.572,640.5871,640.58745,0.546373489,C39H74O5,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,DG 18:0_18:1,DG 18:0_18:1(9),0.854,0.90199,0.769238211,0.790989569,Some,Some,0,0,,,0,0,,,,,,,3300.656383,0,17503.0303,,0,8951.290878
P14382,14.572,640.5871,640.58745,0.546373489,C39H74O5,CCCCCCC=CCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCCCC,[M+NH4]+,DG 18:0_18:1,DG 18:0_18:1(11),0.962,0.92505,0,0.188705,Some,None,23500,21900,,,0,6710,,,,,,,12999.34362,14800,24296.9697,,33200,17248.70912
P15281,17.548,764.67171,764.67627,5.963307845,C47H86O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCC,[M+NH4]+,TG 12:0_16:1_16:1,TG 12:0_16:1(7)_16:1(9),0.202,0.75607,0,0.095807,Some,None,,57300,,,,,,,116000,,,,,,,,,69300
P15315,17.637,790.69084,790.69192,1.365892293,C49H88O6,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCC,[M+NH4]+,TG 14:1_16:1_16:1,TG 14:1(9)_16:1(9)_16:1(9),0.733333333,0.85935,0.008928296,0.16641097,Some,Some,0,0,0,0,0,0,0,5866.843972,13797.93103,0,17267.66513,0,0,5302.922636,1571.476735,6202.941176,0,5675.195822
P15315,17.637,790.69084,790.69192,1.365892293,C49H88O6,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCC,[M+NH4]+,TG 14:1_16:1_16:1,TG 14:1(9)_16:1(6)_16:1(9),0.4484,0.792062,0.005356978,0.128331782,Some,Some,0,0,0,0,0,0,0,10066.01655,20284.13793,0,29677.41935,0,0,7954.383954,2470.586089,19894.11765,0,5959.617058
P15315,17.637,790.69084,790.69192,1.365892293,C49H88O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCC,[M+NH4]+,TG 14:1_16:1_16:1,TG 14:1(9)_16:1(7)_16:1(9),0.4688,0.714134,0.005356978,0.122578982,Some,Some,0,0,0,0,0,0,0,4367.13948,11517.93103,0,10554.91551,0,0,3942.69341,1277.937177,6202.941176,0,3565.187119
P15331,17.7,790.69102,790.69192,1.138243578,C49H88O6,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCC,[M+NH4]+,TG 14:1_16:1_16:1,TG 14:1(9)_16:1(9)_16:1(9),0.691333333,0.85953,0.013074231,0.165545718,Some,Some,0,13608.11015,8810.777187,0,10221.14252,5023.59882,21950,6991.954708,0,0,0,21951.84136,7177.666667,0,6325.19173,0,0,0
P15331,17.7,790.69102,790.69192,1.138243578,C49H88O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCC,[M+NH4]+,TG 14:1_16:1_16:1,TG 14:1(9)_16:1(7)_16:1(9),0.494,0.714242,0.007844538,0.127099831,Some,Some,0,17112.66455,15085.22821,0,16850,11036.57817,21950,12350,0,0,0,42000,15250,0,11121.89084,0,0,0
P15331,17.7,790.69102,790.69192,1.138243578,C49H88O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCC,[M+NH4]+,TG 14:1_16:1_16:1,TG 14:1(9)_16:1(7)_16:1(7),0.4735,0.6888325,0.009805673,0.124077788,All,Some,0,4479.225299,8303.994604,0,6628.857479,7339.823009,0,5358.045292,0,0,0,20048.15864,8072.333333,0,5752.917433,0,0,0
P15364,17.81,790.69106,790.69192,1.087654974,C49H88O6,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCC,[M+NH4]+,TG 14:1_16:1_16:1,TG 14:1(9)_16:1(9)_16:1(9),0.633333333,0.859376667,0.007512974,0.155281379,Some,Some,17038.49175,14639.07591,13894.17745,27824.82168,7188.162544,10707.08687,0,0,7800.678295,12892.15017,0,0,4447.8,0,5288.250767,9084.269663,14852.17391,0
P15364,17.81,790.69106,790.69192,1.087654974,C49H88O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCC,[M+NH4]+,TG 14:1_16:1_16:1,TG 14:1(9)_16:1(7)_16:1(7),0.595,0.6887075,0.00563473,0.132878534,All,Some,36150,18700,26750,40300,11850,26140.72561,0,0,18050,30300,0,0,9450,0,9188.864533,13200,23234.09384,0
P15364,17.81,790.69106,790.69192,1.087654974,C49H88O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCC,[M+NH4]+,TG 14:1_16:1_16:1,TG 14:1(9)_16:1(7)_16:1(9),0.5472,0.71415,0.004507784,0.129741227,Some,Some,19111.50825,4060.924092,12855.82255,12475.17832,4661.837456,16652.18751,0,0,10249.32171,17407.84983,0,0,5002.2,0,4822.8847,4115.730337,10713.73224,0
P15501,18.119,868.73736,868.73887,1.738151765,C55H94O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_22:5,"TG 14:0_16:1(7)_22:5(7,10,13,16,19)",0.781142857,0.700845714,0.124827615,0.248060949,Some,Some,0,0,0,0,2953.333333,0,0,0,0,0,0,0,0,0,0,0,0,0
P15501,18.119,868.73736,868.73887,1.738151765,C55H94O6,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_22:5,"TG 14:0_16:1(6)_22:5(7,10,13,16,19)",0.772,0.7253375,0.109224163,0.23711308,Some,Some,0,0,0,0,2953.333333,0,0,0,0,0,0,0,0,0,0,0,0,0
P15501,18.119,868.73736,868.73887,1.738151765,C55H94O6,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_22:5,"TG 14:0_16:1(9)_22:5(7,10,13,16,19)",0.767777778,0.755637778,0.097088145,0.230012072,Some,Some,0,0,0,0,2953.333333,0,0,0,0,0,0,0,0,0,0,0,0,0
P15544,18.205,792.70629,792.70757,1.614719032,C49H90O6,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_16:1,TG 14:0_16:1(9)_16:1(9),0.706,0.505935,0.049822399,0.161051419,All,Some,0,0,0,3895.556499,0,0,0,0,0,0,0,0,0,0,0,1807.666667,0,0
P15544,18.205,792.70629,792.70757,1.614719032,C49H90O6,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_16:1,TG 14:0_16:1(7)_16:1(9),0.647333333,0.63803,0.033214933,0.15510828,Some,Some,0,0,0,3980.393406,0,0,0,0,0,0,0,0,0,0,0,691.1666667,0,0
P15544,18.205,792.70629,792.70757,1.614719032,C49H90O6,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:1_16:1,TG 14:0_16:1(6)_16:1(9),0.706,0.535545,0.0249112,0.14408346,All,Some,0,0,0,3024.050096,0,0,0,0,0,0,0,0,0,0,0,691.1666667,0,0
P15660,18.33,766.69104,766.69192,1.14778828,C47H88O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCC,[M+NH4]+,TG 12:0_16:0_16:1,TG 12:0_16:0_16:1(7),0.996,0.90234,0,0.189834,Some,None,0,0,0,0,0,247918.8811,,0,,0,0,0,0,0,0,0,0,0
P15660,18.33,766.69104,766.69192,1.14778828,C47H88O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCCCCC,[M+NH4]+,TG 12:0_16:0_16:1,TG 12:0_16:0_16:1(9),0.771,0.89968,0.002260491,0.168876393,All,Some,0,0,0,102565.9613,0,0,,0,,0,0,0,0,0,0,0,0,0
P15660,18.33,766.69104,766.69192,1.14778828,C47H88O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COC(=O)CCCCCCCCCCC,[M+NH4]+,TG 12:0_16:0_16:1,TG 12:0_16:0_16:1(6),0.276,0.88962,0,0.116562,Some,None,607000,642000,587000,546434.0387,475000,426081.1189,,251000,,316000,325000,354000,467000,483000,521000,486000,497000,408000
P15688,18.374,918.7543,918.75452,0.239454604,C59H96O6,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_20:4_20:5,"TG 16:0_20:4(5,8,11,14)_20:5(5,8,11,14,17)",0.409142857,0.858961429,0.341579375,0.400073929,Some,Some,0,0,0,0,6297.87234,28762.39961,0,0,0,,0,0,0,0,0,0,0,0
