id,rt,mz,compound_name,adduct,cosine_score,mol_formula,smiles,datafile:pos_hela_LG5_O3.mzML:area,datafile:pos_hela_LG2_O3.mzML:area,datafile:pos_hela_LG3_O3.mzML:area,datafile:pos_hela_LG1_O3.mzML:area,datafile:pos_hela_LG6_O3.mzML:area,datafile:pos_hela_S2_O3.mzML:area,datafile:pos_hela_HG2_O3.mzML:area,datafile:pos_hela_LG4_O3.mzML:area,datafile:pos_hela_HG1_O3.mzML:area,datafile:pos_hela_HG4_O3.mzML:area,datafile:pos_hela_HG5_O3.mzML:area,datafile:pos_hela_HG3_O3.mzML:area,datafile:pos_hela_S1_O3.mzML:area,datafile:pos_hela_S3_O3.mzML:area,datafile:pos_hela_HG6_O3.mzML:area,datafile:pos_hela_S4_O3.mzML:area,datafile:pos_hela_S6_O3.mzML:area,datafile:pos_hela_S5_O3.mzML:area,chain_shorthand,db_shorthand,lipid_name,name,score
18950,20.837,904.83144,TG 18:0_18:1_18:1,[M+NH4]+,0.98,C57H106O6,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,3280000.0,3199000.0,3420000.0,2952000.0,3454000.0,8605000.0,9919000.0,3308000.0,9988000.0,9464000.0,8231000.0,9148000.0,8663000.0,8604000.0,9608000.0,8343000.0,7224000.0,8298000.0,TG(18:0_18:1_18:1),TG(18:0_18:1(9)_18:1(9)),TG(18:0_18:1(9)_18:1(9)),TG(18:0_18:1(9)_18:1(9)),0.709499999999999
18955,20.838,906.83884,TG 16:0_18:1_20:0,[M+NH4]+,0.81,C57H108O6,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,738200.0,723400.0,766400.0,659300.0,782800.0,0.0,1947000.0,734100.0,0.0,2021000.0,0.0,0.0,1246000.0,0.0,0.0,0.0,0.0,0.0,TG(16:0_18:1_20:0),TG(16:0_18:1(9)_20:0),TG(16:0_18:1(9)_20:0),TG(16:0_18:1(9)_20:0),0.42499999999999954
18980,20.841,909.78696,TG 16:0_18:1_20:1,[M+Na]+,0.95,C57H106O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,259100.0,246000.0,273000.0,239600.0,269600.0,484800.0,547800.0,260700.0,556200.0,530600.0,491800.0,519100.0,493200.0,477400.0,560000.0,455200.0,426700.0,470400.0,TG(16:0_18:1_20:1),TG(16:0_18:1(9)_20:1(11)),TG(16:0_18:1(9)_20:1(11)),TG(16:0_18:1(9)_20:1(11)),0.5046666666666665
19010,20.848,930.84725,TG 18:1_18:1_20:1,[M+NH4]+,0.99,C59H108O6,CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,1617000.0,1624000.0,1651000.0,1453000.0,1646000.0,2597000.0,3019000.0,1573000.0,3034000.0,2843000.0,2489000.0,2822000.0,2500000.0,2513000.0,2806000.0,2461000.0,2273000.0,2514000.0,TG(18:1_18:1_20:1),TG(18:1(9)_18:1(9)_20:1(11)),TG(18:1(9)_18:1(9)_20:1(11)),TG(18:1(9)_18:1(9)_20:1(11)),0.7353333333333332
19015,20.849,918.8472,TG 16:0_19:1_20:1,[M+NH4]+,0.99,C58H108O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCC,340400.0,315200.0,304800.0,284200.0,310200.0,725200.0,601000.0,336700.0,1001000.0,699300.0,798400.0,688900.0,565400.0,643200.0,687200.0,614400.0,571900.0,605900.0,TG(16:0_19:1_20:1),TG(16:0_19:1(9)_20:1(11)),TG(16:0_19:1(9)_20:1(11)),TG(16:0_19:1(9)_20:1(11)),0.7640999999999998
19030,20.853,850.78261,TG 16:0_16:0_18:1,[M+NH4]+,0.98,C53H100O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7723.0,0.0,0.0,0.0,0.0,TG(16:0_16:0_18:1),TG(16:0_16:0_18:1(9)),TG(16:0_16:0_18:1(9)),TG(16:0_16:0_18:1(11)),0.551999999999999
19066,20.872,944.8631,TG 17:1_20:1_20:1,[M+NH4]+,1.0,C60H110O6,CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,165500.0,73940.0,156000.0,137400.0,163400.0,229600.0,144300.0,157300.0,334300.0,224300.0,252100.0,244300.0,175400.0,204400.0,174800.0,209000.0,181000.0,192100.0,TG(17:1_20:1_20:1),TG(17:1(9)_20:1(11)_20:1(11)),TG(17:1(9)_20:1(11)_20:1(11)),TG(17:1(9)_20:1(11)_20:1(11)),0.750699999999999
19084,20.924,956.86281,TG 18:0_20:2_20:2,[M+NH4]+,1.0,C61H110O6,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,180600.0,182400.0,187400.0,152200.0,183500.0,299000.0,359900.0,182700.0,376900.0,362200.0,345800.0,320400.0,276400.0,298000.0,453100.0,272500.0,258800.0,303300.0,TG(18:0_20:2_20:2),"TG(18:0_20:2(11,14)_20:2(11,14))","TG(18:0_20:2(11,14)_20:2(11,14))","TG(18:0_20:2(11,14)_20:2(11,14))",0.5564000000000003
19134,21.068,906.84654,TG 18:0_18:0_18:1,[M+NH4]+,0.99,C57H108O6,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,0.0,0.0,0.0,0.0,0.0,47360.0,53140.0,0.0,65890.0,72950.0,45670.0,0.0,60610.0,49120.0,88310.0,32450.0,41700.0,0.0,TG(18:0_18:0_18:1),TG(18:0_18:0_18:1(9)),TG(18:0_18:0_18:1(9)),TG(18:0_18:0_18:1(9)),0.3516666666666654
19144,21.07,932.86231,TG 16:0_18:1_22:1,[M+NH4]+,0.98,C59H110O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,45870.0,54910.0,0.0,0.0,75850.0,65560.0,0.0,0.0,42230.0,82210.0,34950.0,33320.0,0.0,TG(16:0_18:1_22:1),TG(16:0_18:1(9)_22:1(11)),TG(16:0_18:1(9)_22:1(11)),TG(16:0_18:1(9)_22:1(13)),0.5403333333333329
19153,21.074,918.8476,TG 16:0_19:1_20:1,[M+NH4]+,0.99,C58H108O6,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCC,87640.0,121700.0,133800.0,86110.0,104200.0,408600.0,477100.0,129800.0,482900.0,477100.0,434500.0,476800.0,448300.0,410800.0,509800.0,385100.0,321800.0,431900.0,TG(16:0_19:1_20:1),TG(16:0_19:1(9)_20:1(11)),TG(16:0_19:1(9)_20:1(11)),TG(16:0_19:1(9)_20:1(11)),0.46699999999999875
19160,21.078,892.8322,TG 16:0_18:0_19:1,[M+NH4]+,0.97,C56H106O6,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCCC,94220.0,125100.0,97430.0,83660.0,103200.0,487600.0,574100.0,104500.0,540900.0,597800.0,522900.0,520800.0,536700.0,531400.0,668500.0,498800.0,395800.0,531500.0,TG(16:0_18:0_19:1),TG(16:0_18:0_19:1(9)),TG(16:0_18:0_19:1(9)),TG(16:0_18:0_19:1(9)),0.15566666666666742
19162,21.079,958.87603,TG 18:1_18:1_22:1,[M+NH4]+,1.0,C61H112O6,CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,27240.0,0.0,0.0,0.0,0.0,0.0,18320.0,0.0,TG(18:1_18:1_22:1),TG(18:1(9)_18:1(9)_22:1(13)),TG(18:1(9)_18:1(9)_22:1(13)),TG(18:1(9)_18:1(9)_22:1(13)),0.4989999999999988
19168,21.088,944.86369,TG 17:1_20:1_20:1,[M+NH4]+,1.0,C60H110O6,CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,52700.0,66950.0,58020.0,45000.0,47710.0,149000.0,181900.0,51990.0,175700.0,181700.0,158000.0,172900.0,165900.0,138100.0,204400.0,128300.0,134300.0,157100.0,TG(17:1_20:1_20:1),TG(17:1(9)_20:1(11)_20:1(11)),TG(17:1(9)_20:1(11)_20:1(11)),TG(17:1(9)_20:1(11)_20:1(11)),0.5547999999999987
19236,21.302,932.86322,TG 18:1_18:1_20:0,[M+NH4]+,0.96,C59H110O6,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,578400.0,499400.0,587100.0,482200.0,570000.0,1728000.0,2043000.0,561200.0,2018000.0,1876000.0,1634000.0,1832000.0,1699000.0,1749000.0,1899000.0,1599000.0,1453000.0,1769000.0,TG(18:1_18:1_20:0),TG(18:1(9)_18:1(9)_20:0),TG(18:1(9)_18:1(9)_20:0),TG(18:1(9)_18:1(9)_20:0),0.4358333333333337
19264,21.308,934.87018,TG 16:0_18:1_22:0,[M+NH4]+,0.81,C59H112O6,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,126100.0,0.0,0.0,0.0,0.0,361800.0,394000.0,122000.0,0.0,0.0,368700.0,399200.0,383700.0,0.0,434200.0,357600.0,342600.0,401300.0,TG(16:0_18:1_22:0),TG(16:0_18:1(9)_22:0),TG(16:0_18:1(9)_22:0),TG(16:0_18:1(9)_22:0),0.2693333333333345
19272,21.309,920.86299,TG 18:0_18:1_19:0,[M+NH4]+,0.79,C58H110O6,CCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,32390.0,28990.0,36370.0,23230.0,34000.0,203900.0,237100.0,33020.0,286900.0,243500.0,190000.0,213600.0,213800.0,210300.0,238200.0,137700.0,156500.0,146900.0,TG(18:0_18:1_19:0),TG(18:0_18:1(9)_19:0),TG(18:0_18:1(9)_19:0),TG(18:0_18:1(9)_19:0),0.21533333333333182
19292,21.313,906.84739,TG 16:0_18:1_20:0,[M+NH4]+,0.99,C57H108O6,CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,314500.0,0.0,0.0,0.0,0.0,1984000.0,2315000.0,0.0,2236000.0,2289000.0,1983000.0,2082000.0,2173000.0,2113000.0,2272000.0,1858000.0,1678000.0,2102000.0,TG(16:0_18:1_20:0),TG(16:0_18:1(9)_20:0),TG(16:0_18:1(9)_20:0),TG(16:0_18:1(9)_20:0),0.31649999999999956
19326,21.319,958.87888,TG 18:1_18:1_22:1,[M+NH4]+,0.99,C61H112O6,CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,363900.0,334700.0,387100.0,306700.0,384500.0,761600.0,886000.0,363500.0,899800.0,843300.0,752700.0,793300.0,708100.0,733800.0,827000.0,674000.0,666300.0,773800.0,TG(18:1_18:1_22:1),TG(18:1(9)_18:1(9)_22:1(13)),TG(18:1(9)_18:1(9)_22:1(13)),TG(18:1(9)_18:1(9)_22:1(13)),0.4683333333333331
19388,21.519,946.87924,TG 18:0_19:1_20:1,[M+NH4]+,0.99,C60H112O6,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCC,37180.0,36430.0,39010.0,0.0,29150.0,166900.0,197300.0,42120.0,215500.0,201700.0,177400.0,181500.0,166900.0,174700.0,196500.0,151600.0,142700.0,186000.0,TG(18:0_19:1_20:1),TG(18:0_19:1(9)_20:1(11)),TG(18:0_19:1(9)_20:1(11)),TG(18:0_19:1(9)_20:1(11)),0.2696000000000012
19400,21.528,920.86311,TG 18:0_18:0_19:1,[M+NH4]+,1.0,C58H110O6,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,33520.0,0.0,32450.0,31720.0,31070.0,127000.0,157900.0,35620.0,166200.0,180400.0,136300.0,151800.0,144200.0,143000.0,153200.0,111200.0,110000.0,139200.0,TG(18:0_18:0_19:1),TG(18:0_18:0_19:1(9)),TG(18:0_18:0_19:1(9)),TG(18:0_18:0_19:1(9)),0.10400000000000098
19445,21.73,960.89449,TG 14:0_22:1_22:1,[M+NH4]+,0.99,C61H114O6,CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,305400.0,274800.0,336500.0,252900.0,334100.0,1304000.0,1425000.0,324500.0,1497000.0,1339000.0,1177000.0,1328000.0,1249000.0,1253000.0,1308000.0,1123000.0,1090000.0,1269000.0,TG(14:0_22:1_22:1),TG(14:0_22:1(11)_22:1(11)),TG(14:0_22:1(11)_22:1(11)),TG(14:0_22:1(11)_22:1(11)),0.24316666666666661
19466,21.737,934.87887,TG 18:0_18:0_20:1,[M+NH4]+,0.99,C59H112O6,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,142500.0,131700.0,150200.0,118500.0,155500.0,771800.0,887400.0,150900.0,854600.0,873900.0,737900.0,808500.0,801100.0,792900.0,815000.0,676700.0,652600.0,789700.0,TG(18:0_18:0_20:1),TG(18:0_18:0_20:1(11)),TG(18:0_18:0_20:1(11)),TG(18:0_18:0_20:1(11)),0.18783333333333374
