feature_id,rt,precursor_mz,primary_annotated_name,adduct,datafile:neg_hela_LG1.mzML:area,datafile:neg_hela_LG5.mzML:area,datafile:neg_hela_HG3.mzML:area,datafile:neg_hela_HG6.mzML:area,datafile:neg_hela_LG2.mzML:area,datafile:neg_hela_LG3.mzML:area,datafile:neg_hela_LG6.mzML:area,datafile:neg_hela_S4.mzML:area,datafile:neg_hela_LG4.mzML:area,datafile:neg_hela_HG1.mzML:area,datafile:neg_hela_HG5.mzML:area,datafile:neg_hela_HG2.mzML:area,datafile:neg_hela_S2.mzML:area,datafile:neg_hela_S1.mzML:area,datafile:neg_hela_HG4.mzML:area,datafile:neg_hela_S3.mzML:area,datafile:neg_hela_S6.mzML:area,datafile:neg_hela_S5.mzML:area,structure_annotated_name,fragment_mz_delta,fragment_fatty_acid_pos,fragment_types,score
19105,10.515,698.48441,PE O-26:4_16:1,,13500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(6)",-108.27120000000002,12,criegee,0.6967923101327107
19105,10.515,698.48441,PE O-26:4_16:1,,13500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(6)",-108.2276,15,aldehyde,0.7011523101327191
18295,10.24,714.47906,PE O-26:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263000000.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(6)",-92.2282,15,criegee,0.18418999999999636
18097,10.179,618.28957,PE O-26:4_16:1,,0.0,854000000.0,11.083333333333334,0.0,0.0,0.0,1040000000.0,1030000000.0,764000000.0,0.0,7.165289256198347,0.0,0.0,1220000000.0,0.0,967000000.0,1040000000.0,898000000.0,"PE O-26:4(11,14,17,20)_16:1(7)",-188.35759999999993,6,aldehyde,0.1779990000000023
18323,10.25,634.39904,PE O-26:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840000000.0,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(7)",-172.35819999999993,6,criegee,0.18119200000000718
18501,10.298,738.40293,PE O-26:4_16:1,,394000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(7)",-68.1626,9,aldehyde,0.19003699999999846
18594,10.332,753.46681,PE O-26:4_16:1,,0.0,0.0,10.416666666666668,15.208333333333332,0.0,0.0,0.0,0.0,0.0,0.0,12.148760330578511,12.035398230088495,0.0,0.0,13.534482758620689,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(7)",-52.163199999999996,9,criegee,0.6466085301118265
18364,10.26,695.38883,PE O-26:4_16:1,,3540000000.0,17600000000.0,385.8333333333333,0.0,15000000000.0,16200000000.0,17900000000.0,26100000000.0,16400000000.0,3980000000.0,0.0,369.0265486725664,25200000000.0,27700000000.0,0.0,24300000000.0,25400000000.0,24000000000.0,"PE O-26:4(11,14,17,20)_16:1(7)",-110.24359999999999,12,aldehyde,0.6648187375114456
19105,10.515,698.48441,PE O-26:4_16:1,,13500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(7)",-108.2276,12,criegee,0.7011523101327191
18422,10.273,712.38696,PE O-26:4_16:1,,0.0,2330000000.0,0.0,0.0,3500000000.0,3890000000.0,4010000000.0,6040000000.0,4150000000.0,0.0,0.0,0.0,5650000000.0,6080000000.0,0.0,5940000000.0,5760000000.0,5430000000.0,"PE O-26:4(11,14,17,20)_16:1(7)",-94.24419999999999,15,aldehyde,0.19519999999999627
18295,10.24,714.47906,PE O-26:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263000000.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(7)",-92.2282,15,criegee,0.18418999999999636
18097,10.179,618.28957,PE O-26:4_16:1,,0.0,854000000.0,11.083333333333334,0.0,0.0,0.0,1040000000.0,1030000000.0,764000000.0,0.0,7.165289256198347,0.0,0.0,1220000000.0,0.0,967000000.0,1040000000.0,898000000.0,"PE O-26:4(11,14,17,20)_16:1(9)",-188.35759999999993,6,aldehyde,0.1779990000000023
18323,10.25,634.39904,PE O-26:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840000000.0,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(9)",-172.35819999999993,6,criegee,0.18119200000000718
18437,10.276,740.45377,PE O-26:4_16:1,,0.0,0.0,0.0,7.013888888888889,0.0,0.0,0.0,0.0,670000000.0,0.0,18.09917355371901,16.991150442477874,0.0,0.0,20.862068965517242,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(9)",-66.1902,7,aldehyde,0.7559622313271502
18594,10.332,753.46681,PE O-26:4_16:1,,0.0,0.0,10.416666666666668,15.208333333333332,0.0,0.0,0.0,0.0,0.0,0.0,12.148760330578511,12.035398230088495,0.0,0.0,13.534482758620689,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(9)",-52.163199999999996,7,criegee,0.6466085301118265
18483,10.293,658.40889,PE O-26:4_16:1,,1820000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(9)",-148.29259999999996,9,aldehyde,0.18416699999999508
18193,10.203,674.40352,PE O-26:4_16:1,,0.0,1540000000.0,0.0,0.0,1660000000.0,1800000000.0,1780000000.0,3910000000.0,1460000000.0,0.0,0.0,0.0,4260000000.0,4090000000.0,0.0,3700000000.0,3490000000.0,4040000000.0,"PE O-26:4(11,14,17,20)_16:1(9)",-132.29319999999996,9,criegee,0.17784400000000675
19105,10.515,698.48441,PE O-26:4_16:1,,13500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(9)",-108.2276,12,aldehyde,0.7011523101327191
18295,10.24,714.47906,PE O-26:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263000000.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(9)",-92.2282,12,criegee,0.18418999999999636
16709,9.808,724.52465,PE O-26:4_16:1,,1980000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(9)",-82.1896,15,aldehyde,0.5777512901203816
18501,10.298,738.40293,PE O-26:4_16:1,,394000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(9)",-68.1626,15,criegee,0.19003699999999846
18401,10.269,790.53829,PE 18:1_22:5,[M-H]-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11624.178154825027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE 18:1(9)_22:5(7,10,13,16,19)",0.0,0,substrate,0.5750894360186537
18401,10.269,790.53829,PE 18:1_22:5,[M-H]-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11624.178154825027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE 18:1(11)_22:5(7,10,13,16,19)",0.0,0,substrate,0.47184882231340597
18401,10.269,790.53829,PE 18:1_22:5,[M-H]-,22900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20951.643690349945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE 18:1(6)_22:5(7,10,13,16,19)",0.0,0,substrate,0.4671985723134061
19355,10.605,644.39323,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.76470588235294,0.0,0.0,0.0,0.0,338000000.0,0.0,0.0,0.0,"PE 18:1(11)_22:5(7,10,13,16,19)",-146.27659999999997,3,aldehyde,0.46733080412447886
18277,10.234,660.38958,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274000000.0,0.0,"PE 18:1(11)_22:5(7,10,13,16,19)",-130.27719999999997,3,criegee,0.18015099999999434
19085,10.511,604.36944,PE 18:1_22:5,,0.0,0.0,0.0,473000000.0,0.0,0.0,0.0,409000000.0,0.0,0.0,380000000.0,0.0,0.0,0.0,490000000.0,0.0,0.0,0.0,"PE 18:1(11)_22:5(7,10,13,16,19)",-186.34159999999991,7,aldehyde,0.7268850981502524
18269,10.234,620.21547,PE 18:1_22:5,,0.0,0.0,1080000000.0,0.0,0.0,0.0,466000000.0,0.0,0.0,0.0,449000000.0,1490000000.0,0.0,615000000.0,632000000.0,0.0,345000000.0,0.0,"PE 18:1(11)_22:5(7,10,13,16,19)",-170.3421999999999,7,criegee,0.19106200000000442
18447,10.279,708.44539,PE 18:1_22:5,,0.0,2340000000.0,1860000000.0,2270000000.0,1810000000.0,2430000000.0,2580000000.0,4420000000.0,2190000000.0,0.0,1800000000.0,1970000000.0,3830000000.0,3540000000.0,2350000000.0,4810000000.0,3420000000.0,3930000000.0,"PE 18:1(11)_22:5(7,10,13,16,19)",-82.1896,9,aldehyde,0.1883299999999945
18437,10.276,740.45377,PE 18:1_22:5,,0.0,0.0,0.0,1010000000.0,0.0,0.0,0.0,0.0,670000000.0,0.0,2190000000.0,1920000000.0,0.0,0.0,2420000000.0,0.0,0.0,0.0,"PE 18:1(11)_22:5(7,10,13,16,19)",-50.147200000000005,12,criegee,0.9160594052638731
18359,10.259,764.45417,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,1190000000.0,987000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE 18:1(11)_22:5(7,10,13,16,19)",-26.081599999999995,15,aldehyde,0.19774799999999965
18472,10.288,780.58898,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.452488687782804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE 18:1(11)_22:5(7,10,13,16,19)",-10.082199999999995,15,criegee,0.9072242709686504
18440,10.277,638.36706,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851000000.0,0.0,0.0,0.0,0.0,"PE 18:1(6)_22:5(7,10,13,16,19)",-152.32459999999998,3,aldehyde,0.18306300000000064
19355,10.605,644.39323,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.76470588235294,0.0,0.0,0.0,0.0,338000000.0,0.0,0.0,0.0,"PE 18:1(6)_22:5(7,10,13,16,19)",-146.27659999999997,3,criegee,0.46733080412447886
17925,10.139,654.36182,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724000000.0,0.0,0.0,0.0,0.0,0.0,0.0,474000000.0,"PE 18:1(6)_22:5(7,10,13,16,19)",-136.32519999999997,6,aldehyde,0.1591269999999998
18277,10.234,660.38958,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274000000.0,0.0,"PE 18:1(6)_22:5(7,10,13,16,19)",-130.27719999999997,6,criegee,0.18015099999999434
19085,10.511,604.36944,PE 18:1_22:5,,0.0,0.0,0.0,473000000.0,0.0,0.0,0.0,409000000.0,0.0,0.0,380000000.0,0.0,0.0,0.0,490000000.0,0.0,0.0,0.0,"PE 18:1(6)_22:5(7,10,13,16,19)",-186.34159999999991,12,aldehyde,0.7268850981502524
18437,10.276,740.45377,PE 18:1_22:5,,0.0,0.0,0.0,1010000000.0,0.0,0.0,0.0,0.0,670000000.0,0.0,2190000000.0,1920000000.0,0.0,0.0,2420000000.0,0.0,0.0,0.0,"PE 18:1(6)_22:5(7,10,13,16,19)",-50.147200000000005,12,criegee,0.9160594052638731
18359,10.259,764.45417,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,1190000000.0,987000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE 18:1(6)_22:5(7,10,13,16,19)",-26.081599999999995,15,aldehyde,0.19774799999999965
18472,10.288,780.58898,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.452488687782804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE 18:1(6)_22:5(7,10,13,16,19)",-10.082199999999995,15,criegee,0.9072242709686504
19355,10.605,644.39323,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.76470588235294,0.0,0.0,0.0,0.0,338000000.0,0.0,0.0,0.0,"PE 18:1(9)_22:5(7,10,13,16,19)",-146.27659999999997,3,aldehyde,0.46733080412447886
18277,10.234,660.38958,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274000000.0,0.0,"PE 18:1(9)_22:5(7,10,13,16,19)",-130.27719999999997,3,criegee,0.18015099999999434
17480,10.038,680.42923,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780000000.0,0.0,0.0,0.0,"PE 18:1(9)_22:5(7,10,13,16,19)",-110.24359999999999,6,aldehyde,0.524388186706346
18364,10.26,695.38883,PE 18:1_22:5,,154.58515283842794,17600000000.0,46300000000.0,0.0,15000000000.0,16200000000.0,17900000000.0,26100000000.0,16400000000.0,90.04524886877829,0.0,41700000000.0,25200000000.0,27700000000.0,0.0,24300000000.0,25400000000.0,24000000000.0,"PE 18:1(9)_22:5(7,10,13,16,19)",-94.24419999999999,9,aldehyde,0.8327243850672339
18437,10.276,740.45377,PE 18:1_22:5,,0.0,0.0,0.0,1010000000.0,0.0,0.0,0.0,0.0,670000000.0,0.0,2190000000.0,1920000000.0,0.0,0.0,2420000000.0,0.0,0.0,0.0,"PE 18:1(9)_22:5(7,10,13,16,19)",-50.147200000000005,12,criegee,0.9160594052638731
18359,10.259,764.45417,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,1190000000.0,987000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE 18:1(9)_22:5(7,10,13,16,19)",-26.081599999999995,15,aldehyde,0.19774799999999965
18472,10.288,780.58898,PE 18:1_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.452488687782804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE 18:1(9)_22:5(7,10,13,16,19)",-10.082199999999995,15,criegee,0.9072242709686504
18823,10.42,806.59918,PE O-26:4_16:1,[M-H]-,0.0,0.0,0.0,0.0,0.0,1403.0434782608697,3794.4903581267213,10138.516156206751,4044.4291609353513,0.0,0.0,0.0,11905.214258062595,0.0,0.0,0.0,2191.4027149321273,7929.444778512727,"PE O-26:4(11,14,17,20)_16:1(7)",0.0,0,substrate,0.4348226791865713
18823,10.42,806.59918,PE O-26:4_16:1,[M-H]-,0.0,46600.0,0.0,0.0,54800.0,43293.913043478264,35011.01928374655,93722.9676875865,38111.1416781293,0.0,0.0,0.0,93189.57148387482,111000.0,0.0,119000.0,85517.19457013576,104141.11044297453,"PE O-26:4(11,14,17,20)_16:1(6)",0.0,0,substrate,0.3211754956285255
18823,10.42,806.59918,PE O-26:4_16:1,[M-H]-,0.0,0.0,0.0,0.0,0.0,1403.0434782608697,3794.4903581267213,10138.516156206751,4044.4291609353513,0.0,0.0,0.0,11905.214258062595,0.0,0.0,0.0,2191.4027149321273,7929.444778512727,"PE O-26:4(11,14,17,20)_16:1(9)",0.0,0,substrate,0.300789996253022
18727,10.379,618.3774,PE O-26:4_16:1,,0.0,0.0,608000000.0,0.0,0.0,0.0,0.0,0.0,8.484848484848486,1560000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(6)",-188.35759999999993,6,aldehyde,0.17821800000001461
18893,10.442,634.31966,PE O-26:4_16:1,,0.0,0.0,496000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534000000.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(6)",-172.35819999999993,6,criegee,0.18773200000001505
19121,10.521,658.40858,PE O-26:4_16:1,,0.0,0.0,0.0,1730000000.0,0.0,11.3882863340564,45.539906103286384,15.175438596491228,30.08658008658009,0.0,1770000000.0,1560000000.0,15.982905982905981,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(6)",-148.29259999999996,9,aldehyde,0.1696000000000023
18878,10.436,674.32698,PE O-26:4_16:1,,0.0,0.0,11600000000.0,16800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,12900000000.0,8620000000.0,0.0,0.0,12200000000.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(6)",-132.29319999999996,9,criegee,0.1947000000000042
19805,10.793,737.50864,PE O-26:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.701754385964912,0.0,0.0,0.0,0.0,5.547008547008547,0.0,0.0,0.0,7.43047830923248,6.233333333333333,"PE O-26:4(11,14,17,20)_16:1(6)",-68.1626,10,aldehyde,0.5654806161436065
18968,10.471,753.46495,PE O-26:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052631578947368,0.0,0.0,0.0,185000000.0,7.6752136752136755,0.0,0.0,0.0,0.0,10.25,"PE O-26:4(11,14,17,20)_16:1(6)",-52.163199999999996,10,criegee,0.6313223576275101
18727,10.379,618.3774,PE O-26:4_16:1,,0.0,0.0,608000000.0,0.0,0.0,0.0,0.0,0.0,8.484848484848486,1560000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(7)",-188.35759999999993,6,aldehyde,0.17821800000001461
18893,10.442,634.31966,PE O-26:4_16:1,,0.0,0.0,496000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534000000.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(7)",-172.35819999999993,6,criegee,0.18773200000001505
19805,10.793,737.50864,PE O-26:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.701754385964912,0.0,0.0,0.0,0.0,5.547008547008547,0.0,0.0,0.0,7.43047830923248,6.233333333333333,"PE O-26:4(11,14,17,20)_16:1(7)",-68.1626,9,aldehyde,0.5654806161436065
18968,10.471,753.46495,PE O-26:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052631578947368,0.0,0.0,0.0,185000000.0,7.6752136752136755,0.0,0.0,0.0,0.0,10.25,"PE O-26:4(11,14,17,20)_16:1(7)",-52.163199999999996,9,criegee,0.6313223576275101
18364,10.26,695.38883,PE O-26:4_16:1,,3540000000.0,377.6824034334764,46300000000.0,0.0,273.7226277372263,351.40997830802604,420.18779342723,228.9473684210526,354.978354978355,3980000000.0,0.0,41700000000.0,215.3846153846154,249.54954954954954,0.0,204.20168067226888,282.5361512791991,200.0,"PE O-26:4(11,14,17,20)_16:1(7)",-110.24359999999999,12,aldehyde,0.6113604221617104
18727,10.379,618.3774,PE O-26:4_16:1,,0.0,0.0,608000000.0,0.0,0.0,0.0,0.0,0.0,8.484848484848486,1560000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(9)",-188.35759999999993,6,aldehyde,0.17821800000001461
18893,10.442,634.31966,PE O-26:4_16:1,,0.0,0.0,496000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534000000.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(9)",-172.35819999999993,6,criegee,0.18773200000001505
18968,10.471,753.46495,PE O-26:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052631578947368,0.0,0.0,0.0,185000000.0,7.6752136752136755,0.0,0.0,0.0,0.0,10.25,"PE O-26:4(11,14,17,20)_16:1(9)",-52.163199999999996,7,criegee,0.6313223576275101
19121,10.521,658.40858,PE O-26:4_16:1,,0.0,0.0,0.0,1730000000.0,0.0,11.3882863340564,45.539906103286384,15.175438596491228,30.08658008658009,0.0,1770000000.0,1560000000.0,15.982905982905981,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(9)",-148.29259999999996,9,aldehyde,0.1696000000000023
18878,10.436,674.32698,PE O-26:4_16:1,,0.0,0.0,11600000000.0,16800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,12900000000.0,8620000000.0,0.0,0.0,12200000000.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(9)",-132.29319999999996,9,criegee,0.1947000000000042
18649,10.351,724.33235,PE O-26:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE O-26:4(11,14,17,20)_16:1(9)",-82.1896,15,aldehyde,0.1784770000000016
19805,10.793,737.50864,PE O-26:4_16:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.701754385964912,0.0,0.0,0.0,0.0,5.547008547008547,0.0,0.0,0.0,7.43047830923248,6.233333333333333,"PE O-26:4(11,14,17,20)_16:1(9)",-68.1626,15,criegee,0.5654806161436065
19030,10.493,673.4807,PA 16:0_18:1,[M-H]-,0.0,,0.0,,,0.0,,,,19600.0,,,,,,,,,PA 16:0_18:1(11),0.0,0,substrate,0.28088729651800975
19030,10.493,673.4807,PA 16:0_18:1,[M-H]-,0.0,,0.0,,,0.0,,,,0.0,,,,,,,,,PA 16:0_18:1(9),0.0,0,substrate,0.14598440440937976
17421,10.016,590.34684,PA 16:0_18:1,,106000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.244897959183675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA 16:0_18:1(11),-82.1896,7,aldehyde,0.23762439185065828
20003,10.864,606.3771,PA 16:0_18:1,,6840000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.7755102040816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA 16:0_18:1(11),-66.1902,7,criegee,0.32415020118536125
18960,10.469,564.18143,PA 16:0_18:1,,0.0,0.0,299000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA 16:0_18:1(9),-110.24359999999999,9,aldehyde,0.10076699999999619
18559,10.319,578.35326,PA 16:0_18:1,,0.0,0.0,0.0,0.0,0.0,452000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PA 16:0_18:1(9),-94.24419999999999,9,criegee,0.19120180881876334
19077,10.509,804.57553,PC 16:0_18:1,[M+HCOO]-,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,PC 16:0_18:1(11),0.0,0,substrate,0.6169577034954546
19077,10.509,804.57553,PC 16:0_18:1,[M+HCOO]-,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,PC 16:0_18:1(9),0.0,0,substrate,0.4500647928256669
19077,10.509,804.57553,PC 16:0_18:1,[M+HCOO]-,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,61200.0,,,0.0,,,,0.0,0.0,PC 16:0_18:1(6),0.0,0,substrate,0.17483699999998947
19805,10.793,737.50864,PC 16:0_18:1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650000000.0,0.0,0.0,0.0,0.0,649000000.0,0.0,0.0,0.0,668000000.0,748000000.0,PC 16:0_18:1(11),-66.1902,7,criegee,0.6169577034954546
19317,10.59,652.38268,PC 16:0_18:1,,0.0,0.0,0.0,0.0,353000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PC 16:0_18:1(6),-152.32459999999998,12,aldehyde,0.17062499999998765
19164,10.532,668.41384,PC 16:0_18:1,,0.0,0.0,260000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PC 16:0_18:1(6),-136.32519999999997,12,criegee,0.17904899999999133
19095,10.514,694.42938,PC 16:0_18:1,,0.0,972000000.0,0.0,0.0,770000000.0,0.0,1300000000.0,378000000.0,689000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PC 16:0_18:1(9),-110.24359999999999,9,aldehyde,0.18925499999999076
18896,10.444,710.4607,PC 16:0_18:1,,0.0,0.0,0.0,0.0,0.0,207000000.0,0.0,0.0,0.0,25.49019607843137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429000000.0,PC 16:0_18:1(9),-94.24419999999999,9,criegee,0.7108745856513431
19436,10.633,792.55379,PE 18:0_22:5,[M-H]-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8384.622947596108,0.0,0.0,887.0915907873595,0.0,0.0,0.0,"PE 18:0_22:5(4,7,10,13,16)",0.0,0,substrate,0.36012751360368833
19436,10.633,792.55379,PE 18:0_22:5,[M-H]-,0.0,0.0,18400.0,12900.0,0.0,0.0,0.0,0.0,,0.0,17900.0,12415.377052403892,0.0,0.0,18712.90840921264,0.0,0.0,0.0,"PE 18:0_22:5(7,10,13,16,19)",0.0,0,substrate,0.3273589668816669
19270,10.57,564.33014,PE 18:0_22:5,,1340000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE 18:0_22:5(4,7,10,13,16)",-228.42259999999987,6,aldehyde,0.3922733680932038
19311,10.588,620.35656,PE 18:0_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PE 18:0_22:5(4,7,10,13,16)",-172.35819999999993,9,criegee,0.17490300000002074
19355,10.605,644.39323,PE 18:0_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2730000000.0,0.0,0.0,0.0,0.0,17.244897959183675,0.0,0.0,0.0,"PE 18:0_22:5(4,7,10,13,16)",-148.29259999999996,12,aldehyde,0.5776318314687885
19581,10.68,660.42443,PE 18:0_22:5,,0.0,0.0,0.0,0.0,0.0,0.0,255000000.0,0.0,0.0,0.0,0.0,197.1153846153846,0.0,0.0,0.0,0.0,0.0,0.0,"PE 18:0_22:5(4,7,10,13,16)",-132.29319999999996,12,criegee,0.17421600000000625
